100
9 21 33 38 62 55 6 33 4 96 0 41 73 48 83 88 59 22 32 25 5 77 43 64 11 91 27 63 9 28 83 27 29 98 81 93 22 70 15 92 96 56 86 21 4 21 61 15 43 94 93 1 71 36 17 34 80 96 98 89 24 81 68 53 32 2 99 54 72 14 99 20 71 37 94 27 58 55 43 54 49 88 55 73 24 72 59 4 68 57 46 92 91 14 98 23 16 97 77 40 
7 79 36 26 82 18 89 56 96 4 41 0 97 85 89 73 57 48 30 77 6 76 69 97 42 19 20 11 16 49 51 80 30 64 18 95 23 32 71 86 93 49 2 42 34 91 16 43 39 98 20 97 74 42 94 68 61 66 79 30 68 83 62 98 47 80 93 71 65 65 9 58 66 11 1 53 2 69 48 93 67 21 91 93 63 37 61 76 56 93 58 76 76 72 74 75 5 19 98 70 
36 85 30 86 3 29 56 26 40 86 73 97 0 61 66 44 50 80 73 6 73 31 82 1 56 8 76 61 80 75 83 68 34 63 23 57 49 35 81 3 44 51 77 25 64 43 22 15 75 95 73 0 78 8 1 34 16 78 95 48 5 78 17 91 94 92 48 43 28 82 46 24 85 23 49 2 19 71 17 94 18 42 95 97 50 48 31 19 26 27 67 83 57 84 27 51 29 27 94 57 
20 15 63 15 3 39 34 62 43 15 48 85 61 0 21 63 29 5 82 8 32 1 91 41 38 70 93 67 98 39 76 59 84 9 58 53 91 59 92 49 29 26 74 42 59 47 5 89 52 39 97 36 40 40 78 78 11 23 97 9 14 73 20 99 82 31 4 26 90 96 75 20 75 1 14 86 1 71 75 53 10 72 42 2 65 72 33 76 47 30 37 61 4 9 12 38 40 68 64 31 
16 13 61 22 27 50 89 75 24 68 83 89 66 21 0 95 14 89 23 61 20 12 74 76 22 39 14 62 7 79 45 24 71 0 68 64 69 99 59 9 5 7 11 87 1 68 83 15 57 58 28 29 71 54 57 93 93 72 7 53 3 53 77 74 53 98 90 23 97 49 84 54 56 96 41 9 16 76 24 73 35 4 55 6 59 12 99 4 36 6 57 91 11 87 17 17 85 8 40 82 
81 12 38 76 63 30 32 6 50 75 88 73 44 63 95 0 33 2 24 70 60 81 61 72 20 79 89 5 39 81 39 96 57 79 62 82 61 90 70 19 42 36 64 50 5 67 18 91 69 42 13 29 75 74 53 96 5 94 53 96 27 45 93 85 24 7 67 85 97 89 56 39 26 20 42 83 87 60 74 8 54 87 90 81 14 43 29 71 90 83 68 17 28 13 54 52 20 21 90 70 
45 22 1 19 93 36 37 35 23 55 59 57 50 29 14 33 0 80 24 42 15 92 12 43 5 66 48 77 40 38 47 3 36 9 92 55 12 16 14 28 67 81 97 6 90 48 58 42 81 82 37 96 26 49 92 83 15 92 13 55 30 60 58 18 21 2 74 86 71 88 14 38 21 11 44 11 12 55 5 45 89 42 41 16 43 85 51 11 77 64 66 59 77 77 78 50 31 52 36 54 
98 78 75 14 62 42 64 53 93 80 22 48 80 5 89 2 80 0 30 31 22 49 91 51 78 69 1 9 73 90 16 65 40 61 78 6 2 54 84 99 35 59 85 63 76 39 35 30 96 65 61 70 66 4 21 44 25 75 6 98 65 74 63 57 35 93 64 37 47 48 88 35 8 73 98 36 64 33 18 61 51 79 83 69 36 5 66 61 32 24 60 49 98 75 6 33 69 70 22 68 
28 8 27 94 90 55 60 67 39 84 32 30 73 82 23 24 24 30 0 38 6 26 87 4 53 94 37 22 64 11 43 87 22 50 18 59 56 85 12 48 22 78 42 39 75 58 43 82 40 57 20 46 35 8 50 89 2 39 63 18 3 58 6 25 9 24 36 65 62 0 65 84 78 60 75 6 18 19 88 11 28 60 57 64 68 60 5 22 51 20 93 54 79 51 80 40 27 68 5 89 
20 29 81 60 5 40 5 77 5 56 25 77 6 8 61 70 42 31 38 0 94 94 92 73 45 24 13 24 92 71 14 13 46 92 13 81 93 70 34 66 16 51 67 22 77 36 48 63 58 49 0 4 95 44 78 92 68 43 17 13 66 83 78 12 75 91 93 20 14 80 86 30 83 5 52 60 41 52 75 51 2 27 56 97 72 86 42 92 81 59 57 48 42 36 60 17 27 6 89 93 
31 58 13 9 45 45 67 45 86 14 5 6 73 32 20 60 15 22 6 94 0 61 6 78 97 18 95 77 24 85 70 62 13 46 83 98 73 16 25 53 24 4 87 64 42 71 75 67 48 31 25 33 45 31 11 94 49 59 23 74 96 94 36 61 92 72 59 65 88 85 71 65 41 10 29 83 33 56 2 82 88 27 67 33 58 78 27 8 89 51 34 37 97 70 98 41 42 58 6 83 
94 47 98 38 37 0 30 78 54 97 77 76 31 1 12 81 92 49 26 94 61 0 80 38 28 30 79 23 88 85 6 83 15 6 71 7 35 43 80 20 69 36 46 74 10 4 38 15 42 10 58 31 68 90 21 49 20 0 24 61 38 82 96 5 88 68 12 75 63 92 95 84 80 93 58 43 98 97 58 40 59 68 24 80 10 45 81 31 98 5 44 36 87 92 93 27 60 5 2 75 
48 55 87 59 14 93 65 22 10 52 43 69 82 91 74 61 12 91 87 92 6 80 0 87 86 86 14 46 43 68 74 92 18 85 74 13 7 51 6 78 87 91 61 91 53 23 5 60 19 55 17 19 48 62 7 34 48 73 33 43 42 59 35 12 44 62 25 4 13 83 82 0 26 95 43 79 19 1 91 38 56 60 57 4 22 16 91 22 90 24 65 84 83 53 48 79 15 25 35 80 
75 6 9 23 21 90 11 48 43 72 64 97 1 41 76 72 43 51 4 73 78 38 87 0 37 26 75 4 51 11 85 59 81 70 46 46 46 64 31 76 73 5 13 95 89 55 40 42 40 59 84 1 43 15 45 33 41 21 37 93 84 74 4 65 44 2 11 43 66 42 71 92 0 84 87 41 92 27 35 84 38 72 38 82 87 83 67 28 56 56 73 92 31 30 57 27 32 69 22 51 
64 92 20 94 7 37 44 95 53 22 11 42 56 38 22 20 5 78 53 45 97 28 86 37 0 42 20 24 11 95 27 27 40 22 42 22 4 51 96 18 96 7 71 64 55 5 20 39 59 4 32 21 13 17 14 5 59 86 29 23 81 8 50 22 30 44 44 86 96 93 5 44 0 28 60 7 85 80 47 96 84 79 17 50 96 31 7 7 18 36 30 99 44 80 73 26 25 70 12 73 
32 57 72 28 74 19 3 87 96 65 91 19 8 70 39 79 66 69 94 24 18 30 86 26 42 0 65 48 97 30 21 64 51 42 31 49 71 6 84 81 79 15 80 32 16 28 32 49 36 40 99 79 31 1 71 2 29 36 50 78 18 23 95 70 65 26 71 36 84 55 70 16 22 50 48 91 30 32 40 66 25 91 98 56 93 69 58 74 5 60 4 76 83 99 46 48 78 17 36 62 
86 81 60 23 90 39 70 60 90 47 27 20 76 93 14 89 48 1 37 13 95 79 14 75 20 65 0 26 25 37 40 1 96 19 99 56 49 41 47 12 74 57 52 47 12 48 17 89 6 9 23 24 10 85 25 58 41 26 36 18 16 76 19 64 47 18 20 97 11 68 61 86 25 66 85 89 66 3 30 73 64 5 97 74 90 23 84 83 1 20 1 17 49 20 33 96 91 54 45 54 
83 78 58 7 56 2 53 78 23 4 63 11 61 67 62 5 77 9 22 24 77 23 46 4 24 48 26 0 47 80 78 21 91 70 72 16 0 65 59 85 88 76 87 68 90 15 91 79 79 46 69 64 54 29 50 34 75 85 58 74 17 36 96 8 58 20 24 59 37 35 96 77 11 35 46 1 50 37 32 30 35 2 46 41 83 49 28 10 34 86 85 51 74 81 59 32 53 35 43 43 
21 99 96 99 96 35 62 91 78 67 9 16 80 98 7 39 40 73 64 92 24 88 43 51 11 97 25 47 0 57 34 65 49 55 51 76 73 38 58 81 58 70 25 32 81 62 42 40 27 62 34 30 67 82 7 5 90 20 96 32 77 83 49 26 90 0 55 15 91 13 97 49 36 74 34 69 88 76 9 67 90 95 97 57 78 56 62 68 76 10 52 54 45 54 80 87 6 87 3 97 
16 85 71 25 42 78 32 22 80 44 28 49 75 39 79 81 38 90 11 71 85 85 68 11 95 30 37 80 57 0 27 41 24 74 30 2 59 40 68 20 60 53 71 27 35 79 72 73 53 37 88 90 6 8 72 30 9 41 60 50 14 87 91 90 14 74 93 73 66 13 94 26 67 65 53 2 97 77 28 2 14 16 92 21 24 64 51 86 6 11 36 72 50 79 62 64 5 7 38 72 
53 86 12 49 25 13 97 44 0 22 83 51 83 76 45 39 47 16 43 14 70 6 74 85 27 21 40 78 34 27 0 35 28 0 79 29 4 25 28 38 0 81 38 42 74 11 9 84 87 14 52 74 7 92 63 80 47 17 10 61 13 60 48 41 60 27 23 17 52 3 7 52 84 97 95 10 8 56 95 95 23 99 21 30 92 84 62 91 54 72 52 67 84 0 61 97 27 84 14 79 
16 19 36 52 24 53 8 10 61 92 27 80 68 59 24 96 3 65 87 13 62 83 92 59 27 64 1 21 65 41 35 0 52 61 15 74 44 0 4 32 81 81 42 61 79 87 85 14 95 0 2 79 67 10 47 86 79 13 84 84 92 61 28 97 75 43 71 19 96 28 3 77 9 98 90 89 85 75 3 32 75 57 11 94 68 59 32 99 72 16 84 16 29 12 65 56 8 37 76 4 
7 51 10 0 76 30 67 4 19 82 29 30 34 84 71 57 36 40 22 46 13 15 18 81 40 51 96 91 49 24 28 52 0 45 12 98 68 80 13 18 2 64 43 82 27 14 30 49 69 30 47 40 13 62 92 61 94 1 17 63 38 29 49 55 74 61 5 42 93 18 60 96 82 55 78 10 21 9 11 90 91 11 82 4 73 27 66 67 28 83 82 67 65 31 74 39 44 79 82 38 
7 93 70 42 10 73 95 23 95 81 98 64 63 9 0 79 9 61 50 92 46 6 85 70 22 42 19 70 55 74 0 61 45 0 64 57 58 62 81 31 71 95 96 91 95 65 36 71 4 0 79 26 46 54 14 75 55 93 96 35 54 8 68 61 53 84 19 11 46 0 43 17 47 39 60 42 56 96 65 60 48 44 38 46 98 52 21 5 45 70 92 99 78 60 13 31 45 32 43 91 
29 13 91 56 31 47 6 34 93 74 81 18 23 58 68 62 92 78 18 13 83 71 74 46 42 31 99 72 51 30 79 15 12 64 0 84 19 30 21 41 73 70 60 13 57 77 3 97 15 46 35 76 34 24 14 83 26 84 28 12 49 65 34 4 15 39 88 35 21 9 76 95 31 88 60 89 17 63 86 85 61 73 61 48 97 75 83 75 60 11 39 61 29 73 18 44 64 58 31 86 
65 62 28 64 65 47 17 16 23 32 93 95 57 53 64 82 55 6 59 81 98 7 13 46 22 49 56 16 76 2 29 74 98 57 84 0 23 57 55 31 36 10 0 41 26 70 43 18 74 20 21 90 89 38 87 84 25 81 95 19 6 40 36 43 70 53 32 93 63 88 24 99 50 76 40 77 98 35 47 73 56 68 15 97 59 3 33 84 84 28 55 42 20 92 85 90 97 17 35 60 
53 56 60 43 38 36 91 52 51 30 22 23 49 91 69 61 12 2 56 93 73 35 7 46 4 71 49 0 73 59 4 44 68 58 19 23 0 25 0 22 61 63 22 65 90 19 33 24 2 37 42 14 96 2 98 0 51 72 53 18 34 66 94 8 92 82 69 74 7 69 48 68 33 70 85 75 89 18 52 92 55 94 58 4 49 56 4 0 80 57 70 15 23 64 75 67 98 44 93 5 
35 48 73 40 19 42 66 32 77 0 70 32 35 59 99 90 16 54 85 70 16 43 51 64 51 6 41 65 38 40 25 0 80 62 30 57 25 0 4 83 60 53 20 37 60 61 63 23 58 89 19 12 38 81 42 4 19 91 68 1 33 37 1 69 80 4 69 86 33 73 70 93 27 90 82 87 4 45 63 62 35 34 27 25 67 21 81 86 64 49 39 49 39 92 19 71 96 40 58 82 
34 75 81 39 60 10 78 57 30 85 15 71 81 92 59 70 14 84 12 34 25 80 6 31 96 84 47 59 58 68 28 4 13 81 21 55 0 4 0 42 2 37 85 35 57 5 84 98 6 71 55 57 49 62 99 20 87 13 40 53 36 89 84 36 18 7 10 57 15 58 0 17 48 37 5 5 42 89 56 0 12 63 10 61 25 61 34 13 74 74 18 11 15 2 99 34 61 9 91 76 
29 17 24 46 18 71 18 6 69 12 92 86 3 49 9 19 28 99 48 66 53 20 78 76 18 81 12 85 81 20 38 32 18 31 41 31 22 83 42 0 97 56 46 93 45 15 15 95 19 2 20 48 7 60 93 66 51 72 87 51 47 36 23 65 83 14 15 81 78 44 23 75 0 21 20 45 88 36 41 59 38 13 8 98 26 1 64 77 26 3 81 73 39 56 38 22 70 5 55 48 
71 39 22 92 50 65 29 64 55 75 96 93 44 29 5 42 67 35 22 16 24 69 87 73 96 79 74 88 58 60 0 81 2 71 73 36 61 60 2 97 0 39 1 11 98 25 44 11 13 6 50 5 49 62 89 0 64 47 21 72 60 42 81 4 90 93 52 33 57 39 12 62 30 65 74 81 90 18 44 4 76 95 61 25 57 50 77 22 49 98 94 10 92 27 14 34 21 66 19 30 
95 96 67 77 22 65 84 42 86 81 56 49 51 26 7 36 81 59 78 51 4 36 91 5 7 15 57 76 70 53 81 81 64 95 70 10 63 53 37 56 39 0 87 51 89 29 22 49 48 66 7 17 57 26 30 27 12 77 18 65 44 39 75 94 6 26 42 91 99 30 66 37 14 53 89 4 35 63 53 83 81 12 53 90 91 35 17 3 13 35 68 9 27 44 55 85 70 50 76 21 
36 97 12 73 1 41 7 63 17 17 86 2 77 74 11 64 97 85 42 67 87 46 61 13 71 80 52 87 25 71 38 42 43 96 60 0 22 20 85 46 1 87 0 2 52 89 66 11 46 34 83 90 22 68 61 54 56 69 8 47 53 36 18 32 23 88 59 10 13 69 16 94 50 67 97 2 8 15 65 6 1 48 48 23 16 61 29 24 30 90 71 36 26 41 68 50 81 28 12 94 
59 25 4 78 54 94 37 42 95 62 21 42 25 42 87 50 6 63 39 22 64 74 91 95 64 32 47 68 32 27 42 61 82 91 13 41 65 37 35 93 11 51 2 0 11 86 26 88 98 41 95 52 27 91 80 7 55 11 69 47 54 29 40 78 78 85 50 69 84 30 13 5 26 69 44 37 55 22 25 5 63 72 57 43 63 89 50 70 52 19 69 58 48 10 36 78 95 86 47 31 
67 64 30 44 77 57 70 5 82 97 4 34 64 59 1 5 90 76 75 77 42 10 53 89 55 16 12 90 81 35 74 79 27 95 57 26 90 60 57 45 98 89 52 11 0 4 26 44 20 97 89 60 38 92 49 89 84 16 40 15 82 22 14 62 44 61 75 0 43 78 15 35 26 53 12 78 9 90 22 81 87 11 42 78 55 91 19 92 59 59 59 41 33 25 55 30 38 83 30 82 
4 10 73 47 80 44 49 90 93 85 21 91 43 47 68 67 48 39 58 36 71 4 23 55 5 28 48 15 62 79 11 87 14 65 77 70 19 61 5 15 25 29 89 86 4 0 46 95 99 48 36 70 9 18 27 48 7 62 73 28 31 32 13 97 60 90 69 69 33 52 53 19 32 99 7 50 38 54 97 37 54 33 60 16 51 87 64 11 50 89 91 33 21 4 83 33 47 52 2 32 
40 89 42 6 69 77 70 49 45 37 61 16 22 5 83 18 58 35 43 48 75 38 5 40 20 32 17 91 42 72 9 85 30 36 3 43 33 63 84 15 44 22 66 26 26 46 0 89 46 74 25 38 54 99 51 38 3 49 21 12 49 36 78 8 54 85 25 78 31 44 19 18 49 79 78 52 26 64 42 72 91 19 62 45 18 13 83 74 14 56 86 63 44 65 23 98 2 49 28 86 
64 86 84 16 22 45 7 40 5 52 15 43 15 89 15 91 42 30 82 63 67 15 60 42 39 49 89 79 40 73 84 14 49 71 97 18 24 23 98 95 11 49 11 88 44 95 89 0 93 94 97 23 37 85 97 49 49 21 63 62 73 64 20 26 68 72 10 59 23 48 1 66 68 85 21 34 56 58 6 1 52 55 24 41 40 73 42 90 94 6 4 20 70 25 98 90 97 8 2 72 
54 40 0 13 94 86 13 43 38 17 43 39 75 52 57 69 81 96 40 58 48 42 19 40 59 36 6 79 27 53 87 95 69 4 15 74 2 58 6 19 13 48 46 98 20 99 46 93 0 46 72 11 61 91 1 0 61 34 89 38 21 3 24 12 55 38 47 22 62 36 60 59 76 24 80 96 56 68 20 98 67 92 61 28 36 63 28 97 97 70 87 19 73 11 83 80 49 82 2 64 
21 50 21 1 59 84 82 68 36 73 94 98 95 39 58 42 82 65 57 49 31 10 55 59 4 40 9 46 62 37 14 0 30 0 46 20 37 89 71 2 6 66 34 41 97 48 74 94 46 0 28 20 37 70 70 85 95 49 83 7 82 45 89 81 83 19 19 28 97 52 1 90 81 17 96 69 8 3 79 54 55 7 26 44 78 97 81 25 46 65 84 80 62 74 61 97 45 33 25 42 
85 67 17 76 79 86 12 69 62 60 93 20 73 97 28 13 37 61 20 0 25 58 17 84 32 99 23 69 34 88 52 2 47 79 35 21 42 19 55 20 50 7 83 95 89 36 25 97 72 28 0 13 16 88 62 8 17 8 98 79 31 31 78 33 96 47 31 43 57 84 27 37 99 50 44 50 60 60 91 40 57 64 5 25 52 19 86 21 27 84 0 11 67 78 44 64 25 75 59 34 
85 50 14 22 39 31 32 89 25 32 1 97 0 36 29 29 96 70 46 4 33 31 19 1 21 79 24 64 30 90 74 79 40 26 76 90 14 12 57 48 5 17 90 52 60 70 38 23 11 20 13 0 96 24 15 71 29 36 72 10 17 60 2 85 71 0 93 51 64 2 12 80 52 62 64 52 80 73 71 0 76 39 57 24 15 72 95 97 61 20 7 78 32 9 15 3 61 8 7 77 
15 97 72 91 48 85 12 46 42 70 71 74 78 40 71 75 26 66 35 95 45 68 48 43 13 31 10 54 67 6 7 67 13 46 34 89 96 38 49 7 49 57 22 27 38 9 54 37 61 37 16 96 0 82 27 2 89 30 29 4 43 34 34 76 48 79 46 36 94 82 75 52 36 90 90 17 5 29 47 66 62 89 95 51 23 22 53 12 4 83 69 48 69 3 76 17 82 74 5 29 
33 23 4 87 46 31 29 43 25 64 36 42 8 40 54 74 49 4 8 44 31 90 62 15 17 1 85 29 82 8 92 10 62 54 24 38 2 81 62 60 62 26 68 91 92 18 99 85 91 70 88 24 82 0 70 83 74 14 80 97 16 6 27 98 13 2 55 92 90 88 75 38 67 74 89 88 38 17 25 78 31 83 73 4 61 95 39 87 9 72 36 77 30 64 27 44 18 82 88 8 
61 8 75 97 13 74 95 89 20 56 17 94 1 78 57 53 92 21 50 78 11 21 7 45 14 71 25 50 7 72 63 47 92 14 14 87 98 42 99 93 89 30 61 80 49 27 51 97 1 70 62 15 27 70 0 29 25 76 39 53 2 61 3 91 81 43 69 41 65 28 62 44 45 22 61 93 77 31 20 20 92 35 21 29 68 64 10 93 93 1 46 95 62 49 38 43 44 7 37 10 
79 41 92 37 55 74 8 41 95 92 34 68 34 78 93 96 83 44 89 92 94 49 34 33 5 2 58 34 5 30 80 86 61 75 83 84 0 4 20 66 0 27 54 7 89 48 38 49 0 85 8 71 2 83 29 0 31 12 79 81 45 85 18 77 45 88 82 25 88 38 55 87 16 79 71 90 27 62 24 13 52 64 33 40 5 53 27 88 18 7 69 63 44 87 41 42 28 23 19 16 
17 80 76 68 20 3 32 31 21 29 80 61 16 11 93 5 15 25 2 68 49 20 48 41 59 29 41 75 90 9 47 79 94 55 26 25 51 19 87 51 64 12 56 55 84 7 3 49 61 95 17 29 89 74 25 31 0 82 43 29 63 5 29 18 71 62 78 16 19 76 2 24 19 33 46 46 49 89 57 30 41 74 34 72 58 6 21 52 88 64 33 51 70 14 21 93 77 51 62 48 
99 89 36 21 55 13 18 1 62 3 96 66 78 23 72 94 92 75 39 43 59 0 73 21 86 36 26 85 20 41 17 13 1 93 84 81 72 91 13 72 47 77 69 11 16 62 49 21 34 49 8 36 30 14 76 12 82 0 68 86 26 88 3 36 34 18 96 50 31 8 79 97 53 9 44 61 17 30 95 20 6 91 40 11 3 93 59 52 78 79 39 57 20 42 45 54 12 94 56 43 
63 19 3 96 64 76 13 71 71 97 98 79 95 97 7 53 13 6 63 17 23 24 33 37 29 50 36 58 96 60 10 84 17 96 28 95 53 68 40 87 21 18 8 69 40 73 21 63 89 83 98 72 29 80 39 79 43 68 0 56 8 68 12 55 68 76 98 6 60 54 64 60 97 47 71 13 20 96 53 90 39 43 89 88 44 84 89 50 85 49 58 46 69 70 53 38 98 3 44 58 
90 31 25 67 68 38 46 22 99 48 89 30 48 9 53 96 55 98 18 13 74 61 43 93 23 78 18 74 32 50 61 84 63 35 12 19 18 1 53 51 72 65 47 47 15 28 12 62 38 7 79 10 4 97 53 81 29 86 56 0 40 64 22 17 87 73 53 4 93 22 59 90 62 94 4 14 51 83 62 67 26 92 42 95 1 99 59 94 24 70 71 64 34 45 33 74 19 39 78 64 
68 27 7 46 97 92 2 24 94 99 24 68 5 14 3 27 30 65 3 66 96 38 42 84 81 18 16 17 77 14 13 92 38 54 49 6 34 33 36 47 60 44 53 54 82 31 49 73 21 82 31 17 43 16 2 45 63 26 8 40 0 56 57 3 11 12 72 75 10 81 85 60 49 67 8 65 16 57 34 96 99 80 24 9 66 92 33 79 22 93 10 43 49 67 46 12 80 71 40 42 
68 58 15 45 89 41 10 15 71 71 81 83 78 73 53 45 60 74 58 83 94 82 59 74 8 23 76 36 83 87 60 61 29 8 65 40 66 37 89 36 42 39 36 29 22 32 36 64 3 45 31 60 34 6 61 85 5 88 68 64 56 0 57 50 73 85 90 81 83 43 57 39 57 56 33 10 37 82 41 83 67 24 41 98 52 11 45 74 54 38 61 14 69 71 64 94 8 6 75 91 
7 50 61 71 92 44 6 84 12 40 68 62 17 20 77 93 58 63 6 78 36 96 35 4 50 95 19 96 49 91 48 28 49 68 34 36 94 1 84 23 81 75 18 40 14 13 78 20 24 89 78 2 34 27 3 18 29 3 12 22 57 57 0 48 57 58 76 65 56 83 27 68 3 7 19 81 7 64 77 20 25 97 41 21 54 35 21 65 53 83 36 69 53 22 69 10 32 46 27 89 
75 78 69 98 73 74 69 28 65 82 53 98 91 99 74 85 18 57 25 12 61 5 12 65 22 70 64 8 26 90 41 97 55 61 4 43 8 69 36 65 4 94 32 78 62 97 8 26 12 81 33 85 76 98 91 77 18 36 55 17 3 50 48 0 49 48 44 90 38 27 75 76 3 31 5 13 81 85 46 48 31 5 15 29 9 86 57 79 24 46 61 4 35 84 86 36 84 82 78 23 
75 3 37 88 52 14 6 38 18 4 32 47 94 82 53 24 21 35 9 75 92 88 44 44 30 65 47 58 90 14 60 75 74 53 15 70 92 80 18 83 90 6 23 78 44 60 54 68 55 83 96 71 48 13 81 45 71 34 68 87 11 73 57 49 0 18 88 60 44 67 97 46 68 10 29 55 34 3 66 26 98 28 79 29 94 34 32 2 77 40 38 36 27 7 15 96 25 3 57 21 
88 64 4 27 75 91 65 70 57 15 2 80 92 31 98 7 2 93 24 91 72 68 62 2 44 26 18 20 0 74 27 43 61 84 39 53 82 4 7 14 93 26 88 85 61 90 85 72 38 19 47 0 79 2 43 88 62 18 76 73 12 85 58 48 18 0 84 79 7 3 37 71 3 97 80 16 42 30 75 52 73 10 71 97 9 22 63 83 6 42 91 79 61 3 99 88 65 84 67 24 
40 40 49 62 90 73 38 44 89 66 99 93 48 4 90 67 74 64 36 93 59 12 25 11 44 71 20 24 55 93 23 71 5 19 88 32 69 69 10 15 52 42 59 50 75 69 25 10 47 19 31 93 46 55 69 82 78 96 98 53 72 90 76 44 88 84 0 88 45 85 55 96 13 5 47 17 36 55 20 15 55 32 32 38 80 54 11 67 15 87 78 88 44 0 77 28 80 88 17 25 
28 59 49 83 42 50 49 43 21 86 54 71 43 26 23 85 86 37 65 20 65 75 4 43 86 36 97 59 15 73 17 19 42 11 35 93 74 86 57 81 33 91 10 69 0 69 78 59 22 28 43 51 36 92 41 25 16 50 6 4 75 81 65 90 60 79 88 0 68 3 47 65 69 52 71 52 81 20 58 41 81 49 77 80 19 79 74 45 77 86 16 40 99 57 39 34 7 59 60 27 
23 64 29 19 46 86 31 54 35 67 72 65 28 90 97 97 71 47 62 14 88 63 13 66 96 84 11 37 91 66 52 96 93 46 21 63 7 33 15 78 57 99 13 84 43 33 31 23 62 97 57 64 94 90 65 88 19 31 60 93 10 83 56 38 44 7 45 68 0 12 4 69 78 1 13 12 0 76 40 27 5 44 70 66 60 79 18 31 89 15 16 12 89 79 7 33 54 91 63 27 
