150
55 1 51 63 71 92 65 26 56 41 0 90 45 0 66 31 47 34 14 39 1 89 26 8 73 42 39 61 3 27 2 53 54 85 10 54 46 27 99 67 49 23 57 95 75 75 78 22 9 92 61 63 81 40 71 55 34 62 16 37 41 71 90 96 8 1 2 6 28 1 73 77 76 82 24 52 10 3 74 71 47 88 34 29 80 57 36 14 20 52 52 61 75 42 57 83 43 59 89 23 12 14 53 89 49 77 93 59 32 19 82 80 59 17 61 39 74 97 54 46 1 6 8 29 0 17 12 96 29 54 19 93 20 24 34 69 54 27 80 86 47 63 18 6 32 31 46 58 28 0 
79 95 20 53 14 83 95 93 54 68 90 0 9 2 2 43 23 56 71 56 95 70 71 65 76 3 97 74 13 77 26 70 59 36 35 22 47 70 98 1 85 31 79 94 33 82 38 9 90 61 17 85 31 88 51 59 43 48 86 8 77 12 79 37 49 14 59 96 36 9 49 22 41 81 68 26 15 58 87 5 19 4 43 2 44 94 62 39 94 48 48 71 12 27 60 13 93 20 61 30 81 63 4 74 44 24 1 11 83 40 16 54 45 59 57 41 5 71 81 99 71 29 23 83 8 83 49 1 55 10 31 37 73 87 11 69 12 64 80 47 57 49 1 54 60 10 95 18 33 28 
11 53 74 43 29 48 48 64 72 81 45 9 0 77 42 84 46 54 0 79 1 57 80 54 11 40 65 59 10 98 87 80 55 97 72 95 66 0 36 37 32 87 92 4 16 86 88 63 40 41 42 93 98 22 99 62 14 16 21 25 15 60 57 22 9 29 69 76 30 5 65 14 44 9 18 61 95 59 76 87 0 70 80 50 44 32 64 10 48 85 35 15 98 92 37 7 74 6 83 56 63 1 70 60 10 40 73 6 51 49 93 51 71 26 54 15 58 18 25 6 56 13 74 54 57 63 61 31 70 97 87 85 98 9 97 8 50 70 14 1 71 60 5 42 86 11 57 96 29 83 
47 15 68 85 11 80 55 78 67 23 0 2 77 0 38 49 60 40 19 27 41 91 87 98 85 25 9 43 21 91 78 27 28 26 56 20 83 0 25 72 66 79 53 17 31 91 66 91 31 38 70 24 81 9 23 66 34 84 9 7 75 39 35 4 65 43 24 1 95 1 25 61 80 78 78 11 69 45 54 52 35 25 77 16 34 52 82 21 36 44 28 12 83 15 68 1 10 92 2 5 45 27 66 25 6 97 36 27 94 90 80 29 67 9 45 2 13 79 23 49 75 3 13 59 71 81 12 33 25 14 39 70 93 57 47 51 54 35 31 48 78 11 29 45 72 26 99 85 6 74 
23 2 21 84 52 28 70 31 68 88 66 2 42 38 0 33 67 89 68 98 90 98 61 71 44 85 98 95 70 56 70 9 89 0 61 34 1 98 38 87 61 61 13 47 77 0 80 96 89 0 47 31 51 60 55 47 46 53 42 68 61 12 77 50 12 90 84 65 89 75 53 50 88 18 49 65 18 81 13 59 34 60 43 85 21 98 32 67 3 74 35 16 39 65 18 3 55 55 69 96 30 74 99 18 44 48 35 14 82 48 73 16 61 68 1 34 18 85 1 73 11 88 89 50 5 8 6 13 15 75 9 45 49 60 15 45 61 2 59 43 2 84 59 63 53 12 97 23 97 50 
41 83 35 31 22 0 24 93 22 30 31 43 84 49 33 0 90 44 31 49 87 34 33 46 49 38 10 47 14 7 49 63 68 40 53 31 89 4 0 50 69 96 73 80 93 57 9 83 53 41 84 41 75 69 39 24 8 50 23 22 9 25 37 29 17 90 12 6 46 12 9 16 60 34 96 53 43 57 88 97 98 72 90 25 42 29 2 50 31 77 24 41 2 13 22 20 55 35 78 2 47 39 18 60 26 66 13 69 23 2 18 74 26 60 51 68 42 5 70 73 83 46 66 85 59 89 57 15 24 36 17 23 27 35 35 53 1 49 75 76 3 45 2 29 6 54 50 0 59 20 
22 34 26 3 91 95 12 46 13 67 47 23 46 60 67 90 0 50 69 85 79 24 83 81 5 89 87 55 41 99 76 66 93 43 58 25 21 43 67 67 52 96 29 37 1 79 57 64 81 78 1 60 54 84 94 59 25 81 15 66 80 91 33 26 86 43 51 59 39 70 26 43 67 56 80 20 87 89 84 68 19 86 29 73 22 23 33 48 56 0 66 89 43 51 15 81 47 66 40 86 89 19 29 56 27 62 76 14 3 61 82 23 99 63 48 73 38 33 73 95 33 40 36 28 43 51 9 90 69 2 76 58 73 58 14 0 20 43 66 75 56 0 98 55 64 99 80 54 32 54 
23 85 17 34 75 21 47 35 53 19 34 56 54 40 89 44 50 0 78 53 66 34 5 16 41 21 15 21 76 0 27 77 18 73 67 16 63 55 76 95 65 38 55 86 25 22 21 12 12 51 17 78 37 23 95 78 44 62 51 20 62 79 50 80 4 17 49 19 24 25 14 42 16 70 28 41 44 1 54 8 52 71 39 89 46 86 19 91 48 22 63 11 1 13 43 58 82 92 77 7 70 44 49 86 66 29 27 62 30 33 70 34 57 61 75 3 47 94 94 96 68 10 59 70 23 54 80 58 47 57 65 69 53 14 55 19 95 34 81 25 68 4 11 25 65 86 28 65 32 75 
32 97 89 85 75 25 59 66 15 4 14 71 0 19 68 31 69 78 0 18 73 56 22 84 81 88 70 61 53 54 88 66 7 25 90 29 38 68 84 60 94 96 96 40 61 49 42 98 46 30 17 71 86 39 56 19 79 78 32 84 85 21 2 92 98 44 21 88 13 57 49 59 53 45 99 67 46 93 65 44 23 82 16 61 74 72 80 5 2 13 90 87 86 44 79 84 89 53 73 2 10 22 61 64 19 12 31 65 6 48 10 81 31 78 43 57 50 23 62 4 88 4 92 74 49 23 11 38 76 84 40 39 58 53 55 29 65 38 46 23 86 8 5 69 86 48 26 88 23 41 
22 0 51 98 41 96 3 84 94 6 39 56 79 27 98 49 85 53 18 0 70 7 79 75 77 18 75 55 6 51 96 99 63 42 36 53 36 97 55 21 86 40 97 14 88 79 97 12 26 18 35 48 77 67 24 54 85 51 62 91 2 58 43 17 0 31 71 89 80 78 62 66 18 11 32 6 90 81 71 68 51 58 17 29 25 93 35 10 44 97 54 99 56 49 16 8 80 39 49 61 17 63 79 88 75 12 46 17 93 69 38 45 28 7 74 53 0 61 16 96 59 22 95 67 71 64 27 51 55 29 64 73 92 44 13 19 56 59 89 1 29 27 98 9 34 24 62 86 86 78 
60 66 75 23 84 36 8 7 1 13 1 95 1 41 90 87 79 66 73 70 0 80 52 95 41 38 20 3 24 6 34 59 3 86 41 19 10 39 62 37 40 35 80 19 0 16 58 36 11 9 62 8 41 66 4 82 5 24 38 81 82 72 40 37 10 33 8 72 72 70 61 65 57 42 84 9 10 94 46 21 4 60 82 97 26 86 32 83 62 70 65 96 94 57 85 56 91 93 29 15 63 42 32 73 36 68 82 46 63 80 20 19 40 2 68 19 40 0 2 54 70 19 2 16 77 87 73 68 32 2 35 47 96 68 20 33 88 3 79 51 83 51 22 76 5 91 47 97 91 49 
95 34 81 82 65 21 29 11 71 66 89 70 57 91 98 34 24 34 56 7 80 0 70 88 11 27 79 58 77 70 59 80 84 80 38 15 78 82 18 96 11 76 2 35 30 75 31 17 37 31 87 3 18 57 91 29 37 70 39 14 92 50 94 77 83 84 44 13 67 14 10 78 90 64 65 72 39 96 41 29 79 29 32 97 38 75 78 75 45 69 41 89 72 88 18 55 72 62 68 39 29 30 69 71 94 34 44 34 83 37 15 14 66 47 64 57 22 42 84 19 64 26 60 36 66 79 91 38 93 11 30 22 94 99 46 88 86 90 74 21 79 89 35 98 88 99 55 10 94 39 
85 90 16 14 21 55 22 94 94 8 26 71 80 87 61 33 83 5 22 79 52 70 0 2 58 39 53 13 2 47 5 35 9 74 29 55 58 2 96 32 21 49 88 14 95 43 53 82 37 34 44 51 94 47 5 53 86 59 18 40 58 75 76 68 50 57 23 60 60 72 92 33 21 32 99 68 75 52 51 12 86 47 16 32 94 21 37 32 80 8 73 39 83 1 59 85 58 34 45 70 6 89 3 79 21 2 48 49 6 51 61 44 98 29 29 92 3 66 24 35 26 97 74 10 50 85 47 9 20 45 31 26 86 87 6 8 41 54 9 48 5 22 44 55 52 73 47 55 40 71 
65 84 91 81 40 97 70 89 77 40 8 65 54 98 71 46 81 16 84 75 95 88 2 0 25 55 14 24 62 6 95 4 25 68 73 5 92 28 33 28 2 58 44 3 70 99 62 89 96 27 70 92 97 73 33 74 80 48 98 94 54 46 98 31 66 24 37 10 52 22 39 6 81 83 62 3 35 76 92 31 4 14 23 53 39 57 28 71 57 78 65 11 24 16 43 91 40 32 53 44 54 92 50 87 76 64 90 11 41 35 94 97 1 17 50 41 26 30 12 83 61 30 47 37 46 42 80 86 74 34 82 80 26 32 20 54 49 10 17 42 97 11 39 99 81 41 92 7 24 56 
4 40 39 16 68 51 5 66 2 50 73 76 11 85 44 49 5 41 81 77 41 11 58 25 0 32 60 65 91 84 22 34 69 8 76 44 41 12 99 11 22 88 64 65 55 1 27 77 39 52 65 67 27 68 86 48 52 46 14 43 31 88 30 52 96 58 96 89 71 47 53 45 35 69 10 43 70 90 20 61 94 37 28 21 5 14 22 57 12 88 53 43 76 83 48 72 41 96 14 64 44 67 10 31 36 72 74 58 14 95 19 9 32 99 82 90 65 4 99 77 92 52 73 20 35 21 45 29 17 59 45 13 78 7 45 66 80 19 76 46 66 47 55 51 98 90 93 63 46 92 
25 76 16 70 36 50 36 42 1 26 42 3 40 25 85 38 89 21 88 18 38 27 39 55 32 0 94 0 99 41 45 92 32 90 9 43 74 96 52 88 4 71 99 25 69 17 44 32 16 82 24 13 38 14 17 98 51 12 50 2 5 95 46 37 37 56 32 12 4 36 0 8 8 99 85 77 16 29 9 84 63 85 49 2 0 67 52 51 31 2 5 88 50 52 25 87 8 9 99 64 46 51 24 54 2 9 31 19 91 40 55 54 26 5 8 78 24 60 81 7 15 86 95 65 38 72 52 98 81 4 62 27 55 86 81 58 48 12 29 39 5 36 45 83 41 54 61 17 66 42 
34 88 72 81 6 55 98 41 30 10 39 97 65 9 98 10 87 15 70 75 20 79 53 14 60 94 0 47 1 31 89 77 13 70 49 11 41 92 62 10 69 69 94 22 84 17 8 8 39 6 62 53 62 4 12 48 87 77 48 40 8 89 70 21 59 19 85 0 63 99 63 33 69 9 7 5 78 15 13 18 73 75 23 35 79 35 36 19 12 84 59 72 73 29 46 85 0 31 37 16 30 0 1 51 10 8 56 88 75 70 58 48 45 81 36 77 68 72 48 80 8 59 53 33 89 51 18 41 82 56 57 12 56 58 64 18 18 20 7 93 42 65 94 88 99 82 17 67 6 65 
88 19 17 5 71 15 19 44 68 48 61 74 59 43 95 47 55 21 61 55 3 58 13 24 65 0 47 0 44 77 7 44 43 84 49 90 1 57 8 60 95 82 29 49 65 8 68 66 57 59 26 0 44 51 89 18 28 60 60 24 89 68 20 32 4 69 23 5 78 83 66 25 18 47 74 83 55 94 1 12 5 27 65 50 30 54 68 10 67 28 86 8 48 6 41 52 27 16 58 5 99 24 30 69 71 57 52 78 51 5 42 57 84 7 7 67 14 27 77 33 55 16 93 56 22 34 8 50 2 18 55 54 42 38 23 65 95 28 95 98 33 90 55 18 49 14 85 15 41 14 
76 53 0 12 30 57 70 63 79 27 3 13 10 21 70 14 41 76 53 6 24 77 2 62 91 99 1 44 0 9 47 47 10 30 41 15 35 21 81 90 4 65 4 93 91 5 6 87 4 46 31 50 20 12 4 16 95 24 97 94 33 45 41 44 27 34 11 62 7 92 4 64 57 8 9 1 65 15 40 70 62 71 72 34 36 28 51 31 52 0 25 38 97 18 34 24 4 45 86 12 90 42 28 47 51 37 0 68 53 41 90 67 64 63 53 0 43 56 32 96 57 57 34 6 28 20 31 32 65 69 96 55 12 24 55 15 14 55 35 67 48 26 86 13 41 39 13 84 48 45 
68 46 76 31 3 98 16 51 12 28 27 77 98 91 56 7 99 0 54 51 6 70 47 6 84 41 31 77 9 0 50 66 56 57 85 19 92 75 14 60 31 30 76 43 10 16 61 5 23 87 35 96 14 44 8 53 93 11 6 27 62 9 46 18 66 83 89 59 58 55 71 90 37 99 85 47 67 98 4 90 38 40 39 4 36 99 57 29 10 16 9 24 25 55 94 43 90 83 54 48 39 77 90 28 76 27 76 44 78 80 86 68 72 77 72 60 76 29 90 38 97 99 62 22 6 56 66 96 40 72 44 31 50 87 59 26 66 87 22 44 20 61 12 44 38 36 5 15 66 95 
22 41 25 20 46 33 4 80 4 7 2 26 87 78 70 49 76 27 88 96 34 59 5 95 22 45 89 7 47 50 0 51 29 13 19 19 65 44 75 65 60 55 61 60 86 45 71 95 47 69 26 93 40 19 4 55 2 52 75 0 17 42 3 98 55 23 17 72 19 44 37 31 52 98 91 90 95 14 85 42 36 11 88 76 82 92 83 36 96 10 36 14 52 92 64 59 15 34 31 86 78 20 17 82 70 9 72 66 75 57 60 11 21 48 39 55 93 22 92 89 84 80 3 36 72 68 47 39 2 78 25 32 50 43 67 21 4 39 39 79 49 99 43 70 0 82 77 93 57 21 
12 8 63 41 64 7 23 76 32 21 53 70 80 27 9 63 66 77 66 99 59 80 35 4 34 92 77 44 47 66 51 0 54 79 39 36 5 97 13 75 9 73 71 54 32 61 17 15 8 20 86 86 24 60 55 98 86 10 2 53 71 27 6 77 6 46 13 63 95 78 91 5 52 14 11 36 27 80 51 35 53 89 21 77 1 28 28 87 39 82 92 62 61 99 91 19 97 4 82 92 34 25 49 86 39 60 74 67 93 78 54 46 67 28 75 21 8 3 8 47 37 1 61 98 52 52 17 49 8 52 41 43 77 91 81 69 3 8 88 96 86 94 94 53 22 70 26 83 25 35 
75 85 83 89 75 29 61 1 24 16 54 59 55 28 89 68 93 18 7 63 3 84 9 25 69 32 13 43 10 56 29 54 0 86 52 0 78 0 83 71 57 18 6 61 82 83 95 16 64 88 89 46 20 57 22 5 0 20 16 25 43 15 81 30 53 85 82 84 86 65 55 95 83 61 57 17 45 4 85 61 44 75 7 64 84 81 69 84 1 38 10 45 5 43 27 58 81 9 94 67 26 50 14 61 11 71 78 8 27 64 70 72 91 29 88 75 11 58 12 12 48 74 57 53 17 36 63 50 45 58 17 71 8 32 84 71 55 63 32 83 79 2 7 70 31 95 97 94 5 9 
17 83 31 77 12 32 4 46 51 77 85 36 97 26 0 40 43 73 25 42 86 80 74 68 8 90 70 84 30 57 13 79 86 0 7 27 70 12 1 25 14 85 98 40 29 55 51 45 72 24 44 71 29 46 78 3 31 32 75 62 43 57 1 60 26 60 88 96 72 41 21 86 27 72 79 8 79 30 53 51 54 50 23 83 96 53 39 79 37 14 41 80 23 94 93 49 54 33 45 78 26 19 17 53 43 96 14 22 26 19 26 32 69 49 68 17 54 7 48 91 21 90 71 45 36 16 46 43 1 44 21 28 15 90 33 58 86 47 32 64 67 58 49 36 59 17 6 13 24 54 
64 49 41 76 90 84 59 99 33 28 10 35 72 56 61 53 58 67 90 36 41 38 29 73 76 9 49 49 41 85 19 39 52 7 0 85 8 11 78 88 61 15 90 87 67 34 98 29 64 9 23 11 87 28 59 54 45 24 26 75 13 5 13 4 81 28 89 41 91 67 30 52 82 72 91 1 6 41 30 70 51 53 34 90 34 93 44 79 18 23 6 83 28 71 39 61 51 28 3 42 47 85 46 81 57 89 82 63 31 12 85 34 18 71 24 4 17 21 83 87 44 41 22 24 64 62 38 16 42 41 58 90 78 57 23 35 46 6 50 29 70 87 63 88 11 40 92 28 13 27 
64 10 47 44 54 61 32 22 43 10 54 22 95 20 34 31 25 16 29 53 19 15 55 5 44 43 11 90 15 19 19 36 0 27 85 0 10 74 35 11 20 51 74 8 46 95 71 79 62 41 63 10 81 86 74 9 72 78 34 86 47 87 67 73 60 89 37 70 63 72 33 35 75 59 95 21 54 67 53 68 60 16 79 41 54 5 2 26 84 37 12 31 24 31 57 36 20 94 58 36 66 91 71 41 2 19 15 57 38 68 25 98 36 56 39 90 62 41 68 98 78 80 81 54 11 38 90 83 32 48 19 50 91 91 44 94 62 59 3 0 79 28 98 67 37 37 9 51 30 77 
31 84 70 7 78 0 89 26 20 79 46 47 66 83 1 89 21 63 38 36 10 78 58 92 41 74 41 1 35 92 65 5 78 70 8 10 0 20 32 79 25 90 54 29 40 72 29 36 4 88 35 36 30 15 66 87 31 33 53 51 83 96 19 41 0 70 67 24 42 51 4 68 94 58 49 86 83 79 23 39 19 10 76 2 25 42 89 9 76 43 12 59 91 31 52 92 54 72 68 96 23 72 16 17 83 18 4 18 49 79 57 68 89 33 70 67 76 12 28 4 7 40 15 98 23 67 42 77 39 11 26 15 35 94 32 18 12 88 36 61 67 46 82 9 79 4 28 7 16 8 
38 88 4 1 3 64 94 0 52 47 27 70 0 0 98 4 43 55 68 97 39 82 2 28 12 96 92 57 21 75 44 97 0 12 11 74 20 0 24 22 88 4 53 93 71 79 82 8 17 59 82 68 8 54 54 66 6 44 4 17 50 50 91 32 44 44 40 14 47 65 88 88 21 42 81 92 21 15 52 90 26 35 10 35 41 64 1 47 8 58 16 59 8 60 43 5 4 84 71 4 49 59 92 22 1 25 14 22 40 18 12 18 53 23 53 95 39 7 94 48 65 63 59 25 23 2 30 79 86 1 83 87 61 75 9 14 0 75 37 92 94 1 11 99 76 16 46 16 75 93 
58 80 62 41 43 81 15 7 78 26 99 98 36 25 38 0 67 76 84 55 62 18 96 33 99 52 62 8 81 14 75 13 83 1 78 35 32 24 0 75 57 38 21 12 53 90 29 35 12 22 53 79 60 77 8 98 78 54 35 46 76 64 83 42 2 94 78 18 35 14 93 92 53 14 57 58 57 38 93 21 60 99 52 73 76 61 71 6 15 58 5 43 75 88 85 77 34 15 95 70 30 41 14 83 7 23 41 64 62 87 38 74 86 90 47 14 3 71 73 19 29 78 62 4 18 0 81 4 15 77 74 45 18 41 80 77 16 74 42 78 61 32 53 99 22 0 65 26 71 38 
5 62 45 1 23 92 31 74 51 93 67 1 37 72 87 50 67 95 60 21 37 96 32 28 11 88 10 60 90 60 65 75 71 25 88 11 79 22 75 0 93 60 22 17 98 85 22 65 64 53 27 73 45 20 36 88 88 51 97 82 37 96 77 29 15 32 78 25 98 18 26 91 78 1 60 28 86 83 45 2 88 72 27 34 93 15 22 81 66 71 16 56 19 93 85 87 77 15 12 75 33 91 18 63 92 79 43 30 14 88 84 2 61 11 36 6 27 11 39 45 34 7 1 6 53 38 93 30 5 57 6 90 48 24 53 40 3 96 22 17 37 6 72 98 18 60 56 97 23 95 
27 39 5 52 74 53 2 46 56 8 49 85 32 66 61 69 52 65 94 86 40 11 21 2 22 4 69 95 4 31 60 9 57 14 61 20 25 88 57 93 0 3 73 3 18 94 91 78 70 75 60 16 97 48 34 20 55 13 0 10 15 75 8 27 57 54 3 47 35 40 75 55 43 0 10 14 46 1 44 17 29 4 33 78 52 68 98 59 81 98 22 48 25 82 75 34 37 30 33 72 70 61 79 65 61 90 31 8 43 75 25 72 79 10 2 84 78 1 43 11 51 65 59 29 0 86 15 37 16 49 9 38 10 40 4 71 82 35 31 26 63 8 50 94 19 5 78 49 58 74 
66 33 13 57 14 73 32 33 35 68 23 31 87 79 61 96 96 38 96 40 35 76 49 58 88 71 69 82 65 30 55 73 18 85 15 51 90 4 38 60 3 0 28 47 90 10 69 78 75 30 2 69 3 83 14 22 82 64 71 35 72 95 49 94 10 88 54 68 37 72 7 18 45 36 65 35 98 86 65 25 17 68 95 72 51 9 46 85 26 17 21 50 12 22 44 74 10 50 43 0 22 50 18 67 38 84 2 89 22 20 14 39 88 61 63 91 23 9 28 49 79 1 51 91 24 48 18 34 98 61 34 21 63 5 88 54 41 43 43 63 63 9 3 3 23 18 94 46 28 74 
37 10 65 6 37 27 78 67 57 13 57 79 92 53 13 73 29 55 96 97 80 2 88 44 64 99 94 29 4 76 61 71 6 98 90 74 54 53 21 22 73 28 0 91 92 1 98 95 20 99 93 3 64 53 40 31 35 96 45 64 80 85 91 75 49 69 69 65 46 83 15 19 30 91 11 23 92 61 70 13 60 16 68 76 69 8 60 4 57 57 20 37 42 12 65 91 33 34 56 79 69 23 99 99 14 10 74 7 71 45 72 83 13 40 60 82 0 20 38 57 77 59 47 71 23 12 62 56 98 70 36 67 93 87 66 60 49 41 19 72 38 43 55 51 83 67 85 35 39 23 
91 92 31 47 3 2 51 10 28 90 95 94 4 17 47 80 37 86 40 14 19 35 14 3 65 25 22 49 93 43 60 54 61 40 87 8 29 93 12 17 3 47 91 0 82 23 69 63 61 49 15 23 68 58 88 89 36 25 96 2 50 78 60 95 90 63 79 12 69 17 96 30 31 82 11 65 57 80 81 70 30 96 93 50 7 34 39 95 59 87 49 9 65 10 56 8 25 36 20 94 5 69 76 88 51 88 6 61 68 87 31 50 35 25 0 94 59 40 90 70 79 39 32 45 1 88 5 78 76 25 25 82 46 1 70 98 89 28 59 10 15 42 60 3 19 61 97 30 53 39 
13 48 81 42 77 5 87 11 54 43 75 33 16 31 77 93 1 25 61 88 0 30 95 70 55 69 84 65 91 10 86 32 82 29 67 46 40 71 53 98 18 90 92 82 0 50 16 3 81 51 74 74 53 88 28 59 22 94 14 86 14 8 3 18 34 5 3 44 80 75 17 6 59 78 67 54 80 83 9 14 86 83 40 40 72 68 51 46 15 65 84 81 25 39 99 59 44 54 55 24 30 72 82 89 2 50 95 35 85 56 49 72 40 41 64 64 10 67 62 77 32 46 58 9 85 9 69 29 15 76 5 45 49 40 87 3 42 34 38 27 91 39 51 31 81 15 47 43 82 9 
12 64 38 42 90 56 49 50 78 2 75 82 86 91 0 57 79 22 49 79 16 75 43 99 1 17 17 8 5 16 45 61 83 55 34 95 72 79 90 85 94 10 1 23 50 0 34 71 93 12 91 85 80 3 28 80 96 39 78 84 85 38 44 49 52 86 41 11 19 30 90 11 96 52 54 89 33 41 12 26 5 4 11 85 59 91 17 56 31 96 92 16 34 89 17 38 75 58 49 47 40 92 10 36 96 16 78 29 9 90 7 14 46 70 52 6 62 69 14 45 17 58 13 3 47 30 42 75 88 43 22 28 87 84 16 84 0 94 65 10 37 25 24 83 95 76 41 9 98 55 
