140
30 67 99 53 12 40 33 39 68 38 0 25 52 74 68 62 35 65 6 26 81 31 12 49 10 71 51 8 80 49 13 45 32 21 20 60 50 55 34 83 17 35 8 69 9 29 83 97 94 42 23 28 73 88 77 35 59 80 95 91 81 9 36 14 82 57 74 32 64 60 15 82 47 76 3 9 5 39 6 51 81 81 31 6 69 60 42 28 41 37 20 22 46 8 88 80 65 15 13 30 27 80 64 75 56 67 84 13 6 42 17 39 23 48 46 93 9 88 73 50 25 45 24 24 54 65 4 71 80 69 53 7 50 17 34 6 37 70 20 95 
79 39 17 77 13 22 76 15 99 83 25 0 52 73 22 58 38 27 29 70 48 35 29 98 4 64 5 41 34 77 89 47 66 76 35 3 57 68 50 30 74 98 28 78 23 51 36 13 30 18 83 78 53 13 77 57 29 34 51 63 63 40 62 29 16 49 84 25 17 34 55 44 85 83 22 60 86 59 74 16 29 9 95 82 74 24 39 3 10 42 67 73 82 29 54 50 79 38 27 48 25 34 92 62 70 67 22 56 78 48 73 7 58 20 89 32 96 80 36 58 23 55 31 57 36 37 8 15 27 35 16 4 22 60 66 92 27 41 48 5 
74 44 90 51 91 57 71 4 98 22 52 52 0 82 66 63 71 26 31 51 14 99 55 36 59 74 28 87 15 28 92 8 2 57 8 99 10 44 93 96 68 44 57 95 79 24 10 50 2 93 1 16 92 57 4 52 83 84 91 50 13 35 58 67 92 18 66 55 62 59 3 30 4 61 77 83 37 88 85 91 33 39 8 26 96 64 30 31 49 21 81 62 56 39 81 1 58 99 56 20 59 11 3 15 24 80 50 61 20 87 53 54 26 13 32 74 77 62 5 78 83 86 92 39 26 73 92 36 73 48 8 84 12 11 51 36 44 53 50 16 
59 42 81 0 18 55 11 10 74 36 74 73 82 0 43 15 46 35 51 71 36 60 55 0 71 58 36 67 11 38 84 3 93 58 22 13 13 16 15 33 15 43 37 4 15 80 20 61 67 71 32 55 31 39 55 55 97 92 74 60 82 10 64 76 69 86 41 34 54 56 67 21 51 4 26 19 36 46 32 4 69 65 11 53 56 67 60 6 11 34 18 93 45 82 21 14 21 63 0 75 71 67 97 75 24 75 94 60 21 26 16 42 43 28 95 52 47 55 10 58 42 28 3 39 63 25 5 84 40 5 11 63 72 60 90 48 35 84 9 8 
48 64 69 58 91 9 91 83 14 73 68 22 66 43 0 12 43 44 48 35 49 11 50 73 24 41 22 11 25 83 72 40 60 75 99 66 25 9 70 83 30 85 35 31 3 74 95 98 70 95 85 71 6 35 97 82 76 71 94 54 54 66 94 14 93 93 32 70 55 55 54 37 40 89 68 95 16 15 93 86 10 30 58 68 65 7 51 94 78 45 48 32 63 94 98 56 40 31 26 95 38 32 32 78 74 52 25 90 67 70 76 77 0 86 45 65 93 96 11 71 93 59 55 56 6 54 64 46 37 43 93 75 75 25 5 49 29 82 91 96 
53 89 26 92 53 47 29 39 13 21 62 58 63 15 12 0 37 37 96 26 32 89 53 60 66 10 61 95 92 53 43 96 73 68 48 31 91 69 83 62 2 11 78 95 94 51 45 83 41 42 9 25 31 14 85 98 76 47 45 20 0 89 16 73 9 64 4 52 85 40 66 88 51 45 83 45 48 80 28 41 22 89 67 6 55 52 56 31 99 1 51 99 90 67 24 0 83 29 52 68 21 19 8 72 16 43 17 64 24 97 6 46 86 73 4 93 25 60 24 77 62 27 76 4 94 1 56 29 82 61 49 3 32 58 27 48 1 96 64 25 
80 91 62 82 71 28 93 79 91 28 35 38 71 46 43 37 0 64 2 65 25 51 20 9 61 47 57 63 43 21 40 88 44 16 19 91 97 95 16 38 47 18 41 74 49 0 47 80 16 1 98 93 5 18 2 66 18 59 81 13 33 74 2 29 90 73 20 87 21 89 25 68 7 18 95 56 19 42 89 35 96 87 29 1 57 31 19 75 43 53 89 76 27 43 5 69 68 77 9 89 66 86 10 74 57 5 82 76 99 71 63 95 58 44 48 68 28 20 43 71 73 84 99 52 79 56 73 0 85 82 89 52 21 51 78 78 56 12 6 56 
1 80 46 6 42 90 34 68 69 2 65 27 26 35 44 37 64 0 26 9 9 67 13 82 19 43 60 27 56 66 83 40 87 39 86 53 43 1 47 67 59 16 68 5 84 21 31 60 47 9 22 8 77 87 90 48 31 2 75 87 68 59 79 8 50 17 61 93 18 61 12 29 77 80 35 14 1 18 26 0 80 48 9 57 36 51 5 67 54 32 6 74 43 37 82 93 54 96 38 25 57 50 54 86 82 41 0 35 12 27 36 92 27 97 49 63 48 6 82 54 90 40 81 34 29 63 27 36 59 66 61 68 68 15 55 51 57 7 86 69 
90 50 16 16 51 95 86 53 44 92 6 29 31 51 48 96 2 26 0 86 42 83 55 10 50 10 13 7 69 0 28 56 26 41 22 50 55 51 74 27 67 52 90 24 64 38 10 91 62 32 77 56 15 32 67 65 94 80 25 64 32 5 72 59 99 94 61 6 97 35 86 65 39 28 89 55 66 99 46 29 83 24 37 98 8 4 15 3 37 92 19 21 50 91 32 49 37 93 7 34 80 93 51 72 21 40 27 40 91 26 69 74 2 58 24 10 63 40 65 52 84 36 73 34 27 6 35 16 51 95 51 32 88 2 4 62 95 31 2 86 
87 66 35 1 90 82 55 25 98 22 26 70 51 71 35 26 65 9 86 0 83 75 15 71 29 19 85 24 3 39 11 12 14 24 24 96 61 98 44 91 37 45 57 65 19 57 73 51 45 45 34 28 72 50 52 1 69 37 26 24 29 89 37 43 65 61 91 78 11 36 21 0 81 78 66 52 36 39 3 33 36 37 62 8 39 66 9 61 55 87 85 84 28 74 28 93 87 71 72 98 7 45 99 40 24 65 92 12 56 95 45 92 85 59 52 24 25 13 37 81 1 23 65 81 97 45 75 85 69 99 83 76 44 34 17 20 51 61 32 7 
39 98 77 50 65 63 56 93 13 88 81 48 14 36 49 32 25 9 42 83 0 53 8 78 39 77 98 91 91 83 50 0 13 54 46 2 9 68 69 30 28 17 4 63 83 60 96 46 42 65 78 76 70 38 54 10 68 4 53 59 87 3 11 0 57 9 55 19 77 24 1 58 42 6 21 77 66 69 75 60 87 5 36 9 43 90 19 63 95 24 22 34 28 85 87 37 94 42 8 24 18 10 82 60 16 55 89 34 77 64 94 64 69 31 73 65 73 45 28 20 69 3 55 49 88 42 87 35 36 47 59 54 57 41 67 73 48 56 59 25 
87 66 94 13 57 4 25 95 41 63 31 35 99 60 11 89 51 67 83 75 53 0 22 27 22 89 52 71 98 12 96 71 66 38 17 55 5 77 65 69 69 96 2 64 34 85 47 66 7 18 34 77 99 57 56 22 98 8 93 96 20 41 19 38 31 89 45 88 66 11 57 87 59 60 51 94 45 50 12 5 68 47 34 20 56 90 42 54 98 35 3 71 28 74 61 60 63 7 48 81 70 6 68 29 66 19 75 63 70 88 68 90 35 2 10 91 44 52 97 95 39 52 18 68 79 31 80 94 90 28 76 60 86 96 90 52 68 65 68 90 
29 72 42 52 38 46 83 35 94 84 12 29 55 55 50 53 20 13 55 15 8 22 0 54 35 77 58 55 94 78 45 0 19 78 92 62 21 76 1 20 61 36 59 98 40 70 15 24 9 78 51 29 17 38 35 4 15 45 60 61 24 57 13 43 35 6 57 8 34 58 29 47 46 40 45 87 11 12 11 72 42 62 1 11 52 36 16 19 34 28 81 58 85 46 53 73 4 10 81 38 20 10 85 67 3 83 6 66 47 17 38 90 32 92 1 36 80 69 56 14 97 89 72 35 35 77 8 40 39 89 30 12 52 68 79 7 51 85 73 98 
75 83 81 98 54 37 67 34 64 23 49 98 36 0 73 60 9 82 10 71 78 27 54 0 98 87 8 49 24 33 99 30 97 92 69 4 86 96 40 49 31 91 62 3 18 10 10 70 18 10 14 20 92 22 21 90 9 82 91 33 67 90 64 64 34 85 69 20 33 61 70 64 52 32 67 70 95 29 93 65 91 59 85 83 82 7 73 43 41 64 77 8 7 93 25 41 78 46 62 11 7 32 75 12 16 94 34 11 23 79 77 15 91 14 50 25 73 24 68 14 40 97 75 47 90 52 41 68 50 3 31 9 87 6 73 55 0 8 67 76 
98 66 88 95 24 68 40 23 29 87 10 4 59 71 24 66 61 19 50 29 39 22 35 98 0 62 48 27 22 15 3 14 63 46 44 73 39 4 9 57 80 60 67 5 37 24 21 67 23 58 98 76 26 87 69 0 2 17 27 24 84 82 90 47 28 35 72 68 91 34 25 71 94 92 28 83 68 2 50 91 60 1 20 86 88 41 38 42 58 18 19 94 0 9 93 29 96 17 49 87 51 26 10 97 70 39 81 38 93 83 30 5 84 2 43 25 43 81 67 53 51 86 47 52 96 92 33 92 9 34 80 13 60 42 10 30 33 91 20 26 
65 63 37 7 24 0 74 32 89 38 71 64 74 58 41 10 47 43 10 19 77 89 77 87 62 0 24 91 72 45 17 99 47 1 10 52 27 47 51 35 51 56 95 93 7 58 32 3 7 15 8 89 30 78 84 87 58 8 30 82 5 48 81 53 1 92 57 28 91 60 64 42 16 11 35 76 21 19 79 80 34 39 22 64 69 6 4 27 66 34 62 72 34 43 77 35 87 34 16 78 46 32 72 63 43 60 91 16 79 70 97 14 61 71 30 30 77 86 9 95 73 71 67 7 67 44 95 6 30 63 37 77 95 61 92 90 21 35 6 1 
80 33 98 20 64 84 50 63 19 82 51 5 28 36 22 61 57 60 13 85 98 52 58 8 48 24 0 30 5 22 31 62 29 98 80 56 48 80 11 36 90 62 97 75 85 17 75 52 33 85 1 63 81 28 41 90 50 56 20 56 30 4 70 60 54 3 16 54 83 79 90 25 94 39 0 79 57 27 31 42 13 32 57 46 12 98 88 63 55 60 71 85 64 41 97 71 96 65 25 80 45 68 57 39 7 10 18 64 89 49 58 54 33 16 0 46 14 40 9 69 1 32 7 17 73 56 88 70 22 66 2 67 34 11 58 41 73 76 58 63 
20 54 17 23 43 29 3 35 58 44 8 41 87 67 11 95 63 27 7 24 91 71 55 49 27 91 30 0 11 77 55 40 93 24 2 78 46 63 77 9 32 97 24 86 25 61 65 61 35 14 67 78 17 44 4 83 79 23 75 42 0 30 82 45 7 36 75 53 99 52 14 84 50 39 22 75 52 87 36 87 1 55 66 70 51 22 5 30 45 81 72 97 63 6 42 70 42 18 76 94 22 90 30 72 81 52 99 34 39 87 73 92 42 91 14 45 13 19 75 10 52 99 7 68 57 50 38 0 20 66 46 42 57 76 67 38 80 66 72 71 
89 90 37 59 6 16 25 85 21 12 80 34 15 11 25 92 43 56 69 3 91 98 94 24 22 72 5 11 0 50 59 29 48 74 29 37 3 23 92 4 45 58 9 18 83 30 48 58 41 31 5 71 11 46 58 68 55 84 56 30 86 16 11 34 42 40 23 98 16 68 2 13 78 63 31 61 93 31 71 86 14 76 10 26 74 68 46 29 4 54 59 90 22 22 76 65 63 52 63 79 72 17 92 2 80 75 15 25 58 86 63 25 14 73 51 88 94 49 18 98 3 29 41 26 52 69 43 67 73 58 46 45 27 90 99 7 17 14 84 75 
0 27 62 17 80 87 80 33 98 39 49 77 28 38 83 53 21 66 0 39 83 12 78 33 15 45 22 77 50 0 10 65 8 62 84 81 18 91 0 22 68 18 82 26 76 68 37 56 49 14 10 88 90 61 54 55 59 79 90 24 40 0 42 1 14 26 34 32 69 35 55 89 5 37 67 33 58 4 90 7 19 52 96 61 13 2 16 72 34 58 49 74 58 91 75 25 69 10 57 90 97 12 79 2 2 98 35 60 3 77 67 74 29 15 35 94 70 3 67 4 62 68 30 72 59 58 97 80 20 7 70 17 19 1 71 73 99 58 33 54 
27 53 30 94 31 60 3 52 55 99 13 89 92 84 72 43 40 83 28 11 50 96 45 99 3 17 31 55 59 10 0 45 97 99 63 70 15 75 12 86 6 11 71 5 92 28 15 31 35 57 42 49 69 22 35 82 73 94 46 34 90 17 80 40 17 95 10 84 22 74 70 80 37 41 37 29 21 52 12 57 9 6 6 30 80 93 12 53 39 10 40 30 28 72 70 97 67 80 33 41 6 3 21 44 96 58 25 69 62 90 26 23 48 85 53 29 78 17 34 18 27 74 48 7 46 18 56 65 50 89 6 56 44 27 52 92 37 30 62 51 
90 96 51 86 24 10 34 6 30 17 45 47 8 3 40 96 88 40 56 12 0 71 0 30 14 99 62 40 29 65 45 0 73 24 25 98 3 75 2 52 59 28 28 17 50 63 74 94 55 97 88 37 78 91 15 86 46 85 84 31 70 34 88 43 58 13 41 13 40 96 65 99 24 93 69 27 57 95 73 64 92 62 53 70 5 68 9 51 6 93 34 28 79 74 71 89 39 64 3 80 12 20 79 89 66 0 68 75 96 41 39 40 55 93 63 60 13 72 11 71 17 97 99 97 71 22 86 11 87 41 91 51 62 22 40 80 75 8 55 71 
83 83 28 61 18 46 62 65 48 73 32 66 2 93 60 73 44 87 26 14 13 66 19 97 63 47 29 93 48 8 97 73 0 92 5 36 71 23 93 21 57 73 89 36 5 6 90 60 10 56 5 55 12 50 14 95 88 53 1 86 99 82 34 43 27 39 79 98 15 72 19 72 98 9 60 3 15 50 15 25 6 73 32 71 75 46 66 63 51 20 1 50 54 35 46 81 27 25 79 42 50 99 66 0 60 26 55 27 28 71 5 87 96 37 10 71 36 28 87 87 48 88 90 55 76 36 36 3 13 16 97 63 67 63 15 79 41 71 6 21 
18 54 8 12 5 36 91 46 60 96 21 76 57 58 75 68 16 39 41 24 54 38 78 92 46 1 98 24 74 62 99 24 92 0 54 80 73 15 69 72 64 97 72 53 64 78 18 18 69 38 34 28 3 18 6 35 65 63 56 35 79 50 99 58 5 53 90 31 68 11 3 84 8 27 89 72 6 59 91 27 49 77 8 52 95 66 39 12 30 47 99 61 50 50 19 55 3 9 86 24 20 42 60 80 21 2 53 79 13 96 7 63 73 67 67 21 33 7 85 63 54 85 24 4 87 95 12 91 56 98 67 28 92 79 9 14 81 62 93 47 
61 42 12 29 2 50 17 99 84 1 20 35 8 22 99 48 19 86 22 24 46 17 92 69 44 10 80 2 29 84 63 25 5 54 0 90 28 50 95 64 44 15 7 23 12 7 42 5 18 51 54 80 80 83 87 88 70 7 29 70 73 18 81 44 68 75 86 96 77 33 61 22 0 68 97 13 27 39 70 46 43 76 78 75 59 65 15 81 73 44 4 98 14 85 94 83 12 32 79 41 65 92 15 18 13 13 83 40 4 53 38 47 81 17 22 92 34 37 74 7 34 30 58 0 67 4 83 79 37 15 72 54 59 88 24 72 1 7 65 5 
77 92 73 82 79 22 92 48 49 49 60 3 99 13 66 31 91 53 50 96 2 55 62 4 73 52 56 78 37 81 70 98 36 80 90 0 47 4 90 16 68 8 19 62 85 75 23 66 14 15 36 20 80 12 37 84 13 27 90 22 34 5 95 45 25 61 80 72 18 70 41 86 78 60 49 63 35 72 81 1 88 17 73 68 82 11 4 95 90 46 69 25 51 16 22 76 30 2 1 48 24 42 34 54 54 83 70 90 56 51 43 44 21 17 64 3 80 20 50 70 67 20 47 70 88 21 47 18 23 0 66 99 42 1 54 48 84 24 90 92 
40 50 28 13 85 32 91 73 84 61 50 57 10 13 25 91 97 43 55 61 9 5 21 86 39 27 48 46 3 18 15 3 71 73 28 47 0 55 14 47 9 20 91 83 25 6 97 99 67 30 49 81 30 99 88 30 2 44 67 82 39 97 37 71 67 40 3 89 47 69 89 56 41 80 91 66 86 89 18 6 71 67 39 1 18 27 32 73 72 51 7 63 0 44 34 67 36 89 57 36 11 46 92 52 78 36 71 65 77 89 23 48 8 62 50 79 89 34 4 13 85 11 76 86 7 11 53 43 52 62 31 63 60 24 68 39 12 39 56 89 
71 45 90 95 56 82 57 56 18 87 55 68 44 16 9 69 95 1 51 98 68 77 76 96 4 47 80 63 23 91 75 75 23 15 50 4 55 0 27 0 82 23 11 20 47 8 14 83 62 55 71 79 75 74 9 24 46 77 32 56 50 82 99 5 69 86 50 47 92 29 47 26 4 58 47 51 18 13 34 33 68 57 64 43 32 73 67 78 51 52 86 53 86 37 58 7 23 8 54 16 89 2 94 93 12 41 45 83 54 31 16 22 89 80 18 73 6 37 3 57 41 89 62 27 79 20 34 2 81 41 70 70 95 65 16 7 58 61 42 13 
60 44 83 42 48 62 0 20 49 22 34 50 93 15 70 83 16 47 74 44 69 65 1 40 9 51 11 77 92 0 12 2 93 69 95 90 14 27 0 43 31 53 80 86 73 48 72 65 50 12 39 94 75 35 32 3 95 30 42 20 23 93 41 74 84 96 68 81 14 63 24 45 16 56 83 41 4 7 6 7 71 45 1 47 80 85 50 27 68 92 99 91 38 41 65 22 89 85 55 3 0 80 0 68 88 83 9 45 42 67 4 14 13 5 13 45 42 63 25 10 8 76 53 46 17 18 20 7 55 76 62 55 8 63 23 96 98 84 93 41 
51 35 88 37 5 4 62 14 29 15 83 30 96 33 83 62 38 67 27 91 30 69 20 49 57 35 36 9 4 22 86 52 21 72 64 16 47 0 43 0 37 4 23 5 69 17 91 53 31 35 44 21 94 42 71 64 64 69 85 23 61 98 85 3 19 65 99 11 11 44 91 0 0 15 6 70 32 97 75 15 84 71 36 79 13 59 95 78 28 32 53 90 83 38 45 2 55 44 65 18 40 57 19 40 24 25 62 56 74 89 71 10 60 59 89 74 18 37 4 98 69 57 40 52 47 85 6 55 29 24 25 69 33 96 62 57 73 76 13 47 
94 44 13 82 95 12 65 22 72 23 17 74 68 15 30 2 47 59 67 37 28 69 61 31 80 51 90 32 45 68 6 59 57 64 44 68 9 82 31 37 0 67 27 54 23 89 19 17 62 91 40 59 88 36 89 34 95 76 2 30 28 21 31 16 98 10 51 78 90 3 95 79 71 22 85 46 64 4 63 78 95 55 38 35 92 27 70 87 56 24 17 84 45 0 1 95 62 4 73 5 8 69 84 31 43 21 77 59 25 41 38 72 96 76 7 88 55 29 27 11 53 96 48 50 48 1 45 11 5 71 16 65 92 52 96 35 73 26 95 98 
91 64 34 47 60 54 34 11 18 60 35 98 44 43 85 11 18 16 52 45 17 96 36 91 60 56 62 97 58 18 11 28 73 97 15 8 20 23 53 4 67 0 17 44 44 84 77 77 49 20 68 32 80 76 60 91 32 23 28 15 33 62 16 80 71 85 40 13 62 68 14 27 33 83 23 77 20 0 7 69 73 27 53 5 55 65 48 87 40 76 54 73 91 71 5 14 8 45 27 23 66 41 50 51 76 73 80 48 26 87 69 99 66 75 56 21 40 4 61 81 81 15 6 24 38 64 38 47 9 65 22 27 58 72 78 86 97 11 35 23 
82 74 5 66 18 78 38 82 29 51 8 28 57 37 35 78 41 68 90 57 4 2 59 62 67 95 97 24 9 82 71 28 89 72 7 19 91 11 80 23 27 17 0 86 3 27 44 30 57 0 19 4 79 36 61 29 35 53 29 93 79 53 1 62 3 79 77 83 95 63 51 14 55 86 1 10 14 45 40 23 97 60 80 76 48 41 58 83 94 87 28 26 92 29 40 95 60 69 79 55 85 82 70 40 68 71 2 82 68 94 58 17 6 38 94 54 79 52 89 26 91 17 52 84 99 44 79 59 14 10 15 99 44 37 91 13 60 45 47 80 
69 88 55 85 86 21 36 27 23 45 69 78 95 4 31 95 74 5 24 65 63 64 98 3 5 93 75 86 18 26 5 17 36 53 23 62 83 20 86 5 54 44 86 0 12 64 64 13 19 86 33 36 27 51 97 5 61 72 43 67 46 61 13 25 77 5 0 36 2 50 90 92 5 84 46 17 48 11 83 19 49 16 55 77 19 53 82 80 77 26 0 23 39 13 48 16 71 49 4 25 51 47 69 9 31 16 78 31 27 13 51 28 81 58 5 1 63 40 33 40 18 33 15 57 99 64 74 70 65 78 95 68 25 16 77 8 32 8 40 59 
2 6 68 47 30 10 97 74 44 49 9 23 79 15 3 94 49 84 64 19 83 34 40 18 37 7 85 25 83 76 92 50 5 64 12 85 25 47 73 69 23 44 3 12 0 95 39 76 82 35 82 51 78 57 46 89 61 2 81 25 97 85 10 88 28 51 28 69 99 37 96 89 3 30 54 91 25 45 19 59 32 2 10 62 11 57 52 24 11 33 49 8 70 59 96 99 62 76 20 14 65 68 55 69 98 62 60 75 59 31 34 92 85 45 54 96 54 58 20 65 92 69 25 14 81 22 13 95 50 86 61 16 54 17 85 5 31 97 80 90 
82 39 26 24 61 87 29 65 43 24 29 51 24 80 74 51 0 21 38 57 60 85 70 10 24 58 17 61 30 68 28 63 6 78 7 75 6 8 48 17 89 84 27 64 95 0 33 20 37 70 5 46 68 6 62 36 96 83 34 83 85 75 3 53 99 88 82 15 88 80 79 75 10 87 19 48 52 52 68 41 74 74 40 42 32 2 30 29 38 65 64 23 40 67 28 91 56 62 59 44 43 38 20 53 77 91 1 82 95 21 75 69 95 15 63 80 18 94 9 56 11 73 31 51 41 59 95 49 74 54 45 17 44 65 70 74 8 23 56 3 
22 29 33 77 40 68 17 66 36 66 83 36 10 20 95 45 47 31 10 73 96 47 15 10 21 32 75 65 48 37 15 74 90 18 42 23 97 14 72 91 19 77 44 64 39 33 0 88 59 7 85 8 53 48 2 17 32 22 41 92 50 16 44 62 16 40 72 56 8 52 78 57 60 45 16 29 9 23 69 20 83 54 28 88 2 31 57 87 5 98 79 56 67 75 18 35 67 42 92 75 94 70 84 7 16 0 36 77 76 5 49 11 59 77 99 14 60 9 53 66 7 84 74 26 11 92 62 78 86 54 53 81 76 89 40 44 89 76 73 65 
34 50 30 81 1 38 90 53 35 77 97 13 50 61 98 83 80 60 91 51 46 66 24 70 67 3 52 61 58 56 31 94 60 18 5 66 99 83 65 53 17 77 30 13 76 20 88 0 99 94 43 42 39 11 62 74 19 78 50 3 67 43 72 83 65 37 47 15 13 76 6 53 83 94 96 94 56 49 54 56 43 49 98 83 60 12 9 79 90 59 34 10 2 58 93 68 96 93 35 61 69 42 66 4 88 62 50 44 12 57 52 55 6 51 38 19 63 99 50 6 58 37 16 13 95 61 33 43 54 68 57 75 62 23 31 2 86 82 47 98 
84 71 25 82 55 77 16 86 13 79 94 30 2 67 70 41 16 47 62 45 42 7 9 18 23 7 33 35 41 49 35 55 10 69 18 14 67 62 50 31 62 49 57 19 82 37 59 99 0 99 2 10 7 41 45 39 12 34 8 69 71 76 65 59 97 11 53 66 77 66 78 14 54 97 59 87 34 59 77 72 11 79 82 18 20 79 9 85 13 70 54 36 46 72 47 95 35 1 61 12 67 91 78 21 40 37 60 75 48 37 99 59 16 33 30 89 12 91 26 77 61 80 14 7 52 61 2 87 62 15 51 81 59 81 3 99 18 15 26 19 
