130
1 29 68 86 42 82 82 85 96 7 0 85 98 16 92 41 25 73 12 77 30 22 11 43 74 57 67 67 50 8 34 84 85 71 5 52 88 85 86 38 81 67 75 79 35 68 72 61 93 84 90 76 58 2 19 32 11 38 52 13 47 86 98 32 57 55 36 98 40 74 88 21 94 64 52 29 84 76 42 77 13 33 53 71 87 24 56 98 63 8 64 10 94 62 94 3 69 83 53 9 9 94 82 3 10 86 33 94 14 75 23 27 60 29 99 47 53 55 46 16 15 10 78 9 24 25 64 93 8 18 
80 67 60 48 37 36 12 17 33 84 85 0 68 46 24 19 93 78 74 91 46 89 53 77 50 29 2 14 74 62 84 28 31 48 68 4 22 94 62 42 35 48 86 55 94 10 74 87 40 0 79 39 41 84 16 91 14 70 57 88 84 42 69 15 42 37 72 65 84 34 7 71 82 45 26 28 8 52 16 48 52 47 39 93 83 55 36 97 77 45 86 61 39 7 29 82 44 1 99 80 87 6 51 70 4 29 50 12 81 66 60 85 65 0 30 49 7 18 46 37 64 84 50 3 91 79 37 88 32 36 
21 89 93 22 97 48 14 7 8 17 98 68 0 76 75 51 77 35 69 76 72 85 60 22 41 4 54 78 44 86 67 64 6 14 36 0 13 90 93 76 25 4 51 97 32 27 48 10 62 70 86 86 55 98 60 96 54 14 27 98 53 94 15 11 8 51 12 73 93 5 49 70 61 0 68 93 79 16 55 41 38 93 79 94 44 40 90 98 54 17 49 7 63 16 19 71 67 83 96 13 40 45 83 1 98 51 46 77 20 54 71 58 47 50 4 91 90 47 42 97 16 43 56 80 59 27 3 78 10 0 
69 2 18 20 33 0 80 8 52 38 16 46 76 0 50 65 99 93 12 41 42 29 36 98 9 47 78 64 25 88 64 69 91 14 96 46 61 26 48 38 77 4 38 38 12 41 3 11 86 16 4 80 45 40 78 6 87 8 70 64 49 87 33 40 1 81 38 62 8 87 53 85 43 43 75 55 36 78 18 22 46 22 2 91 14 33 49 53 41 20 70 90 59 55 82 60 37 21 74 45 60 27 82 55 23 9 63 59 87 81 82 34 56 36 77 22 21 79 28 15 51 98 5 10 53 40 70 90 13 44 
65 2 78 12 23 36 50 61 65 34 92 24 75 50 0 85 7 50 64 87 65 15 85 23 25 39 15 47 81 28 44 21 53 68 94 85 67 77 81 25 99 10 18 55 47 47 40 6 49 57 94 15 72 79 90 50 70 5 97 4 85 93 77 90 13 23 75 80 0 8 58 99 70 76 6 17 23 99 76 72 56 70 39 80 1 81 30 24 86 80 80 71 73 57 13 39 80 41 19 33 1 29 32 72 5 91 41 80 90 17 53 98 39 44 78 41 26 61 65 64 41 45 88 66 54 1 5 34 42 77 
88 23 49 97 6 49 17 48 32 65 41 19 51 65 85 0 59 20 74 76 36 67 73 24 86 27 26 91 14 20 68 33 16 27 37 84 91 32 46 83 69 25 33 4 43 27 70 55 99 44 83 35 64 57 12 50 36 90 93 2 10 62 88 79 41 25 63 32 10 61 67 79 86 0 36 82 79 6 89 30 2 72 18 18 81 30 68 18 20 62 20 82 76 8 61 17 86 77 1 96 38 68 27 77 21 15 59 0 73 0 83 76 72 1 94 54 31 15 24 51 77 96 85 5 57 47 74 43 24 75 
42 43 66 96 89 19 8 9 24 33 25 93 77 99 7 59 0 84 49 5 87 78 1 72 35 58 19 9 53 95 36 44 58 31 67 49 48 53 0 17 64 2 69 4 29 22 38 10 6 39 67 45 69 21 17 4 31 89 65 85 84 1 81 94 32 48 44 80 53 96 97 18 50 66 22 80 88 12 42 46 3 10 43 72 31 61 28 62 2 93 99 38 94 81 33 26 81 77 59 35 25 8 53 75 75 27 55 15 91 50 14 94 60 57 66 43 70 94 57 24 39 9 63 33 90 96 11 71 25 22 
95 5 7 61 94 41 0 92 47 7 73 78 35 93 50 20 84 0 91 99 96 30 8 11 15 98 59 27 22 84 49 80 86 32 44 63 90 86 0 16 20 35 7 47 82 56 45 72 80 36 72 76 19 32 39 34 83 98 13 5 34 15 37 20 47 33 35 38 20 36 6 92 23 13 39 6 70 36 30 50 73 54 78 92 87 69 78 70 67 92 27 1 59 16 73 6 50 60 96 22 48 2 14 72 68 5 30 38 42 60 40 67 15 70 11 2 91 89 24 58 33 51 11 92 67 36 51 69 48 99 
2 55 50 23 56 41 73 15 80 38 12 74 69 12 64 74 49 91 0 56 75 62 59 38 54 79 26 57 48 74 57 92 23 11 1 96 33 68 99 45 77 63 1 5 93 27 92 78 44 21 34 71 35 46 9 41 25 35 99 25 61 8 69 85 19 71 81 4 91 33 1 69 96 2 74 41 29 19 19 73 92 6 96 79 52 5 20 29 92 19 54 53 27 24 90 98 47 24 2 38 57 55 59 5 57 86 46 38 57 66 63 49 72 59 28 76 16 0 5 8 20 11 14 99 87 56 50 34 80 52 
69 2 72 71 75 83 95 13 12 1 77 91 76 41 87 76 5 99 56 0 56 85 27 22 36 15 78 86 1 11 91 78 0 99 15 47 68 41 40 24 73 51 96 5 34 27 18 45 74 83 13 30 68 40 52 4 7 31 43 9 42 34 39 94 85 6 41 53 48 33 30 21 84 26 78 70 53 48 67 79 31 80 10 51 73 14 8 80 45 51 41 39 85 81 86 70 87 79 75 35 13 5 8 49 83 87 72 88 87 39 68 19 72 78 70 97 44 30 77 42 81 71 81 18 52 19 40 91 99 16 
12 99 36 90 43 2 3 87 24 14 30 46 72 42 65 36 87 96 75 56 0 71 46 15 90 50 35 30 42 34 98 73 98 72 12 11 81 91 97 78 57 74 44 42 75 39 1 73 31 39 48 13 11 47 81 53 97 16 35 91 2 34 16 0 6 29 11 87 72 8 17 29 34 61 23 9 53 24 82 36 16 83 50 79 30 83 84 79 51 19 71 53 53 39 53 11 68 16 50 40 77 68 21 11 81 96 73 34 21 7 71 89 42 73 20 72 8 4 4 59 23 27 12 77 66 17 40 35 85 91 
34 64 59 28 50 8 95 81 42 22 22 89 85 29 15 67 78 30 62 85 71 0 8 54 40 75 71 80 62 56 71 41 71 82 42 97 75 92 0 2 62 58 52 74 11 27 5 89 10 93 70 52 4 31 6 44 6 29 76 20 37 48 61 60 82 56 57 57 48 57 59 62 68 63 36 31 90 94 72 52 87 43 4 43 74 62 39 32 43 15 52 81 15 65 41 98 21 51 55 69 60 67 32 80 82 20 64 25 66 36 77 5 31 34 48 57 96 39 89 40 55 93 73 70 59 66 20 32 69 28 
4 8 87 43 18 12 0 47 40 77 11 53 60 36 85 73 1 8 59 27 46 8 0 79 48 54 46 68 86 67 96 40 1 43 78 16 73 37 94 75 14 13 59 44 12 25 27 20 40 98 69 46 75 12 26 23 66 24 44 5 91 40 45 93 84 24 61 9 13 7 84 79 21 96 75 33 21 3 5 13 1 74 60 76 87 86 52 5 10 96 10 53 36 56 98 72 32 59 81 97 67 18 76 88 14 3 73 87 6 78 1 59 52 61 88 91 99 40 97 61 36 7 14 24 15 13 49 99 72 82 
51 1 86 7 4 47 40 63 2 82 43 77 22 98 23 24 72 11 38 22 15 54 79 0 38 50 11 39 2 84 22 50 27 74 27 7 93 7 11 99 45 94 58 43 81 30 29 59 1 7 35 33 21 70 31 12 72 43 51 74 79 73 77 6 48 56 65 41 15 77 92 60 23 2 56 56 32 37 15 85 45 2 18 18 72 1 30 45 44 82 71 23 55 48 30 55 4 47 48 19 76 92 32 99 94 40 7 78 77 23 63 74 25 33 45 50 35 75 47 31 9 18 55 17 19 37 72 75 84 73 
8 78 81 32 53 35 20 15 5 86 74 50 41 9 25 86 35 15 54 36 90 40 48 38 0 11 54 98 86 90 71 85 3 89 16 16 1 87 88 43 88 35 1 15 59 93 35 34 23 82 55 33 91 47 50 65 10 56 64 49 47 35 34 50 24 51 18 77 90 58 21 78 45 22 93 5 67 80 39 91 15 46 76 6 46 27 72 56 35 88 57 34 75 92 37 0 95 55 29 85 66 50 16 11 25 61 16 92 42 7 35 9 6 12 15 4 91 39 60 26 27 70 61 3 62 50 55 57 5 84 
77 2 68 74 12 98 34 57 93 83 57 29 4 47 39 27 58 98 79 15 50 75 54 50 11 0 36 23 78 94 60 25 17 47 87 52 59 11 8 67 77 71 59 4 92 63 99 17 10 33 54 84 46 62 70 63 83 7 86 62 1 98 87 70 45 26 23 56 38 31 24 67 54 83 72 46 99 23 63 9 56 17 93 2 31 16 17 15 75 56 77 28 54 16 98 0 42 73 56 32 4 32 0 58 16 24 56 15 47 19 76 55 89 22 57 20 38 27 87 65 83 16 45 89 32 43 89 27 17 98 
42 62 10 16 17 30 6 74 1 1 67 2 54 78 15 26 19 59 26 78 35 71 46 11 54 36 0 40 93 80 90 4 6 72 16 90 23 3 82 40 38 46 82 27 51 98 78 77 56 4 90 27 65 71 95 16 85 7 8 30 87 50 35 45 74 3 35 97 6 70 38 96 68 72 24 20 23 2 49 79 59 91 7 24 62 54 92 0 61 52 30 1 2 17 46 77 20 34 74 79 56 64 75 24 37 51 96 12 6 45 91 65 88 50 41 51 5 86 3 18 38 85 71 93 3 18 70 75 4 96 
24 76 95 97 92 70 57 29 84 23 67 14 78 64 47 91 9 27 57 86 30 80 68 39 98 23 40 0 45 77 38 99 89 51 33 29 53 19 14 15 10 49 20 19 20 28 21 46 89 9 23 21 87 37 76 7 7 49 48 52 78 38 3 19 89 37 48 42 56 63 9 18 64 82 89 36 10 10 82 52 71 57 25 59 94 1 18 1 50 18 53 28 57 9 47 98 46 95 93 54 10 54 72 74 36 14 10 47 24 44 99 96 1 24 7 48 25 25 1 27 43 7 7 52 16 6 51 62 53 96 
36 81 93 56 73 74 93 26 35 68 50 74 44 25 81 14 53 22 48 1 42 62 86 2 86 78 93 45 0 83 10 5 99 60 98 90 47 4 95 33 87 92 70 18 95 31 56 94 69 71 47 86 30 6 62 41 82 92 55 19 76 65 77 27 77 75 17 77 31 12 10 71 57 33 89 4 64 98 51 86 69 98 24 99 4 87 92 86 79 47 58 7 64 35 35 94 62 4 71 93 69 81 64 78 14 6 82 31 4 33 69 73 83 93 25 40 80 17 26 12 17 36 71 33 71 58 27 85 63 98 
0 30 18 36 33 96 95 53 65 73 8 62 86 88 28 20 95 84 74 11 34 56 67 84 90 94 80 77 83 0 6 60 17 38 8 79 84 61 28 66 71 10 64 6 75 8 66 81 85 95 17 73 42 37 85 22 33 4 29 63 89 35 75 7 25 83 38 62 45 66 28 68 76 44 26 52 5 44 85 90 39 2 15 33 91 53 55 25 9 37 40 98 24 15 5 50 99 44 12 96 10 92 16 39 36 42 43 41 86 28 83 77 82 99 11 25 52 66 2 61 55 42 59 80 10 17 82 9 61 94 
96 39 47 71 0 71 43 54 88 86 34 84 67 64 44 68 36 49 57 91 98 71 96 22 71 60 90 38 10 6 0 22 32 65 95 47 92 14 52 8 19 90 59 1 9 62 47 54 16 11 54 36 30 48 15 82 0 63 15 65 24 95 87 8 12 34 55 4 48 60 64 19 50 24 72 59 86 19 66 54 30 72 42 13 20 9 95 72 72 10 37 96 5 76 5 18 10 12 22 10 72 87 29 74 63 53 34 1 73 52 7 55 24 50 68 96 59 15 68 84 26 57 32 83 85 89 1 47 2 76 
53 62 60 26 25 56 76 4 30 94 84 28 64 69 21 33 44 80 92 78 73 41 40 50 85 25 4 99 5 60 22 0 94 18 23 47 48 66 86 31 35 77 73 59 44 66 3 59 70 15 42 10 53 86 82 75 63 48 98 39 16 1 72 63 19 95 10 19 14 49 2 49 26 75 8 23 41 63 34 63 31 29 73 84 15 8 59 79 56 9 18 25 62 43 88 81 90 50 52 4 99 54 53 78 82 13 1 23 29 87 39 60 16 12 96 32 72 56 63 81 17 33 6 80 76 94 13 19 44 18 
77 79 43 8 16 60 79 16 60 33 85 31 6 91 53 16 58 86 23 0 98 71 1 27 3 17 6 89 99 17 32 94 0 49 63 1 56 10 28 38 85 43 59 73 74 44 57 89 2 49 15 41 10 26 86 52 66 25 59 25 61 84 60 40 33 75 94 41 85 22 79 23 17 38 48 91 83 5 32 85 6 99 27 68 26 65 20 44 91 31 70 52 15 30 92 1 5 38 42 43 61 74 18 30 64 66 74 47 23 6 85 81 6 64 49 84 29 70 28 72 1 50 24 69 32 69 22 90 7 16 
0 23 39 53 60 25 96 73 22 53 71 48 14 14 68 27 31 32 11 99 72 82 43 74 89 47 72 51 60 38 65 18 49 0 23 42 11 92 19 17 88 54 9 13 96 68 39 73 57 36 83 67 86 92 5 9 85 12 2 20 30 15 40 69 19 63 11 30 7 30 48 95 37 9 60 33 29 99 58 87 87 42 6 25 86 11 34 23 75 36 43 5 4 83 75 23 46 86 54 5 69 54 0 6 15 60 91 44 59 1 31 99 95 89 24 81 0 59 56 27 47 51 33 51 34 60 75 32 46 81 
5 13 34 10 84 79 31 80 77 0 5 68 36 96 94 37 67 44 1 15 12 42 78 27 16 87 16 33 98 8 95 23 63 23 0 88 95 54 4 46 67 74 80 27 88 3 64 35 27 59 90 31 54 45 67 49 87 16 22 13 11 25 28 25 18 33 65 14 88 70 12 7 96 92 87 84 95 51 71 75 62 62 6 17 59 25 18 98 41 40 11 52 17 92 30 88 25 95 2 65 17 14 73 14 58 60 98 53 63 22 28 77 36 86 46 95 12 16 94 53 9 57 58 26 49 88 14 27 35 68 
99 59 13 56 44 46 88 23 65 36 52 4 0 46 85 84 49 63 96 47 11 97 16 7 16 52 90 29 90 79 47 47 1 42 88 0 90 98 57 88 43 49 67 17 76 32 37 51 9 26 20 91 72 99 32 49 27 12 40 34 28 51 33 49 97 2 89 40 53 47 28 48 96 95 65 72 79 54 76 88 33 96 80 5 95 12 54 74 76 46 8 57 98 94 58 47 48 48 87 1 95 68 49 43 15 66 67 95 21 43 35 6 92 15 11 39 79 18 14 8 16 74 65 14 68 23 14 17 23 53 
7 72 81 8 65 70 66 94 4 72 88 22 13 61 67 91 48 90 33 68 81 75 73 93 1 59 23 53 47 84 92 48 56 11 95 90 0 67 11 4 26 40 75 44 8 14 73 68 85 24 94 11 39 43 7 73 64 26 21 2 68 23 62 33 50 43 64 18 10 75 22 88 15 49 84 76 64 9 96 49 33 91 12 25 86 19 98 2 97 20 56 18 95 18 51 45 61 15 15 23 43 89 64 10 38 48 38 2 58 35 3 43 78 68 68 16 39 67 18 37 87 74 55 34 44 58 31 58 26 46 
25 70 89 15 86 0 15 50 64 9 85 94 90 26 77 32 53 86 68 41 91 92 37 7 87 11 3 19 4 61 14 66 10 92 54 98 67 0 50 81 90 59 65 42 46 68 14 1 63 53 74 95 31 73 86 95 16 36 38 70 11 79 57 60 7 41 40 60 24 42 42 14 1 7 8 99 27 22 52 91 27 26 38 10 51 77 5 19 13 95 89 76 26 46 36 85 40 28 46 64 70 88 30 23 47 39 74 26 13 26 69 93 52 8 3 3 85 9 23 50 56 64 26 83 63 15 68 3 43 66 
22 69 17 19 17 77 69 21 78 23 86 62 93 48 81 46 0 0 99 40 97 0 94 11 88 8 82 14 95 28 52 86 28 19 4 57 11 50 0 86 83 51 87 34 98 97 88 1 43 4 78 40 76 72 15 35 29 5 62 41 90 56 24 42 9 9 83 15 86 92 1 21 43 88 55 42 85 95 95 81 99 73 73 27 46 88 14 75 45 77 69 35 85 93 77 94 2 12 61 40 56 62 61 0 3 68 94 40 64 89 21 63 62 94 43 60 34 57 88 31 86 57 67 72 2 96 18 5 61 80 
14 47 4 1 71 86 54 44 81 70 38 42 76 38 25 83 17 16 45 24 78 2 75 99 43 67 40 15 33 66 8 31 38 17 46 88 4 81 86 0 11 3 70 70 70 28 72 98 72 36 65 48 34 90 91 56 65 83 48 49 87 73 30 57 44 23 45 12 43 48 71 6 3 41 77 26 69 1 76 93 37 41 42 71 31 85 79 48 20 80 49 8 5 32 65 49 55 62 13 98 62 84 4 66 25 33 92 46 35 68 40 72 61 34 96 93 19 27 93 92 59 43 0 16 75 17 17 82 32 31 
44 18 39 90 20 52 87 32 21 4 81 35 25 77 99 69 64 20 77 73 57 62 14 45 88 77 38 10 87 71 19 35 85 88 67 43 26 90 83 11 0 70 13 57 8 78 87 91 15 44 20 96 12 91 77 97 42 28 52 22 10 85 87 87 86 88 77 28 59 23 10 87 93 75 96 54 53 83 97 21 79 17 69 44 61 99 93 55 27 45 29 89 31 16 77 69 4 6 98 63 29 60 2 74 35 99 28 40 34 78 13 66 47 35 10 60 34 55 15 13 1 45 2 84 61 31 53 66 37 3 
76 98 37 5 59 59 3 59 74 82 67 48 4 4 10 25 2 35 63 51 74 58 13 94 35 71 46 49 92 10 90 77 43 54 74 49 40 59 51 3 70 0 16 17 9 60 66 21 37 71 0 80 29 76 25 71 13 53 19 17 19 70 6 56 84 79 85 1 39 92 61 20 51 30 89 60 90 8 33 79 31 85 59 61 61 84 32 75 38 51 44 9 21 50 65 58 81 3 11 72 95 73 92 98 55 34 59 97 42 44 76 73 30 88 34 91 72 19 66 62 22 62 72 96 64 89 6 45 44 17 
94 14 65 2 8 22 18 61 14 6 75 86 51 38 18 33 69 7 1 96 44 52 59 58 1 59 82 20 70 64 59 73 59 9 80 67 75 65 87 70 13 16 0 3 18 91 5 37 27 78 27 77 26 28 51 69 93 14 19 7 74 86 39 78 47 37 73 6 83 69 12 71 11 40 75 29 32 32 18 11 11 46 88 89 26 39 58 71 5 29 78 32 67 70 10 15 7 83 73 91 52 85 14 15 78 89 96 62 74 67 25 37 13 13 26 91 4 36 62 61 66 92 93 33 62 56 0 22 91 26 
65 59 84 12 17 53 53 39 81 21 79 55 97 38 55 4 4 47 5 5 42 74 44 43 15 4 27 19 18 6 1 59 73 13 27 17 44 42 34 70 57 17 3 0 90 19 28 21 72 23 18 39 87 8 0 85 60 16 36 86 76 12 77 80 52 47 48 86 39 71 27 77 22 0 48 12 71 76 86 96 51 4 35 39 12 35 24 24 4 60 10 80 73 39 61 77 87 9 63 78 32 42 7 6 95 55 19 18 32 57 66 83 61 54 22 26 41 47 50 45 7 13 26 32 52 39 10 91 0 25 
97 53 7 25 44 11 35 19 78 20 35 94 32 12 47 43 29 82 93 34 75 11 12 81 59 92 51 20 95 75 9 44 74 96 88 76 8 46 98 70 8 9 18 90 0 43 8 57 95 33 66 92 18 92 67 36 19 81 63 41 95 68 84 93 93 9 83 85 70 34 15 99 53 0 33 4 44 41 61 39 26 80 31 45 72 98 81 43 79 96 36 26 65 73 71 10 82 54 96 4 89 63 55 94 63 88 98 7 81 59 98 8 91 29 53 64 79 86 59 10 82 96 36 99 69 60 10 3 66 6 
12 16 95 14 31 58 68 74 31 93 68 10 27 41 47 27 22 56 27 27 39 27 25 30 93 63 98 28 31 8 62 66 44 68 3 32 14 68 97 28 78 60 91 19 43 0 53 77 65 88 7 31 58 85 37 28 32 52 7 82 85 45 91 73 55 15 15 50 41 9 41 0 13 75 56 72 36 9 2 1 49 61 84 8 47 22 36 31 26 95 14 11 92 57 36 48 72 4 50 14 65 92 66 78 19 74 3 55 83 5 9 33 18 93 41 17 67 29 49 93 24 15 56 17 72 45 17 97 1 67 
6 82 34 9 76 2 23 87 65 87 72 74 48 3 40 70 38 45 92 18 1 5 27 29 35 99 78 21 56 66 47 3 57 39 64 37 73 14 88 72 87 66 5 28 8 53 0 6 56 14 51 61 37 64 75 81 49 34 42 83 98 71 80 76 11 58 55 81 93 33 90 19 67 45 17 81 93 85 39 49 0 90 11 89 6 86 71 55 73 13 90 71 36 22 0 47 81 7 81 26 40 23 45 59 20 14 40 14 0 31 63 0 74 26 41 80 65 12 36 90 78 78 61 14 1 13 14 34 20 47 
40 96 73 73 85 83 43 29 3 54 61 87 10 11 6 55 10 72 78 45 73 89 20 59 34 17 77 46 94 81 54 59 89 73 35 51 68 1 1 98 91 21 37 21 57 77 6 0 94 46 13 47 5 30 14 31 0 47 23 56 52 62 72 17 71 97 7 75 45 61 83 17 11 15 17 83 93 81 57 87 79 70 87 37 52 53 20 52 0 44 60 4 6 32 22 30 81 81 5 27 42 40 96 5 55 13 40 48 47 97 88 26 68 75 15 20 28 36 25 81 32 85 85 90 70 59 20 51 92 77 
7 74 54 28 78 51 20 19 78 0 93 40 62 86 49 99 6 80 44 74 31 10 40 1 23 10 56 89 69 85 16 70 2 57 27 9 85 63 43 72 15 37 27 72 95 65 56 94 0 72 10 36 77 46 75 21 4 25 90 14 68 36 6 98 51 25 19 39 84 23 52 83 61 78 52 99 44 3 59 79 27 70 67 4 68 42 78 73 19 68 39 88 56 45 86 7 22 5 99 6 80 51 42 93 82 94 93 78 97 52 9 76 74 76 81 43 70 59 68 90 79 7 30 35 4 16 94 26 73 93 
8 89 84 84 32 95 48 54 98 77 84 0 70 16 57 44 39 36 21 83 39 93 98 7 82 33 4 9 71 95 11 15 49 36 59 26 24 53 4 36 44 71 78 23 33 88 14 46 72 0 7 79 29 52 21 86 53 79 86 32 62 31 47 50 73 89 38 46 56 21 80 46 49 82 86 52 83 7 73 54 66 32 85 48 84 6 34 89 37 72 73 51 55 21 1 80 62 91 78 19 13 59 17 14 93 3 19 28 10 44 82 29 77 67 77 61 25 63 3 14 88 76 65 43 97 66 24 60 10 2 
61 50 97 96 60 66 90 94 15 7 90 79 86 4 94 83 67 72 34 13 48 70 69 35 55 54 90 23 47 17 54 42 15 83 90 20 94 74 78 65 20 0 27 18 66 7 51 13 10 7 0 3 7 97 46 26 21 8 69 58 80 66 77 27 77 45 64 47 64 61 3 97 59 75 25 91 87 73 14 12 8 88 67 67 37 13 93 11 74 14 69 6 81 98 34 10 43 50 9 7 11 12 56 22 88 33 13 27 6 79 91 67 68 58 34 57 72 80 68 98 94 89 4 27 88 38 38 31 40 47 
72 25 90 70 73 53 24 58 55 66 76 39 86 80 15 35 45 76 71 30 13 52 46 33 33 84 27 21 86 73 36 10 41 67 31 91 11 95 40 48 96 80 77 39 92 31 61 47 36 79 3 0 96 59 45 43 9 92 32 90 31 68 14 73 17 37 93 17 94 56 97 42 92 0 0 23 33 52 5 71 28 7 8 76 66 6 71 27 98 3 69 29 72 83 54 89 73 48 58 67 56 56 61 0 8 61 75 41 65 80 12 94 87 73 22 6 79 94 33 29 97 55 10 21 38 64 10 11 64 69 
94 6 43 65 34 3 44 88 40 51 58 41 55 45 72 64 69 19 35 68 11 4 75 21 91 46 65 87 30 42 30 53 10 86 54 72 39 31 76 34 12 29 26 87 18 58 37 5 77 29 7 96 0 32 63 97 42 70 64 15 42 51 18 38 68 13 7 70 65 76 3 36 79 79 75 2 24 1 3 69 12 69 42 5 53 5 3 47 28 19 62 70 22 81 60 90 46 67 12 64 95 15 52 74 95 27 28 71 28 84 40 40 5 82 97 10 40 52 58 68 71 72 90 46 5 50 36 52 17 49 
