80
14 75 97 69 37 53 89 92 93 83 0 34 37 4 61 14 99 83 80 39 11 47 59 81 65 87 20 13 71 85 53 70 46 74 86 34 27 81 88 5 88 30 39 77 86 0 43 85 83 75 76 46 75 36 27 92 23 0 6 94 85 11 16 84 37 3 70 64 84 58 21 24 40 60 53 27 13 48 64 48 
56 31 90 95 55 78 58 34 85 98 34 0 65 15 48 2 18 18 19 54 28 40 31 20 53 36 99 66 85 64 66 13 57 61 64 86 88 59 90 14 13 88 26 78 3 26 80 73 96 51 80 24 92 11 97 45 47 96 63 84 12 29 97 21 43 13 7 31 25 97 45 38 38 24 68 93 50 48 19 47 
70 59 99 22 4 42 65 99 88 30 37 65 0 95 7 28 9 66 59 34 16 57 24 54 81 92 47 83 92 18 82 44 17 6 40 31 30 81 93 51 85 39 37 71 34 44 99 95 10 11 29 26 68 5 80 49 49 80 32 42 50 15 38 68 73 79 99 55 60 92 7 98 83 44 69 70 40 20 65 50 
95 63 0 66 42 84 85 69 28 27 4 15 95 0 12 77 65 63 32 78 8 39 76 91 35 97 13 75 17 79 26 1 26 55 52 30 16 5 84 10 42 80 54 94 67 66 71 32 81 55 10 89 47 38 33 82 35 46 58 5 77 36 6 3 43 10 86 11 15 70 21 57 3 75 51 22 93 74 6 75 
8 24 96 34 65 30 76 13 42 31 61 48 7 12 0 4 16 15 16 84 37 89 41 92 65 45 14 10 71 21 85 53 90 2 82 97 51 46 92 99 19 92 73 29 50 54 33 19 69 1 3 58 91 44 3 8 41 17 18 13 38 4 66 80 58 1 30 9 47 74 9 66 67 34 47 69 88 33 88 9 
10 74 18 72 63 43 69 89 43 46 14 2 28 77 4 0 14 41 79 61 67 40 79 34 74 79 56 62 12 96 71 98 40 91 28 28 13 13 9 5 69 4 36 29 17 99 99 31 92 79 44 59 19 23 46 46 54 2 8 18 98 32 69 38 75 97 18 40 10 80 46 80 84 34 61 53 33 61 84 25 
93 68 25 65 99 45 88 84 85 52 99 18 9 65 16 14 0 96 21 5 76 67 37 60 53 98 13 86 11 49 63 3 77 0 19 80 34 28 90 71 50 19 6 4 16 83 85 59 79 7 16 55 26 53 67 80 51 80 18 15 81 82 18 58 34 89 91 68 18 33 39 68 52 97 25 69 81 10 80 60 
0 63 68 32 0 57 45 92 5 10 83 18 66 63 15 41 96 0 83 97 84 74 18 37 72 95 58 5 5 38 65 23 86 33 19 87 69 95 91 37 89 11 86 70 1 94 32 80 97 67 30 82 42 48 71 14 95 81 19 0 19 36 75 57 70 94 44 91 41 87 28 83 98 14 53 99 61 37 80 58 
80 13 64 77 13 67 96 74 60 9 80 19 59 32 16 79 21 83 0 73 8 13 56 58 80 61 58 41 98 90 51 55 52 96 54 14 11 19 71 60 55 80 79 28 65 56 22 45 28 8 70 88 73 26 47 53 39 57 46 89 99 98 45 3 94 51 69 57 71 40 69 26 72 49 6 38 57 29 83 37 
80 48 41 0 52 58 55 58 84 74 39 54 34 78 84 61 5 97 73 0 49 41 9 21 42 16 59 99 97 94 89 38 99 15 52 82 92 72 4 26 39 68 11 7 76 99 70 88 8 42 71 57 83 33 30 78 1 90 29 98 84 18 36 36 33 40 18 77 13 75 3 4 43 66 63 71 17 33 12 25 
40 84 8 41 1 26 68 17 20 36 11 28 16 8 37 67 76 84 8 49 0 7 69 20 74 32 43 43 66 55 21 45 91 55 8 59 72 49 81 79 20 0 23 61 60 2 35 8 4 39 73 29 47 42 1 73 74 45 16 92 0 37 38 91 45 46 3 17 96 36 97 68 88 20 29 48 74 16 8 79 
56 45 34 82 29 77 28 96 32 52 47 40 57 39 89 40 67 74 13 41 7 0 95 82 65 76 31 40 92 39 71 48 73 31 3 96 93 31 46 52 28 41 12 62 73 15 41 52 73 37 79 67 83 26 1 48 2 32 40 47 24 11 95 49 95 51 45 40 82 44 45 62 37 57 24 10 24 65 15 97 
60 59 34 27 44 37 76 65 52 74 59 31 24 76 41 79 37 18 56 9 69 95 0 57 36 98 20 60 16 87 9 23 33 77 13 10 94 3 90 96 86 16 74 33 42 53 74 67 78 8 79 98 87 53 8 75 51 28 87 67 67 96 90 0 73 55 11 20 11 53 68 49 69 43 82 12 48 9 31 26 
92 6 44 62 85 74 54 26 78 52 81 20 54 91 92 34 60 37 58 21 20 82 57 0 25 31 86 26 40 17 52 10 32 81 67 99 18 99 70 83 19 9 67 88 90 4 82 78 51 96 30 4 78 79 26 56 62 12 82 3 81 86 65 13 68 32 65 86 83 35 22 55 44 41 95 86 45 29 17 49 
58 78 11 78 64 77 91 18 45 60 65 53 81 35 65 74 53 72 80 42 74 65 36 25 0 30 29 55 59 98 56 36 97 61 91 75 44 55 68 91 52 63 72 88 76 66 92 20 77 35 0 23 51 35 66 61 65 48 17 76 98 25 12 96 39 56 23 83 63 91 27 67 7 99 56 83 17 48 3 46 
58 67 13 46 44 35 46 71 40 92 87 36 92 97 45 79 98 95 61 16 32 76 98 31 30 0 43 64 93 47 62 76 3 84 15 94 24 64 51 64 81 37 2 76 87 89 10 93 99 28 14 4 24 50 65 72 95 8 88 88 7 51 16 62 35 32 57 59 48 60 75 81 49 77 58 88 66 68 81 17 
59 23 38 44 23 94 84 56 48 40 20 99 47 13 14 56 13 58 58 59 43 31 20 86 29 43 0 57 45 14 27 94 62 1 19 12 40 68 9 91 5 94 50 46 47 72 73 33 2 60 66 45 73 33 38 64 58 71 74 4 37 53 50 99 6 69 63 46 89 24 89 94 18 40 92 18 12 66 51 66 
47 20 72 12 94 32 68 16 13 81 13 66 83 75 10 62 86 5 41 99 43 40 60 26 55 64 57 0 34 45 63 64 15 27 20 70 29 40 83 54 38 1 16 37 20 82 94 61 12 97 38 66 41 62 90 26 31 85 22 17 30 37 34 97 64 54 67 45 46 51 99 84 4 68 73 76 50 67 37 62 
85 40 2 27 30 18 7 97 37 70 71 85 92 17 71 12 11 5 98 97 66 92 16 40 59 93 45 34 0 80 98 73 56 78 34 99 1 22 24 61 32 67 52 83 44 40 99 27 47 61 8 6 74 25 20 7 63 63 42 72 44 92 97 52 23 32 3 24 54 28 38 38 95 90 21 40 30 73 19 29 
26 81 64 64 80 38 58 47 67 83 85 64 18 79 21 96 49 38 90 94 55 39 87 17 98 47 14 45 80 0 97 3 42 84 15 0 44 86 21 68 52 66 87 10 9 11 91 36 87 48 17 42 44 88 93 81 33 36 49 2 99 98 6 93 82 73 93 79 60 66 47 12 33 86 74 94 98 65 31 37 
71 71 79 54 9 93 16 86 31 19 53 66 82 26 85 71 63 65 51 89 21 71 9 52 56 62 27 63 98 97 0 40 33 7 2 74 32 45 0 94 37 28 6 27 15 64 3 75 16 7 95 86 9 31 89 50 41 38 41 16 71 69 8 4 77 10 78 61 55 30 7 44 58 66 23 25 30 27 0 98 
58 5 16 33 31 49 26 86 69 73 70 13 44 1 53 98 3 23 55 38 45 48 23 10 36 76 94 64 73 3 40 0 87 94 42 17 20 92 89 84 32 76 71 93 24 62 83 35 83 86 1 86 45 11 47 74 97 86 34 10 26 44 57 65 38 52 82 58 44 71 94 28 48 65 73 24 79 8 59 14 
61 8 68 62 3 58 84 4 45 67 46 57 17 26 90 40 77 86 52 99 91 73 33 32 97 3 62 15 56 42 33 87 0 8 92 8 60 11 81 99 64 65 15 61 59 97 96 4 61 42 46 48 83 17 84 41 13 96 30 17 67 86 69 51 95 61 11 7 24 93 6 88 10 74 1 21 71 97 78 84 
33 76 70 64 48 61 66 50 64 94 74 61 6 55 2 91 0 33 96 15 55 31 77 81 61 84 1 27 78 84 7 94 8 0 43 28 40 63 86 8 66 14 96 55 11 36 91 21 39 86 55 35 88 29 93 64 4 73 15 29 31 50 45 66 70 89 46 62 52 84 22 70 99 71 25 62 59 68 84 98 
16 18 50 0 78 8 86 70 32 81 86 64 40 52 82 28 19 19 54 52 8 3 13 67 91 15 19 20 34 15 2 42 92 43 0 98 32 28 75 84 56 82 71 34 86 77 86 31 28 0 80 64 88 48 51 0 46 1 18 60 34 87 81 11 40 49 9 72 78 85 8 34 19 32 20 57 9 58 88 37 
94 66 11 25 24 47 51 6 46 94 34 86 31 30 97 28 80 87 14 82 59 96 10 99 75 94 12 70 99 0 74 17 8 28 98 0 75 66 27 34 35 6 31 43 66 87 92 28 5 13 67 8 94 93 82 8 90 13 30 98 84 42 63 76 60 79 88 36 98 68 70 85 74 1 29 93 40 73 21 46 
24 23 51 38 75 23 91 10 95 37 27 88 30 16 51 13 34 69 11 92 72 93 94 18 44 24 40 29 1 44 32 20 60 40 32 75 0 73 74 29 96 0 20 14 41 39 92 14 47 6 85 22 42 42 24 79 27 19 8 38 35 36 86 96 70 19 42 45 93 68 74 41 68 47 7 61 38 51 76 85 
23 43 36 43 52 11 59 42 46 45 81 59 81 5 46 13 28 95 19 72 49 31 3 99 55 64 68 40 22 86 45 92 11 63 28 66 73 0 59 96 59 32 39 86 43 31 35 22 64 77 98 66 45 16 87 13 93 70 19 21 81 62 59 2 66 97 30 58 17 41 6 76 73 45 14 16 28 49 91 93 
82 16 11 14 89 5 94 99 95 6 88 90 93 84 92 9 90 91 71 4 81 46 90 70 68 51 9 83 24 21 0 89 81 86 75 27 74 59 0 9 46 41 12 20 77 20 8 61 59 58 63 38 62 40 43 63 84 16 45 28 80 20 3 85 58 1 0 47 39 66 56 37 7 20 57 36 41 17 98 0 
93 23 48 67 82 53 89 2 80 0 5 14 51 10 99 5 71 37 60 26 79 52 96 83 91 64 91 54 61 68 94 84 99 8 84 34 29 96 9 0 58 57 9 81 30 28 15 56 48 95 74 85 84 81 30 42 45 16 92 79 47 43 89 92 36 40 90 62 48 29 90 6 87 0 40 69 28 55 78 28 
79 73 40 86 14 54 81 69 77 76 88 13 85 42 19 69 50 89 55 39 20 28 86 19 52 81 5 38 32 52 37 32 64 66 56 35 96 59 46 58 0 51 5 9 54 9 13 97 7 32 40 35 94 90 49 55 79 37 97 76 3 68 27 25 4 13 84 85 32 26 31 72 77 36 33 84 98 99 81 5 
48 43 8 83 78 59 84 91 41 90 30 88 39 80 92 4 19 11 80 68 0 41 16 9 63 37 94 1 67 66 28 76 65 14 82 6 0 32 41 57 51 0 20 43 89 85 50 5 34 95 4 61 22 28 17 86 86 58 48 94 80 68 86 80 28 8 44 30 66 7 15 55 94 36 51 84 73 1 41 7 
49 7 90 14 89 31 47 89 65 99 39 26 37 54 73 36 6 86 79 11 23 12 74 67 72 2 50 16 52 87 6 71 15 96 71 31 20 39 12 9 5 20 0 60 93 67 66 54 71 54 34 34 58 69 91 49 55 37 14 94 23 37 34 59 81 97 73 14 22 55 94 56 0 2 17 45 22 83 52 45 
49 85 39 9 18 96 46 68 65 59 77 78 71 94 29 29 4 70 28 7 61 62 33 88 88 76 46 37 83 10 27 93 61 55 34 43 14 86 20 81 9 43 60 0 27 6 53 20 26 49 86 2 92 57 29 37 97 54 56 73 79 20 86 42 63 48 60 80 59 40 57 81 77 69 53 56 76 6 28 54 
95 59 60 1 20 95 69 12 69 69 86 3 34 67 50 17 16 1 65 76 60 73 42 90 76 87 47 20 44 9 15 24 59 11 86 66 41 43 77 30 54 89 93 27 0 59 28 57 90 41 97 62 63 71 10 54 98 67 74 84 53 48 25 53 30 71 78 3 53 25 20 85 67 61 33 43 72 62 0 63 
9 31 87 48 54 61 75 54 8 30 0 26 44 66 54 99 83 94 56 99 2 15 53 4 66 89 72 82 40 11 64 62 97 36 77 87 39 31 20 28 9 85 67 6 59 0 73 74 41 57 84 11 61 30 0 78 10 32 68 52 16 20 53 49 50 72 56 15 68 86 39 14 71 71 58 42 68 84 68 10 
60 59 9 33 34 39 67 9 60 5 43 80 99 71 33 99 85 32 22 70 35 41 74 82 92 10 73 94 99 91 3 83 96 91 86 92 92 35 8 15 13 50 66 53 28 73 0 77 28 9 25 97 95 35 41 4 55 27 81 12 81 21 62 40 33 19 86 71 13 30 17 17 75 89 99 24 35 61 53 63 
89 79 85 66 72 41 9 96 54 21 85 73 95 32 19 31 59 80 45 88 8 52 67 78 20 93 33 61 27 36 75 35 4 21 31 28 14 22 61 56 97 5 54 20 57 74 77 0 49 12 35 24 66 36 75 57 36 2 35 98 34 77 35 97 83 41 26 90 72 27 30 11 14 32 77 99 41 57 3 90 
9 95 7 80 54 71 21 98 65 92 83 96 10 81 69 92 79 97 28 8 4 73 78 51 77 99 2 12 47 87 16 83 61 39 28 5 47 64 59 48 7 34 71 26 90 41 28 49 0 1 8 1 20 84 1 23 38 52 67 2 6 53 35 2 7 9 76 54 29 12 2 35 14 32 55 15 42 20 10 10 
92 24 26 63 47 58 15 83 73 14 75 51 11 55 1 79 7 67 8 42 39 37 8 96 35 28 60 97 61 48 7 86 42 86 0 13 6 77 58 95 32 95 54 49 41 57 9 12 1 0 93 70 15 57 53 56 77 3 87 17 64 32 83 46 36 91 35 57 20 69 47 85 54 63 39 74 7 42 41 60 
69 79 78 18 24 51 65 6 90 48 76 80 29 10 3 44 16 30 70 71 73 79 79 30 0 14 66 38 8 17 95 1 46 55 80 67 85 98 63 74 40 4 34 86 97 84 25 35 8 93 0 35 34 76 0 41 88 39 7 95 72 81 55 39 38 86 50 31 88 86 10 57 12 97 73 63 85 23 30 62 
49 31 68 73 55 49 41 67 37 28 46 24 26 89 58 59 55 82 88 57 29 67 98 4 23 4 45 66 6 42 86 86 48 35 64 8 22 66 38 85 35 61 34 2 62 11 97 24 1 70 35 0 37 34 17 4 3 32 57 96 30 71 55 64 83 15 12 97 69 65 53 24 67 70 13 29 39 28 85 63 
48 69 60 45 28 36 43 79 57 66 75 92 68 47 91 19 26 42 73 83 47 83 87 78 51 24 73 41 74 44 9 45 83 88 88 94 42 45 62 84 94 22 58 92 63 61 95 66 20 15 34 37 0 55 62 82 1 67 2 27 9 89 52 31 5 64 14 69 20 67 15 25 82 25 2 17 62 88 35 44 
30 38 13 46 20 89 93 24 42 74 36 11 5 38 44 23 53 48 26 33 42 26 53 79 35 50 33 62 25 88 31 11 17 29 48 93 42 16 40 81 90 28 69 57 71 30 35 36 84 57 76 34 55 0 98 27 44 40 67 46 17 50 80 57 16 46 63 27 26 37 3 75 9 52 82 81 59 52 67 41 
42 89 12 87 93 75 96 45 67 32 27 97 80 33 3 46 67 71 47 30 1 1 8 26 66 65 38 90 20 93 89 47 84 93 51 82 24 87 43 30 49 17 91 29 10 0 41 75 1 53 0 17 62 98 0 85 66 93 62 98 39 28 37 73 60 90 30 4 83 54 0 37 94 69 5 28 70 52 4 13 
59 99 24 75 92 65 35 50 3 78 92 45 49 82 8 46 80 14 53 78 73 48 75 56 61 72 64 26 7 81 50 74 41 64 0 8 79 13 63 42 55 86 49 37 54 78 4 57 23 56 41 4 82 27 85 0 20 20 56 40 5 36 21 40 8 34 16 90 65 53 73 76 96 52 98 35 95 39 60 38 
40 57 26 44 65 76 91 47 34 66 23 47 49 35 41 54 51 95 39 1 74 2 51 62 65 95 58 31 63 33 41 97 13 4 46 90 27 93 84 45 79 86 55 97 98 10 55 36 38 77 88 3 1 44 66 20 0 62 48 51 75 46 26 95 26 50 31 86 65 50 46 74 46 11 67 42 73 4 70 1 
53 64 2 32 16 21 32 53 16 73 0 96 80 46 17 2 80 81 57 90 45 32 28 12 48 8 71 85 63 36 38 86 96 73 1 13 19 70 16 16 37 58 37 54 67 32 27 2 52 3 39 32 67 40 93 20 62 0 19 48 80 69 9 25 66 74 79 26 37 27 8 98 18 39 4 81 19 85 67 78 
6 19 48 88 39 97 3 18 68 11 6 63 32 58 18 8 18 19 46 29 16 40 87 82 17 88 74 22 42 49 41 34 30 15 18 30 8 19 45 92 97 48 14 56 74 68 81 35 67 87 7 57 2 67 62 56 48 19 0 21 42 60 50 41 9 58 17 42 14 33 46 89 89 55 1 95 92 72 77 90 
25 97 28 71 47 94 98 44 23 88 94 84 42 5 13 18 15 0 89 98 92 47 67 3 76 88 4 17 72 2 16 10 17 29 60 98 38 21 28 79 76 94 94 73 84 52 12 98 2 17 95 96 27 46 98 40 51 48 21 0 9 20 71 90 66 66 95 86 52 40 61 59 0 88 98 24 6 26 70 86 
31 45 18 96 48 59 42 1 35 8 85 12 50 77 38 98 81 19 99 84 0 24 67 81 98 7 37 30 44 99 71 26 67 31 34 84 35 81 80 47 3 80 23 79 53 16 81 34 6 64 72 30 9 17 39 5 75 80 42 9 0 94 16 28 36 19 65 55 26 13 98 37 68 78 72 53 33 2 34 62 
29 42 79 42 0 42 72 4 99 30 11 29 15 36 4 32 82 36 98 18 37 11 96 86 25 51 53 37 92 98 69 44 86 50 87 42 36 62 20 43 68 68 37 20 48 20 21 77 53 32 81 71 89 50 28 36 46 69 60 20 94 0 93 85 82 2 1 35 2 81 53 14 66 92 36 24 86 1 75 46 
36 2 96 5 79 95 77 82 92 61 16 97 38 6 66 69 18 75 45 36 38 95 90 65 12 16 50 34 97 6 8 57 69 45 81 63 86 59 3 89 27 86 34 86 25 53 62 35 35 83 55 55 52 80 37 21 26 9 50 71 16 93 0 41 54 96 8 65 40 69 93 87 70 71 31 55 33 5 80 83 
93 54 87 58 51 18 27 57 32 75 84 21 68 3 80 38 58 57 3 36 91 49 0 13 96 62 99 97 52 93 4 65 51 66 11 76 96 2 85 92 25 80 59 42 53 49 40 97 2 46 39 64 31 57 73 40 95 25 41 90 28 85 41 0 34 26 90 23 31 21 87 91 22 76 75 79 37 91 92 77 
62 19 50 59 48 4 90 55 15 25 37 43 73 43 58 75 34 70 94 33 45 95 73 68 39 35 6 64 23 82 77 38 95 70 40 60 70 66 58 36 4 28 81 63 30 50 33 83 7 36 38 83 5 16 60 8 26 66 9 66 36 82 54 34 0 18 93 11 89 55 24 57 66 58 23 26 75 19 13 13 
4 73 47 5 9 3 63 5 24 43 3 13 79 10 1 97 89 94 51 40 46 51 55 32 56 32 69 54 32 73 10 52 61 89 49 79 19 97 1 40 13 8 97 48 71 72 19 41 9 91 86 15 64 46 90 34 50 74 58 66 19 2 96 26 18 0 23 11 59 96 69 1 60 30 83 95 37 25 21 89 
87 72 98 35 27 17 78 63 79 21 70 7 99 86 30 18 91 44 69 18 3 45 11 65 23 57 63 67 3 93 78 82 11 46 9 88 42 30 0 90 84 44 73 60 78 56 86 26 76 35 50 12 14 63 30 16 31 79 17 95 65 1 8 90 93 23 0 53 34 44 97 42 38 40 16 34 69 63 25 64 
39 94 53 97 24 27 33 65 11 14 64 31 55 11 9 40 68 91 57 77 17 40 20 86 83 59 46 45 24 79 61 58 7 62 72 36 45 58 47 62 85 30 14 80 3 15 71 90 54 57 31 97 69 27 4 90 86 26 42 86 55 35 65 23 11 11 53 0 50 14 72 50 63 34 53 31 48 95 96 16 
80 16 35 1 13 15 74 99 70 40 84 25 60 15 47 10 18 41 71 13 96 82 11 83 63 48 89 46 54 60 55 44 24 52 78 98 93 17 39 48 32 66 22 59 53 68 13 72 29 20 88 69 20 26 83 65 65 37 14 52 26 2 40 31 89 59 34 50 0 40 54 32 79 40 35 76 48 9 59 53 
21 40 9 49 17 23 73 62 74 28 58 97 92 70 74 80 33 87 40 75 36 44 53 35 91 60 24 51 28 66 30 71 93 84 85 68 68 41 66 29 26 7 55 40 25 86 30 27 12 69 86 65 67 37 54 53 50 27 33 40 13 81 69 21 55 96 44 14 40 0 67 5 48 81 32 29 53 78 52 58 
32 70 53 16 58 80 22 20 43 67 21 45 7 21 9 46 39 28 69 3 97 45 68 22 27 75 89 99 38 47 7 94 6 22 8 70 74 6 56 90 31 15 94 57 20 39 17 30 2 47 10 53 15 3 0 73 46 8 46 61 98 53 93 87 24 69 97 72 54 67 0 48 63 84 87 40 39 5 12 22 
59 41 27 39 27 21 7 68 0 68 24 38 98 57 66 80 68 83 26 4 68 62 49 55 67 81 94 84 38 12 44 28 88 70 34 85 41 76 37 6 72 55 56 81 85 14 17 11 35 85 57 24 25 75 37 76 74 98 89 59 37 14 87 91 57 1 42 50 32 5 48 0 22 95 16 49 65 40 23 6 
69 83 69 84 47 34 9 6 15 70 40 38 83 3 67 84 52 98 72 43 88 37 69 44 7 49 18 4 95 33 58 48 10 99 19 74 68 73 7 87 77 94 0 77 67 71 75 14 14 54 12 67 82 9 94 96 46 18 89 0 68 66 70 22 66 60 38 63 79 48 63 22 0 50 35 94 34 51 49 26 
81 77 43 82 48 11 70 61 8 66 60 24 44 75 34 34 97 14 49 66 20 57 43 41 99 77 40 68 90 86 66 65 74 71 32 1 47 45 20 0 36 36 2 69 61 71 89 32 32 63 97 70 25 52 69 52 11 39 55 88 78 92 71 76 58 30 40 34 40 81 84 95 50 0 39 92 45 95 70 70 
8 78 67 0 97 17 6 36 65 27 53 68 69 51 47 61 25 53 6 63 29 24 82 95 56 58 92 73 21 74 23 73 1 25 20 29 7 14 57 40 33 51 17 53 33 58 99 77 55 39 73 13 2 82 5 98 67 4 1 98 72 36 31 75 23 83 16 53 35 32 87 16 35 39 0 36 61 92 11 87 
65 94 82 86 20 29 78 70 36 39 27 93 70 22 69 53 69 99 38 71 48 10 12 86 83 88 18 76 40 94 25 24 21 62 57 93 61 16 36 69 84 84 45 56 43 42 24 99 15 74 63 29 17 81 28 35 42 81 95 24 53 24 55 79 26 95 34 31 76 29 40 49 94 92 36 0 28 1 7 95 
90 60 82 30 54 25 97 67 68 48 13 50 40 93 88 33 81 61 57 17 74 24 48 45 17 66 12 50 30 98 30 79 71 59 9 40 38 28 41 28 98 73 22 76 72 68 35 41 42 7 85 39 62 59 70 95 73 19 92 6 33 86 33 37 75 37 69 48 48 53 39 65 34 45 61 28 0 93 93 9 
20 37 28 86 31 9 73 97 78 32 48 48 20 74 33 61 10 37 29 33 16 65 9 29 48 68 66 67 73 65 27 8 97 68 58 73 51 49 17 55 99 1 83 6 62 84 61 57 20 42 23 28 88 52 52 39 4 85 72 26 2 1 5 91 19 25 63 95 9 78 5 40 51 95 92 1 93 0 5 91 
6 73 67 4 92 22 39 19 42 13 64 19 65 6 88 84 80 80 83 12 8 15 31 17 3 81 51 37 19 31 0 59 78 84 88 21 76 91 98 78 81 41 52 28 0 68 53 3 10 41 30 85 35 67 4 60 70 67 77 70 34 75 80 92 13 21 25 96 59 52 12 23 49 70 11 7 93 5 0 25 
51 55 42 62 9 48 18 66 86 40 48 47 50 75 9 25 60 58 37 25 79 97 26 49 46 17 66 62 29 37 98 14 84 98 37 46 85 93 0 28 5 7 45 54 63 10 63 90 10 60 62 63 44 41 13 38 1 78 90 86 62 46 83 77 13 89 64 16 53 58 22 6 26 70 87 95 9 91 25 0 
