110
61 59 66 61 21 78 7 15 88 32 0 35 67 49 91 70 29 42 62 6 43 83 55 46 55 39 22 73 66 74 4 93 34 5 36 24 8 43 78 89 11 83 24 78 32 15 0 14 10 14 72 5 97 27 51 5 18 26 30 85 0 86 78 86 91 67 10 99 10 41 88 21 76 65 51 61 80 3 75 42 17 47 48 67 27 51 72 45 77 2 30 29 88 61 16 80 28 78 79 90 71 20 64 48 85 15 9 17 71 36 
75 41 73 45 32 92 8 20 47 37 35 0 22 22 3 90 2 31 21 33 74 92 53 38 92 90 5 53 8 76 89 68 17 77 80 24 91 43 4 51 88 37 94 11 59 97 53 61 81 74 47 7 19 0 97 11 91 2 17 51 31 58 19 0 35 51 24 79 46 80 82 35 18 76 98 29 26 51 43 59 78 90 18 49 42 15 60 85 17 29 36 0 88 7 0 75 58 77 54 57 57 37 92 27 65 90 57 43 93 52 
89 83 17 60 57 52 89 1 89 68 67 22 0 2 18 10 78 28 39 84 85 48 21 29 76 39 71 85 82 17 89 89 40 31 61 65 67 49 2 41 58 16 52 67 71 22 29 1 2 68 85 40 69 59 69 97 50 93 82 32 10 23 21 2 54 35 67 73 36 69 67 94 38 19 13 61 93 43 62 95 63 99 35 32 10 57 29 60 50 63 45 12 86 18 14 92 5 34 18 41 55 85 87 93 56 1 6 49 96 20 
78 30 47 53 24 49 73 12 2 14 49 22 2 0 62 69 24 68 55 42 9 11 27 49 56 35 50 63 84 98 83 80 9 55 64 5 90 5 83 85 48 24 29 3 55 91 73 79 59 80 73 21 91 0 70 48 87 72 63 71 70 98 52 31 54 16 37 44 74 72 81 22 48 10 26 3 53 51 35 13 31 8 86 23 61 56 23 48 80 86 20 50 36 24 33 90 92 22 86 18 94 19 41 42 81 67 98 35 18 33 
72 15 30 45 13 70 9 73 59 88 91 3 18 62 0 9 16 95 32 3 14 26 74 55 69 56 74 67 43 44 52 43 45 45 29 70 0 23 21 55 97 59 30 73 33 33 82 49 80 66 4 94 93 79 1 14 87 75 33 30 19 85 73 65 30 2 87 82 77 8 37 26 67 19 51 52 52 85 54 85 52 58 79 45 89 81 59 76 8 44 6 28 29 79 45 11 33 84 94 62 92 31 88 12 3 91 64 7 77 18 
48 88 28 14 88 72 15 76 59 28 70 90 10 69 9 0 21 18 74 67 81 67 51 21 31 54 13 95 61 42 66 54 71 95 78 97 65 35 34 60 48 15 14 94 77 99 36 50 17 11 18 50 30 69 24 61 23 89 8 36 31 26 90 54 73 20 3 39 55 89 99 56 56 65 2 33 64 38 35 34 49 53 36 31 74 60 92 97 1 53 86 84 79 28 38 53 49 93 92 4 82 43 12 38 61 14 23 25 53 59 
15 90 70 58 13 98 20 86 67 81 29 2 78 24 16 21 0 52 30 12 8 65 7 73 3 68 87 27 94 92 38 57 47 50 5 85 89 66 67 78 80 3 4 78 18 7 15 38 11 98 2 72 63 9 45 18 78 32 97 24 77 35 33 24 38 39 61 79 57 28 9 37 83 14 15 1 21 83 91 33 33 93 57 96 55 2 14 85 86 12 61 63 47 94 39 85 85 0 17 42 81 26 31 64 40 99 18 14 34 61 
7 23 1 95 22 13 24 22 73 56 42 31 28 68 95 18 52 0 52 47 86 85 74 70 49 14 21 19 28 55 81 27 74 88 35 89 2 93 70 1 90 64 13 2 57 71 1 87 15 5 35 54 90 9 76 40 75 97 11 56 4 92 35 78 32 71 19 34 16 89 87 58 53 0 60 10 24 62 50 39 67 85 93 10 46 69 2 21 18 13 29 74 58 65 4 90 88 23 77 4 13 64 63 18 17 23 81 41 37 31 
82 70 70 61 90 26 53 85 24 81 62 21 39 55 32 74 30 52 0 60 26 85 24 89 56 41 65 37 34 2 20 67 59 88 93 78 54 92 47 41 10 82 10 55 22 92 52 57 14 24 17 93 62 94 34 70 87 99 59 22 54 31 89 65 19 34 44 25 78 91 66 89 73 77 96 48 21 0 5 88 76 75 81 90 69 15 60 56 67 71 78 21 2 19 86 21 53 82 98 32 26 65 73 51 94 69 99 67 21 57 
94 91 56 1 29 48 61 3 58 78 6 33 84 42 3 67 12 47 60 0 45 95 63 18 46 57 39 46 25 60 55 32 9 87 73 97 40 29 50 49 4 22 89 52 48 97 38 48 10 7 95 7 2 10 77 49 20 16 47 97 28 2 29 37 41 2 87 81 83 37 82 39 11 72 43 59 21 82 60 83 89 55 90 92 17 67 93 37 35 40 34 15 42 16 52 35 18 91 68 54 80 50 93 43 74 89 55 95 71 15 
26 52 71 34 1 2 46 44 65 52 43 74 85 9 14 81 8 86 26 45 0 66 37 49 9 11 38 64 59 61 79 89 74 53 58 30 93 97 28 22 20 69 85 9 53 17 3 71 67 89 58 23 7 47 24 16 10 15 33 69 76 64 11 50 18 69 81 63 18 61 85 38 30 22 0 35 39 3 7 6 92 17 81 99 64 6 68 26 21 53 48 97 17 59 0 87 80 81 50 98 94 87 89 76 10 89 12 49 92 19 
61 3 8 1 74 34 96 17 12 82 83 92 48 11 26 67 65 85 85 95 66 0 8 57 69 18 46 33 20 90 4 28 79 92 17 68 96 65 76 27 81 38 5 47 21 95 65 39 64 64 12 32 57 21 89 79 91 35 64 11 78 69 91 57 61 61 77 10 26 54 37 59 44 94 59 65 89 24 56 54 41 69 86 98 42 76 29 85 63 94 97 41 63 40 51 76 1 28 86 79 82 75 91 78 70 2 95 11 78 52 
50 94 85 29 11 78 4 16 94 86 55 53 21 27 74 51 7 74 24 63 37 8 0 18 33 21 72 29 84 50 33 50 70 6 6 40 73 38 39 25 85 33 79 74 93 21 66 30 68 87 6 95 90 57 65 75 30 37 4 14 40 37 16 10 95 22 50 20 12 89 46 98 74 77 24 20 98 91 50 18 78 56 66 20 65 31 95 95 21 52 10 13 89 26 23 37 1 25 57 13 14 55 11 41 32 36 61 82 79 63 
43 18 36 61 79 84 76 76 22 83 46 38 29 49 55 21 73 70 89 18 49 57 18 0 44 52 39 57 35 18 20 36 27 44 55 8 34 5 85 19 29 13 66 65 83 91 77 90 18 13 55 58 16 75 61 12 79 53 69 14 71 42 50 51 86 5 59 20 63 44 91 44 10 57 61 45 49 38 36 67 4 43 77 72 70 38 85 49 91 54 64 15 48 66 18 35 24 77 7 87 74 99 31 36 56 92 81 57 83 69 
30 25 65 51 8 92 71 17 76 72 55 92 76 56 69 31 3 49 56 46 9 69 33 44 0 5 5 45 63 88 15 39 27 27 93 90 10 37 87 94 24 42 42 27 93 8 99 32 99 1 30 76 77 27 37 41 84 42 87 99 82 2 39 61 29 84 51 91 73 90 37 49 32 79 28 78 40 28 10 39 29 92 15 59 71 4 0 55 98 87 55 32 89 46 93 71 82 97 14 55 87 52 56 72 83 85 50 23 13 12 
53 93 77 13 96 53 98 90 62 82 39 90 39 35 56 54 68 14 41 57 11 18 21 52 5 0 70 25 83 35 37 46 29 93 28 83 72 14 89 7 51 82 0 21 65 40 36 71 61 48 44 90 51 68 75 75 76 97 52 60 32 90 58 61 35 38 96 60 52 85 19 56 68 19 29 85 59 65 9 21 65 53 63 16 73 90 43 50 87 96 62 19 38 72 80 25 62 29 37 14 14 56 22 34 28 51 20 87 68 81 
55 75 79 99 40 62 70 40 35 96 22 5 71 50 74 13 87 21 65 39 38 46 72 39 5 70 0 58 74 22 39 87 8 77 62 62 36 28 11 98 32 57 73 56 92 73 60 57 34 97 8 62 48 15 13 34 2 67 44 28 89 35 15 49 12 30 11 49 10 23 47 42 32 72 98 76 45 10 34 80 7 42 94 56 9 7 42 63 26 87 91 16 22 59 17 35 89 29 36 51 4 83 93 36 7 44 12 53 6 46 
80 1 99 73 69 17 3 57 24 93 73 53 85 63 67 95 27 19 37 46 64 33 29 57 45 25 58 0 0 55 35 85 21 75 17 47 77 56 63 41 73 71 97 7 1 64 10 18 72 42 71 31 78 59 36 2 54 84 38 55 91 25 92 64 53 9 11 30 17 27 71 43 98 21 50 99 85 12 17 58 54 88 41 84 47 77 86 53 62 76 8 5 54 53 70 7 14 33 37 32 60 60 75 58 81 77 57 19 89 26 
23 97 69 56 13 50 17 48 28 5 66 8 82 84 43 61 94 28 34 25 59 20 84 35 63 83 74 0 0 24 30 85 19 44 56 50 10 4 19 77 66 64 56 85 64 37 75 22 84 98 18 63 33 26 21 27 15 4 31 24 80 13 61 51 9 69 53 19 25 72 48 43 36 5 29 52 94 4 75 78 54 93 93 87 71 14 67 86 70 50 10 2 63 24 53 72 93 58 44 19 30 92 62 66 97 43 19 91 47 46 
4 26 71 93 81 32 54 81 22 94 74 76 17 98 44 42 92 55 2 60 61 90 50 18 88 35 22 55 24 0 85 52 10 76 19 3 38 51 15 38 6 77 49 62 6 84 24 8 65 43 5 64 45 43 78 13 31 36 52 62 41 89 14 51 65 85 7 55 37 22 93 43 52 95 57 58 31 81 66 96 77 24 61 22 67 39 87 50 75 91 12 68 80 79 72 97 64 79 4 1 1 49 96 5 44 54 64 76 87 82 
79 15 3 55 38 43 17 26 8 60 4 89 89 83 52 66 38 81 20 55 79 4 33 20 15 37 39 35 30 85 0 4 96 92 41 87 18 18 64 46 23 85 87 48 37 59 45 87 48 73 92 38 2 99 76 89 51 69 40 30 1 26 86 97 70 28 84 40 98 1 86 21 86 26 21 23 85 66 62 85 91 55 23 94 54 0 35 57 69 28 40 22 6 26 19 76 54 56 16 53 57 2 26 95 28 48 70 66 66 33 
25 84 21 17 39 26 95 87 25 68 93 68 89 80 43 54 57 27 67 32 89 28 50 36 39 46 87 85 85 52 4 0 85 97 53 41 43 80 32 47 80 52 91 2 77 62 43 31 39 93 0 21 51 24 29 5 29 90 29 51 65 38 77 2 35 30 43 78 10 75 26 42 27 17 44 57 31 40 40 22 85 40 43 36 17 25 93 46 15 74 97 32 12 27 34 47 57 29 26 20 4 4 62 84 73 59 93 5 99 33 
22 11 2 63 16 77 33 43 36 8 34 17 40 9 45 71 47 74 59 9 74 79 70 27 27 29 8 21 19 10 96 85 0 6 19 79 48 19 97 89 34 90 27 33 95 44 66 99 18 80 30 13 51 16 22 5 76 90 53 93 9 85 90 16 91 9 95 40 29 93 81 15 35 60 1 30 4 67 81 74 0 11 39 51 80 61 8 8 3 61 54 64 99 44 80 90 5 76 82 86 21 63 2 56 23 3 38 79 22 19 
45 46 15 37 50 33 87 77 26 43 5 77 31 55 45 95 50 88 88 87 53 92 6 44 27 93 77 75 44 76 92 97 6 0 49 1 24 8 39 47 23 38 77 2 37 50 61 30 81 49 5 99 57 44 18 74 11 93 28 9 42 2 13 17 11 62 18 35 23 57 35 98 96 12 0 85 14 13 15 96 62 72 95 72 17 65 46 80 10 74 89 52 29 54 70 92 16 40 28 91 98 15 89 46 27 41 83 93 55 50 
51 49 1 23 85 28 24 5 84 99 36 80 61 64 29 78 5 35 93 73 58 17 6 55 93 28 62 17 56 19 41 53 19 49 0 79 82 43 71 6 7 37 70 76 84 41 67 23 28 99 43 6 80 29 26 12 43 88 26 2 56 91 2 94 82 39 26 16 34 97 74 42 34 97 70 70 38 90 93 66 89 88 72 21 18 99 33 61 39 60 63 95 3 65 42 37 57 68 53 91 17 28 85 51 25 8 21 63 98 66 
49 80 20 86 8 9 50 19 98 85 24 24 65 5 70 97 85 89 78 97 30 68 40 8 90 83 62 47 50 3 87 41 79 1 79 0 44 14 64 30 58 74 83 1 87 50 34 37 77 87 92 48 9 76 5 82 36 21 28 12 88 92 68 93 12 78 11 8 93 27 39 3 1 22 4 88 24 90 77 54 77 70 2 38 46 59 20 34 33 0 46 73 92 15 66 56 93 30 65 38 9 56 41 11 30 45 51 7 35 29 
99 21 70 46 71 14 64 22 47 56 8 91 67 90 0 65 89 2 54 40 93 96 73 34 10 72 36 77 10 38 18 43 48 24 82 44 0 49 57 26 61 83 60 46 54 9 2 82 3 35 78 36 30 79 63 88 62 87 50 4 46 92 59 74 86 29 5 28 31 62 6 92 97 66 91 52 75 93 86 31 80 64 67 63 95 82 3 9 69 53 13 68 46 72 42 32 54 99 12 37 13 19 29 11 37 72 15 13 65 53 
34 37 91 42 80 94 24 74 59 97 43 43 49 5 23 35 66 93 92 29 97 65 38 5 37 14 28 56 4 51 18 80 19 8 43 14 49 0 54 87 19 24 27 58 92 39 92 44 10 78 61 65 77 96 2 39 69 64 16 7 91 46 41 68 45 91 58 10 90 12 97 61 89 76 20 33 67 64 30 77 94 91 43 71 87 97 10 9 61 78 16 4 24 58 72 22 1 30 32 43 95 29 5 36 57 77 69 24 41 99 
73 12 48 7 71 95 87 81 52 40 78 4 2 83 21 34 67 70 47 50 28 76 39 85 87 89 11 63 19 15 64 32 97 39 71 64 57 54 0 39 51 67 98 63 96 68 52 99 38 72 82 4 86 46 75 89 67 23 61 13 65 32 12 94 98 61 87 98 4 2 37 55 22 88 70 70 8 23 70 46 95 52 3 33 99 78 22 18 2 83 83 19 68 48 13 66 9 53 17 13 55 54 20 29 94 42 0 2 65 70 
62 27 46 87 80 56 3 67 77 27 89 51 41 85 55 60 78 1 41 49 22 27 25 19 94 7 98 41 77 38 46 47 89 47 6 30 26 87 39 0 43 68 60 50 92 40 23 35 76 49 42 30 83 8 51 46 69 67 9 84 1 46 0 47 57 20 43 94 26 7 27 69 28 40 20 72 80 95 7 8 45 2 38 28 10 42 26 31 9 87 15 62 33 15 61 90 87 4 37 14 64 64 83 92 56 55 64 36 51 72 
13 96 0 24 95 0 85 37 54 52 11 88 58 48 97 48 80 90 10 4 20 81 85 29 24 51 32 73 66 6 23 80 34 23 7 58 61 19 51 43 0 17 86 25 43 89 40 12 79 12 69 32 99 91 72 27 22 67 23 89 14 91 53 8 33 56 31 15 37 59 66 57 77 4 83 72 93 75 36 72 39 58 56 39 49 28 18 71 48 41 12 62 32 17 22 17 74 53 84 11 13 2 21 42 6 56 66 51 31 55 
86 23 66 20 92 25 94 48 40 73 83 37 16 24 59 15 3 64 82 22 69 38 33 13 42 82 57 71 64 77 85 52 90 38 37 74 83 24 67 68 17 0 51 36 77 71 34 55 13 37 69 19 57 86 97 19 10 32 47 85 98 83 36 39 31 71 46 46 72 85 47 33 53 51 22 30 22 56 37 88 45 6 59 2 93 56 21 55 88 20 40 38 3 28 29 87 51 75 33 23 12 33 9 65 84 31 47 58 39 84 
89 21 19 32 64 0 11 39 76 64 24 94 52 29 30 14 4 13 10 89 85 5 79 66 42 0 73 97 56 49 87 91 27 77 70 83 60 27 98 60 86 51 0 4 32 36 27 58 2 25 22 44 39 70 95 19 3 77 47 46 98 11 83 7 18 30 54 61 39 64 51 51 58 72 55 90 60 82 1 62 59 23 7 99 45 2 18 48 32 17 94 30 28 30 90 46 60 44 59 0 9 10 3 67 34 58 57 94 93 58 
54 31 17 84 4 52 74 39 95 72 78 11 67 3 73 94 78 2 55 52 9 47 74 65 27 21 56 7 85 62 48 2 33 2 76 1 46 58 63 50 25 36 4 0 20 41 91 39 10 15 69 30 95 9 54 95 84 36 4 58 11 71 88 90 72 39 73 4 12 82 64 39 31 1 4 3 43 47 94 5 62 63 35 10 25 89 5 9 77 61 67 40 32 8 83 5 99 8 9 11 91 25 2 74 27 58 77 22 6 72 
65 54 13 73 69 74 20 60 42 39 32 59 71 55 33 77 18 57 22 48 53 21 93 83 93 65 92 1 64 6 37 77 95 37 84 87 54 92 96 92 43 77 32 20 0 5 92 40 57 9 40 21 70 13 39 52 65 63 64 39 46 0 40 49 24 7 82 60 31 55 70 88 29 73 71 83 30 15 76 40 76 16 13 46 29 52 51 46 15 67 85 13 20 77 62 44 36 97 56 67 4 26 55 33 51 78 17 82 45 93 
13 36 2 29 77 70 72 12 88 52 15 97 22 91 33 99 7 71 92 97 17 95 21 91 8 40 73 64 37 84 59 62 44 50 41 50 9 39 68 40 89 71 36 41 5 0 95 20 40 27 35 46 15 28 11 36 73 55 75 99 45 58 52 8 3 91 92 89 22 0 64 11 50 11 72 64 13 67 36 53 46 72 51 61 52 62 50 25 18 25 25 15 35 77 23 90 20 16 32 42 16 96 5 18 59 77 82 72 97 19 
54 19 97 98 92 76 41 67 55 1 0 53 29 73 82 36 15 1 52 38 3 65 66 77 99 36 60 10 75 24 45 43 66 61 67 34 2 92 52 23 40 34 27 91 92 95 0 15 47 99 61 41 38 55 41 44 56 70 85 34 48 44 90 21 47 78 4 97 9 97 20 5 27 41 29 28 89 8 95 88 59 56 30 98 11 71 94 19 93 79 6 41 76 48 62 75 26 18 72 35 16 44 40 95 85 21 23 26 81 18 
32 44 84 31 82 25 40 47 61 20 14 61 1 79 49 50 38 87 57 48 71 39 30 90 32 71 57 18 22 8 87 31 99 30 23 37 82 44 99 35 12 55 58 39 40 20 15 0 47 2 25 27 8 13 46 58 38 39 34 89 61 29 55 28 1 69 86 63 50 33 85 92 50 25 40 59 80 7 93 80 9 18 7 18 84 5 28 22 44 14 64 57 43 19 85 45 88 23 8 38 57 93 83 59 18 75 18 51 82 63 
21 60 55 77 99 35 48 34 61 60 10 81 2 59 80 17 11 15 14 10 67 64 68 18 99 61 34 72 84 65 48 39 18 81 28 77 3 10 38 76 79 13 2 10 57 40 47 47 0 91 73 18 62 75 11 93 47 79 94 71 82 58 29 28 9 78 89 25 26 43 86 66 58 52 7 25 49 88 89 61 79 14 32 93 89 43 86 89 75 32 12 57 43 41 85 52 71 26 77 97 22 64 63 80 68 23 6 69 11 47 
36 41 68 60 34 3 94 52 79 34 14 74 68 80 66 11 98 5 24 7 89 64 87 13 1 48 97 42 98 43 73 93 80 49 99 87 35 78 72 49 12 37 25 15 9 27 99 2 91 0 64 67 19 15 49 28 34 7 42 22 75 56 41 86 84 74 80 16 13 0 92 33 78 72 95 6 3 84 40 3 28 4 70 99 20 71 27 6 78 22 29 54 78 22 40 63 96 72 31 9 24 23 94 2 47 41 61 50 77 1 
78 87 40 84 11 73 53 50 19 51 72 47 85 73 4 18 2 35 17 95 58 12 6 55 30 44 8 71 18 5 92 0 30 5 43 92 78 61 82 42 69 69 22 69 40 35 61 25 73 64 0 50 31 0 40 57 5 23 44 61 31 32 71 49 30 56 24 57 88 84 72 45 54 52 86 9 23 99 20 77 59 62 79 42 62 19 0 67 42 44 29 25 29 52 75 59 8 51 68 48 35 40 45 41 44 32 2 67 83 22 
47 64 79 11 53 38 94 78 26 12 5 7 40 21 94 50 72 54 93 7 23 32 95 58 76 90 62 31 63 64 38 21 13 99 6 48 36 65 4 30 32 19 44 30 21 46 41 27 18 67 50 0 46 28 67 71 5 4 99 1 23 49 41 89 35 8 91 20 73 81 71 78 5 21 1 90 22 68 97 82 31 96 97 77 77 17 49 82 73 0 36 48 49 77 37 36 38 80 57 11 62 80 90 19 54 43 9 76 11 58 
49 45 76 13 8 89 43 21 43 16 97 19 69 91 93 30 63 90 62 2 7 57 90 16 77 51 48 78 33 45 2 51 51 57 80 9 30 77 86 83 99 57 39 95 70 15 38 8 62 19 31 46 0 38 93 79 39 11 42 69 93 16 58 16 45 60 63 58 87 83 38 16 23 20 49 88 34 70 12 70 60 54 39 37 92 32 16 84 96 10 53 41 27 64 57 24 24 73 83 63 56 73 31 31 93 80 19 79 50 83 
28 33 25 13 74 51 57 66 13 37 27 0 59 0 79 69 9 9 94 10 47 21 57 75 27 68 15 59 26 43 99 24 16 44 29 76 79 96 46 8 91 86 70 9 13 28 55 13 75 15 0 28 38 0 87 19 80 78 74 93 71 16 56 75 45 59 83 8 87 6 37 36 7 91 99 65 80 33 4 82 64 60 62 0 58 49 19 38 79 45 31 51 61 39 78 58 98 61 18 37 19 56 73 26 47 72 43 27 58 48 
42 34 15 24 84 22 70 6 1 48 51 97 69 70 1 24 45 76 34 77 24 89 65 61 37 75 13 36 21 78 76 29 22 18 26 5 63 2 75 51 72 97 95 54 39 11 41 46 11 49 40 67 93 87 0 71 61 68 17 32 44 10 65 46 16 26 22 41 13 96 74 56 13 99 12 37 7 6 28 46 4 4 4 25 73 55 97 86 75 14 19 71 76 36 17 93 63 40 34 76 36 60 84 1 11 48 39 18 54 19 
80 22 94 64 68 82 66 38 19 88 5 11 97 48 14 61 18 40 70 49 16 79 75 12 41 75 34 2 27 13 89 5 5 74 12 82 88 39 89 46 27 19 19 95 52 36 44 58 93 28 57 71 79 19 71 0 11 84 73 7 62 10 19 50 18 0 27 80 9 36 78 20 49 83 6 89 32 36 49 39 98 16 80 33 50 45 93 61 81 19 20 43 29 39 45 99 40 72 80 1 61 58 73 10 42 32 51 26 68 52 
33 26 2 79 23 4 8 56 28 71 18 91 50 87 87 23 78 75 87 20 10 91 30 79 84 76 2 54 15 31 51 29 76 11 43 36 62 69 67 69 22 10 3 84 65 73 56 38 47 34 5 5 39 80 61 11 0 42 62 87 9 33 60 94 25 30 32 40 46 67 91 42 18 98 9 63 1 43 5 91 22 72 21 3 75 18 51 7 60 13 94 21 99 54 16 24 36 0 65 35 19 56 77 37 55 86 53 8 82 58 
98 9 47 24 24 36 41 46 36 44 26 2 93 72 75 89 32 97 99 16 15 35 37 53 42 97 67 84 4 36 69 90 90 93 88 21 87 64 23 67 67 32 77 36 63 55 70 39 79 7 23 4 11 78 68 84 42 0 17 2 40 37 97 40 41 64 3 54 74 77 33 91 79 27 85 8 39 23 89 9 9 38 73 11 16 8 18 26 5 87 80 45 25 77 37 18 93 40 72 20 18 57 11 49 84 48 58 75 71 47 
12 76 93 37 37 99 21 96 95 81 30 17 82 63 33 8 97 11 59 47 33 64 4 69 87 52 44 38 31 52 40 29 53 28 26 28 50 16 61 9 23 47 47 4 64 75 85 34 94 42 44 99 42 74 17 73 62 17 0 10 37 9 86 63 25 21 34 46 75 19 50 5 7 69 8 71 80 69 84 28 33 15 34 65 73 61 19 96 6 1 6 95 62 44 11 39 66 45 37 93 16 87 51 24 56 59 47 36 81 31 
57 76 23 35 36 6 25 4 56 28 85 51 32 71 30 36 24 56 22 97 69 11 14 14 99 60 28 55 24 62 30 51 93 9 2 12 4 7 13 84 89 85 46 58 39 99 34 89 71 22 61 1 69 93 32 7 87 2 10 0 52 74 85 91 21 81 61 39 41 81 24 71 56 87 68 48 20 45 48 93 97 93 96 91 70 31 3 87 58 81 80 10 56 17 1 29 50 62 68 91 95 44 15 3 32 83 3 4 80 3 
2 88 18 69 6 68 47 28 58 91 0 31 10 70 19 31 77 4 54 28 76 78 40 71 82 32 89 91 80 41 1 65 9 42 56 88 46 91 65 1 14 98 98 11 46 45 48 61 82 75 31 23 93 71 44 62 9 40 37 52 0 80 56 49 0 47 26 38 16 79 81 71 34 61 76 2 48 30 12 91 49 33 35 78 9 95 22 24 5 82 87 94 15 43 95 67 90 22 6 6 1 87 30 87 1 58 41 1 88 6 
91 43 48 44 27 95 38 22 4 93 86 58 23 98 85 26 35 92 31 2 64 69 37 42 2 90 35 25 13 89 26 38 85 2 91 92 92 46 32 46 91 83 11 71 0 58 44 29 58 56 32 49 16 16 10 10 33 37 9 74 80 0 92 95 28 75 41 8 85 26 18 27 87 45 95 87 79 88 47 15 77 23 7 67 0 90 46 35 74 6 76 42 55 20 89 35 95 31 43 80 9 14 59 96 11 6 35 42 94 34 
82 60 44 53 76 32 72 43 33 97 78 19 21 52 73 90 33 35 89 29 11 91 16 50 39 58 15 92 61 14 86 77 90 13 2 68 59 41 12 0 53 36 83 88 40 52 90 55 29 41 71 41 58 56 65 19 60 97 86 85 56 92 0 98 77 93 1 24 82 46 69 0 39 40 46 91 56 56 81 12 67 61 45 34 92 10 7 37 64 72 39 2 12 7 0 89 52 53 13 35 0 35 87 91 75 33 83 31 42 64 
