70
69 66 74 14 85 35 5 7 44 44 73 78 89 32 61 97 42 0 51 49 65 4 10 24 96 0 64 68 43 11 59 64 78 85 79 63 72 84 23 16 28 48 46 70 80 60 19 22 31 70 23 96 74 33 20 70 86 36 90 29 48 2 45 26 39 24 41 12 8 16 
28 89 65 27 11 45 87 30 20 70 52 43 66 78 29 38 48 15 0 90 96 27 44 41 53 84 18 46 48 78 15 28 67 80 55 30 77 94 12 49 64 64 45 82 42 74 73 42 41 0 33 89 27 29 82 32 65 0 30 13 79 45 42 98 77 49 29 7 44 41 
56 60 58 53 43 0 27 16 43 20 68 28 9 95 9 92 79 75 44 0 40 75 55 82 74 84 84 55 91 80 48 0 40 6 53 35 7 33 3 2 53 23 82 15 70 91 59 49 66 55 59 7 31 66 41 5 2 77 12 94 57 60 46 50 67 99 37 26 32 93 
80 38 16 62 5 87 53 64 36 72 19 47 79 50 65 72 7 68 50 19 0 59 32 60 9 51 59 99 77 44 92 9 82 8 71 87 47 76 3 84 48 74 83 79 25 49 52 84 17 2 56 31 61 88 91 23 39 2 74 68 46 66 77 80 26 0 19 74 76 22 
10 77 97 93 56 74 42 8 58 11 62 66 94 76 54 37 99 93 40 25 61 0 91 90 19 69 42 38 95 19 61 5 96 10 99 52 36 93 13 46 57 75 13 51 51 67 41 2 61 81 27 74 19 70 17 38 40 59 29 35 30 42 41 26 52 92 31 88 37 96 
34 94 71 47 98 23 67 39 25 80 72 5 54 91 75 23 82 67 83 11 3 65 0 96 92 57 40 75 97 77 71 83 24 94 83 74 69 50 65 47 30 37 52 36 80 27 60 62 95 95 25 50 60 30 98 4 39 38 31 88 67 54 72 43 49 55 17 18 57 82 
65 87 71 69 75 52 49 87 66 44 82 92 46 95 74 44 51 66 34 83 54 53 89 0 97 38 33 66 9 90 1 26 29 72 96 57 24 45 44 91 41 79 35 39 74 61 35 77 27 21 60 82 74 2 60 23 92 46 90 1 88 43 80 18 15 28 75 92 25 71 
35 18 50 22 9 24 83 44 54 63 65 14 45 91 16 57 15 61 3 57 62 44 0 94 0 67 22 89 11 99 60 46 17 63 20 26 39 4 22 93 67 39 60 64 31 28 73 98 89 29 55 52 73 7 98 87 26 73 28 38 72 40 36 42 3 57 20 43 61 95 
36 80 34 96 96 17 25 69 15 14 98 22 18 23 29 69 10 56 42 38 46 66 79 82 60 0 39 81 77 52 28 66 84 62 62 80 80 39 2 47 6 52 70 76 76 51 45 38 7 87 77 5 6 8 88 66 90 79 99 20 32 27 86 68 42 0 1 74 40 3 
21 98 55 91 74 83 43 20 22 2 59 51 8 17 59 96 84 1 27 35 21 59 15 7 80 57 0 81 31 0 84 4 98 91 96 24 27 91 96 49 93 56 52 53 73 11 1 9 12 29 97 34 40 12 93 20 69 53 53 52 53 89 56 3 81 4 80 60 95 76 
61 41 84 13 46 10 24 48 19 36 29 16 22 69 80 16 42 49 69 95 53 75 85 62 30 18 66 0 30 14 87 91 55 71 4 53 81 28 1 53 16 82 21 39 4 2 7 46 3 76 93 57 3 30 19 34 0 85 44 30 51 83 21 58 55 77 12 88 57 65 
41 74 48 63 65 52 17 72 50 20 0 95 77 4 26 48 38 78 86 34 9 37 18 82 96 25 12 8 0 69 73 7 95 73 70 60 25 87 84 27 59 85 23 37 41 1 37 79 79 23 65 40 61 83 75 9 8 87 17 74 56 42 81 4 16 3 16 93 42 1 
21 1 38 44 90 79 45 28 10 76 51 27 17 64 11 92 73 71 31 42 97 39 37 78 43 5 81 60 98 0 13 19 77 3 15 19 34 12 47 96 89 51 23 58 67 86 2 93 58 33 87 55 72 24 86 68 29 19 80 28 95 93 99 24 48 15 43 82 79 43 
78 68 94 1 26 13 88 28 6 98 61 94 5 86 70 91 54 0 11 86 80 6 79 31 82 79 98 25 61 78 0 39 46 14 40 73 28 80 53 86 78 67 32 84 5 3 75 59 55 38 97 35 96 28 66 78 7 65 56 68 43 76 7 41 43 99 66 71 32 20 
9 10 39 42 46 44 97 74 55 52 12 52 87 9 80 5 39 87 22 95 55 17 24 14 59 67 65 25 90 97 97 0 60 36 93 6 32 90 80 87 42 45 39 81 54 71 87 45 10 9 93 17 27 17 31 38 84 49 63 74 98 13 25 58 49 19 65 34 61 97 
21 4 42 13 85 48 36 24 94 47 86 39 64 13 56 48 3 92 97 66 18 95 31 43 6 33 14 71 67 76 68 88 0 63 53 17 11 90 94 57 37 80 96 53 45 52 1 48 96 50 66 14 98 98 58 4 31 72 75 98 0 95 38 80 10 92 50 22 82 44 
79 71 76 28 24 21 32 26 69 29 28 87 43 26 85 53 30 16 78 57 66 78 5 5 11 15 97 61 37 31 57 69 2 0 49 78 6 81 56 75 62 85 14 6 11 0 11 42 16 89 99 83 68 4 40 31 72 37 92 61 20 1 82 22 86 31 52 92 65 9 
19 27 94 33 85 57 33 97 99 2 38 51 37 6 7 77 89 79 66 81 41 86 34 75 60 20 7 12 64 72 73 83 99 67 0 85 77 2 34 76 4 72 79 93 31 87 22 20 18 88 54 11 74 88 87 34 61 46 99 25 18 72 61 69 92 78 6 69 32 92 
97 89 65 77 82 48 16 5 68 34 93 22 98 20 63 85 6 76 31 5 53 1 30 14 22 74 92 81 43 77 73 92 66 90 69 0 38 85 5 59 72 51 33 70 71 96 7 29 24 90 87 78 43 17 92 65 43 37 98 86 14 24 78 80 66 0 80 5 37 38 
64 9 89 49 31 12 46 38 41 70 28 28 0 71 97 93 89 40 30 39 78 96 63 9 28 30 9 8 87 98 98 3 60 87 52 91 0 50 82 93 73 10 21 73 34 71 18 75 11 0 14 42 96 30 51 76 12 12 37 99 10 35 54 70 23 58 62 74 9 44 
67 34 6 41 7 92 12 78 67 75 78 82 17 27 12 68 3 76 80 40 75 43 76 81 13 51 39 27 25 0 23 45 34 82 38 94 74 0 72 42 77 2 76 95 29 40 15 85 16 48 25 43 91 53 24 56 56 63 36 34 64 11 79 50 93 17 44 20 19 68 
14 96 71 90 43 52 82 11 37 98 59 15 93 2 20 17 10 77 32 46 11 48 10 42 99 55 11 95 75 82 64 41 30 35 31 26 39 65 0 77 15 48 44 8 50 64 25 12 41 58 11 4 58 21 98 57 76 61 5 4 95 69 45 26 56 29 52 95 94 41 
24 10 89 68 18 91 33 96 3 26 6 14 83 64 87 81 74 64 95 79 68 90 48 65 68 56 94 72 51 89 13 28 51 54 96 69 45 81 17 0 8 23 67 91 88 55 24 62 71 71 41 39 62 41 56 82 97 51 55 0 40 68 28 43 75 25 64 72 6 82 
73 66 5 93 9 45 48 86 7 19 57 0 10 71 41 66 6 90 69 61 91 61 81 19 4 56 96 69 29 55 51 2 73 8 47 83 54 95 21 13 0 30 14 28 2 7 47 8 98 16 21 41 78 2 12 82 59 9 3 40 16 6 42 89 15 42 24 21 37 45 
34 56 76 48 84 30 8 31 90 6 48 63 47 78 65 11 60 76 20 64 16 88 22 11 30 37 53 54 58 42 52 45 98 80 45 83 62 53 66 4 11 0 67 10 44 84 22 57 61 42 21 29 83 43 40 13 33 45 19 43 88 23 88 86 3 34 21 17 39 88 
21 51 6 40 61 51 25 83 8 38 78 81 67 61 76 60 26 61 5 45 5 45 69 45 32 24 79 5 42 19 45 15 70 52 56 83 55 33 67 63 23 97 0 90 10 72 2 36 34 60 33 91 5 2 36 89 79 68 47 21 87 92 88 9 96 96 92 51 29 11 
66 52 8 62 95 18 87 49 6 73 9 40 64 67 94 0 8 73 68 55 46 7 0 35 68 96 31 13 48 13 24 14 65 85 29 12 55 16 62 14 89 23 54 0 90 48 5 51 74 26 6 20 85 58 7 54 55 91 67 55 4 43 21 21 80 50 34 88 18 48 
2 7 71 56 12 14 56 70 65 30 96 23 3 81 82 62 35 89 53 54 96 57 50 17 79 30 20 65 70 38 13 72 98 36 80 10 50 89 80 67 71 28 43 74 0 77 89 97 18 42 4 14 0 54 31 31 36 3 48 7 42 61 31 92 49 12 2 52 1 35 
19 24 15 14 99 25 43 88 75 61 82 31 75 34 37 59 65 73 62 13 32 56 26 64 48 76 28 51 80 81 38 51 5 53 66 56 31 9 96 58 23 79 89 98 13 0 57 31 51 72 96 36 28 75 0 77 3 80 80 83 61 18 34 66 23 0 23 6 62 19 
16 85 50 57 35 64 35 45 95 87 17 43 23 45 18 75 22 21 55 2 4 16 72 39 34 48 91 57 54 53 29 71 90 79 28 78 95 64 23 42 3 40 86 78 85 4 0 60 26 8 62 30 76 87 21 10 35 13 20 41 18 1 64 61 32 45 39 28 9 62 
22 64 2 8 42 39 13 95 99 91 55 14 21 31 53 43 93 40 8 13 81 26 66 98 87 99 43 26 79 52 40 1 68 94 10 10 34 75 57 85 66 12 51 39 95 56 34 0 96 42 54 30 69 20 28 8 71 71 87 50 75 27 52 43 22 14 53 8 89 10 
45 55 74 97 94 69 53 29 9 50 71 15 32 92 88 60 1 11 31 40 62 6 67 66 49 41 80 54 49 69 64 95 24 38 44 70 59 97 99 20 99 23 88 31 67 76 43 20 0 74 60 1 80 28 67 81 69 47 35 71 16 51 66 92 41 10 63 0 59 62 
73 11 37 61 42 5 89 86 25 28 12 86 30 45 66 97 26 87 97 14 58 13 65 76 6 7 86 21 59 98 35 84 9 73 45 3 30 86 89 55 15 54 93 97 99 11 94 77 99 0 91 9 57 9 38 15 68 76 88 79 74 23 64 83 96 61 87 26 48 28 
34 15 82 79 12 33 91 58 11 42 2 54 3 11 63 41 78 83 18 66 63 44 89 27 28 38 40 67 16 40 47 50 7 82 82 19 15 25 30 78 19 84 33 22 47 48 16 25 32 34 0 95 78 84 74 58 22 66 77 91 7 25 93 14 59 75 86 26 0 16 
5 19 52 90 94 99 38 10 76 70 96 19 17 26 55 43 37 30 10 14 21 69 91 14 35 2 90 21 29 42 89 34 14 41 24 8 40 14 70 68 37 66 87 54 44 43 50 33 73 60 0 0 81 91 60 16 46 2 38 75 45 79 61 59 73 37 19 65 51 89 
34 88 7 21 95 3 16 45 37 41 57 37 87 38 80 48 54 26 50 44 1 47 76 14 58 49 51 77 14 55 66 48 95 25 22 42 29 90 39 66 32 96 3 71 86 35 71 41 62 74 37 15 0 13 30 80 62 33 9 29 40 28 29 36 53 3 78 82 94 70 
0 78 66 3 1 53 39 73 46 53 47 83 68 68 49 50 0 11 84 62 92 76 90 22 12 43 25 43 78 71 13 78 1 31 34 3 36 25 76 82 78 23 18 98 43 67 49 96 30 85 58 23 61 0 45 26 91 22 21 21 94 86 0 95 17 34 50 54 59 26 
88 37 1 6 87 45 25 36 93 56 73 51 79 87 51 76 65 94 98 86 16 44 72 16 92 41 2 42 47 61 69 88 50 22 46 37 19 72 26 12 28 51 15 59 38 18 87 55 13 85 41 81 82 65 0 74 7 99 68 6 12 89 94 62 12 41 51 31 13 77 
96 93 81 11 4 71 30 91 27 95 76 68 76 10 86 25 36 45 76 5 51 88 94 46 2 6 39 53 90 4 83 86 97 64 49 1 35 31 92 14 26 20 83 54 31 69 79 19 14 55 24 17 95 19 15 0 77 54 3 19 58 38 57 55 2 7 8 89 38 52 
4 17 73 39 71 56 60 3 75 26 10 52 43 6 23 59 55 0 13 10 72 24 48 29 31 2 36 40 92 27 92 48 96 17 39 19 25 99 22 53 25 33 57 20 91 80 31 98 32 45 9 4 21 57 34 52 0 22 92 4 1 37 4 97 6 43 17 84 94 91 
89 71 24 46 91 67 26 23 66 58 20 75 63 41 84 49 93 96 71 38 52 73 27 56 22 85 51 91 69 45 83 58 68 7 4 60 27 82 35 93 41 7 20 56 48 4 5 93 1 28 83 5 53 10 62 76 96 0 67 17 63 50 28 31 10 32 43 37 67 78 
82 60 85 2 16 85 6 73 31 59 1 14 17 55 77 79 83 25 96 50 42 59 53 70 43 63 55 86 52 22 17 34 82 54 36 50 92 94 23 23 6 24 37 23 31 66 54 14 91 50 65 86 62 70 56 57 33 63 0 85 37 12 71 71 67 7 21 59 53 96 
34 59 73 23 34 4 90 88 19 33 91 36 19 5 6 28 62 91 91 57 28 81 70 99 52 89 58 26 48 11 22 82 23 95 5 57 0 47 46 71 81 89 7 0 94 65 80 56 56 72 13 84 5 83 35 57 72 93 83 0 56 58 6 79 5 64 37 57 11 35 
28 44 24 87 97 18 4 77 74 60 1 39 96 6 75 83 64 99 76 99 72 33 9 30 64 15 94 1 72 58 36 53 54 60 92 51 78 97 29 4 9 30 96 58 37 71 41 53 70 70 4 94 55 14 25 19 29 71 21 53 0 9 6 84 70 99 87 0 48 16 
57 57 99 53 15 36 24 57 41 94 27 45 89 34 11 66 53 40 37 26 46 19 36 4 55 58 55 42 58 3 11 67 61 10 20 28 98 96 37 39 43 16 36 84 50 48 50 4 40 87 30 86 58 66 43 13 24 98 56 35 2 0 2 15 29 75 95 27 71 33 
18 66 49 54 50 0 54 0 4 95 40 86 33 98 5 76 12 81 75 20 16 29 39 71 96 68 98 91 47 69 24 65 36 74 19 38 26 26 39 82 21 79 68 54 77 73 83 41 55 58 61 23 39 0 94 87 20 92 78 67 14 55 0 2 81 56 40 7 82 31 
89 3 10 57 9 88 83 92 29 90 2 43 13 41 95 60 80 16 52 11 35 18 66 20 72 47 76 65 6 58 96 47 13 59 4 22 99 39 15 80 29 17 23 43 11 71 3 91 87 7 2 74 78 20 46 2 19 22 67 25 32 16 72 0 75 29 20 26 20 87 
6 50 56 82 45 67 53 0 11 92 7 65 66 37 86 13 40 57 87 59 35 72 27 59 69 54 88 41 80 61 28 87 11 85 69 8 4 74 8 67 66 67 33 84 57 71 49 97 28 37 8 63 61 36 23 82 90 63 76 71 76 56 10 87 0 31 47 98 5 55 
65 23 75 50 7 32 21 57 81 2 46 89 17 7 77 92 41 20 8 17 43 84 74 53 24 67 36 71 17 93 79 35 16 6 85 75 90 59 32 71 13 78 12 82 37 42 75 31 62 35 48 5 71 74 10 95 94 98 19 63 91 50 98 59 56 0 34 46 95 67 
69 60 97 81 42 35 23 69 66 37 4 66 42 76 93 4 23 39 2 42 2 45 92 1 4 0 37 39 46 84 58 67 44 55 49 86 42 24 8 60 62 12 79 56 40 72 13 64 11 15 58 65 61 3 66 17 3 55 8 2 39 66 69 83 74 70 0 16 47 30 
77 61 94 8 17 35 32 82 51 95 98 61 60 11 64 27 28 20 82 37 22 74 55 43 57 29 66 79 46 13 61 75 74 56 83 43 43 15 26 46 10 76 7 22 87 72 49 67 44 84 56 18 58 12 61 67 93 79 99 39 92 60 66 66 68 1 62 0 68 88 
57 30 64 17 53 3 41 54 22 85 38 79 3 48 43 16 16 36 96 15 28 88 27 46 7 96 48 69 59 68 9 69 99 73 86 4 76 27 58 50 64 49 29 67 97 24 35 65 13 83 32 41 72 60 39 31 8 39 52 67 8 61 36 59 34 74 63 62 0 73 
12 17 22 94 36 72 18 24 37 31 7 70 24 31 30 64 62 38 3 14 57 63 75 46 22 61 72 37 75 26 11 40 95 85 34 84 57 4 8 95 88 15 65 12 47 47 28 61 37 84 76 94 47 3 92 22 17 65 11 92 43 22 32 38 8 66 22 17 23 0 
