130
23 96 14 2 52 27 58 81 99 59 22 19 53 58 54 99 23 89 1 51 9 39 0 40 94 20 32 32 33 83 34 9 31 0 11 84 28 22 65 27 33 88 98 38 98 53 37 73 94 38 24 55 30 42 47 24 62 80 8 48 15 95 9 47 95 72 31 23 94 96 3 79 84 1 18 35 6 55 8 53 46 85 8 28 79 8 4 93 88 64 41 3 59 2 50 55 75 81 30 69 30 33 49 14 87 19 1 45 74 10 98 72 47 59 0 26 67 4 19 7 21 13 62 80 15 65 87 90 98 18 
12 28 3 61 95 42 80 96 88 6 58 38 31 5 49 83 31 16 40 51 75 61 64 0 41 79 3 29 22 1 99 34 82 54 47 77 97 27 73 37 85 84 27 68 89 77 52 21 45 92 24 21 53 40 59 46 71 14 27 93 15 26 27 97 81 74 26 30 53 0 67 91 84 46 59 25 23 63 98 69 55 22 90 60 14 1 7 86 15 86 79 82 13 59 80 46 85 58 28 91 58 47 82 94 93 93 72 17 57 70 38 12 45 80 25 59 81 84 45 96 70 77 78 35 36 10 81 73 69 61 
64 79 8 46 26 2 92 50 71 49 20 61 13 65 41 38 77 22 22 22 70 93 51 0 0 39 63 62 13 84 75 77 15 84 76 41 38 68 43 61 69 64 22 82 81 63 73 10 37 47 33 7 92 36 59 73 76 22 87 89 6 62 18 22 46 94 15 36 14 59 97 83 75 19 18 8 82 43 19 71 90 4 78 83 40 38 56 16 12 43 57 19 5 76 93 4 22 8 40 37 19 38 72 94 9 42 55 92 85 74 63 28 78 94 11 18 84 19 87 48 62 44 67 19 20 12 23 43 73 16 
32 92 6 56 39 15 99 94 59 36 68 75 64 98 21 75 68 57 46 55 5 8 0 73 80 0 37 55 15 10 71 47 3 29 56 42 45 55 88 56 43 8 31 8 6 4 35 74 61 82 30 67 42 82 40 22 54 77 78 70 88 1 69 43 31 25 37 76 32 77 84 76 85 16 36 43 72 71 17 34 5 99 1 48 33 93 70 88 22 0 10 62 2 79 5 33 57 94 61 41 71 45 69 56 13 5 99 86 29 69 20 34 20 73 82 54 66 5 42 88 5 52 51 59 83 8 92 92 3 53 
34 26 51 55 83 16 61 34 2 90 3 74 24 24 47 59 78 65 16 72 54 21 76 57 33 59 0 25 4 72 31 90 99 34 45 82 50 6 16 5 48 72 31 73 48 31 84 78 96 0 2 2 73 78 11 6 89 29 84 93 1 15 83 0 1 81 34 51 39 3 56 88 75 88 13 75 19 97 53 67 49 55 70 74 85 81 81 74 62 65 68 64 32 3 64 33 36 51 36 76 54 93 16 81 33 29 56 4 78 61 71 79 68 93 53 53 75 34 79 89 51 99 53 35 3 70 68 91 21 5 
67 27 50 83 8 35 64 16 91 42 77 62 21 97 8 75 2 35 61 81 24 13 81 78 48 36 0 0 27 21 26 47 48 28 30 8 63 95 24 54 89 53 68 63 50 76 38 4 63 51 85 88 64 18 66 65 54 18 86 34 39 64 81 39 92 63 99 7 10 23 13 0 76 33 63 78 62 53 82 25 4 19 13 21 38 31 38 44 49 24 78 40 40 11 79 32 75 30 91 85 53 4 37 81 89 52 59 51 5 93 77 10 13 42 83 3 74 21 99 75 97 78 16 37 41 47 21 68 78 64 
54 31 68 43 65 9 96 76 61 1 70 90 63 35 32 98 90 58 19 89 34 68 19 50 5 61 49 78 0 27 42 35 11 62 79 76 72 27 4 85 80 74 75 44 61 59 94 51 18 14 93 52 82 12 54 40 25 3 70 7 83 65 42 94 79 73 22 51 0 26 88 33 53 63 29 14 23 23 18 93 89 11 45 24 75 99 64 1 54 86 8 37 51 50 83 83 76 57 86 28 84 75 61 89 90 90 55 65 66 73 58 55 36 55 79 12 6 95 13 61 82 21 50 85 23 34 68 51 91 55 
80 27 82 93 16 72 36 72 38 2 97 48 9 34 4 89 46 10 84 11 71 18 84 22 56 7 8 76 11 0 83 91 79 65 36 95 38 72 19 28 26 69 76 36 3 80 77 1 43 61 64 14 32 48 88 88 7 48 64 18 0 48 61 79 13 98 26 3 22 98 83 1 67 12 89 22 92 66 75 87 27 39 2 59 39 42 99 46 91 16 17 43 64 30 22 29 28 48 85 3 98 68 56 65 80 45 39 25 11 14 12 90 5 66 2 44 61 1 43 4 17 12 47 33 42 69 15 23 69 0 
26 20 20 34 85 53 79 25 30 90 91 94 32 97 13 34 41 74 88 36 30 57 48 77 91 91 98 58 14 19 0 92 39 30 78 77 35 57 54 17 99 45 64 31 42 77 18 36 3 6 72 33 63 21 62 6 64 12 64 30 83 74 74 75 57 52 52 92 9 6 62 60 51 26 91 94 3 9 30 58 67 54 43 31 27 5 37 91 69 54 73 52 28 47 79 85 99 31 30 60 37 44 20 41 70 64 87 25 25 69 83 45 23 78 76 51 35 65 42 4 19 16 8 0 15 88 85 67 19 67 
27 9 11 0 2 33 16 89 58 93 58 93 38 33 71 14 84 6 32 79 62 3 47 71 3 62 11 41 29 82 60 0 43 24 61 45 57 29 86 68 22 96 13 61 30 37 27 66 95 11 45 58 15 92 81 70 7 44 63 88 26 24 49 70 48 10 67 57 39 6 25 14 54 91 75 84 28 54 3 23 66 48 81 81 93 14 3 0 58 67 40 37 91 90 7 91 52 26 0 44 84 26 58 39 69 33 75 97 39 78 20 5 79 54 86 72 20 42 24 79 9 64 16 52 54 75 43 7 53 43 
51 90 21 9 29 90 94 56 39 33 35 12 91 66 66 29 38 38 71 62 69 80 78 37 32 33 64 27 92 18 23 43 0 96 4 89 39 50 97 78 35 84 90 26 50 8 56 88 99 27 2 68 60 81 6 92 66 70 72 58 40 95 53 0 91 57 41 82 59 39 61 94 23 3 21 26 64 29 14 63 8 69 31 68 2 37 61 68 60 85 26 0 80 79 53 23 88 94 6 47 85 19 93 61 74 66 87 38 95 1 1 4 22 33 72 24 22 85 44 34 70 22 35 2 1 40 78 41 34 36 
40 20 7 34 81 81 0 20 20 96 21 21 52 96 6 76 72 81 62 17 15 84 39 2 39 93 42 17 86 29 5 27 1 0 61 82 93 13 2 13 9 75 87 13 23 45 90 96 78 52 65 94 88 56 48 27 49 91 96 88 20 1 15 21 13 76 55 59 89 9 24 51 36 63 16 12 9 6 60 39 10 25 85 99 81 34 78 83 77 75 71 49 76 38 70 42 66 77 1 7 38 25 58 26 89 75 38 50 33 98 89 44 75 75 95 57 61 73 92 38 48 15 87 25 53 9 19 19 38 20 
26 76 97 37 54 86 64 93 88 97 43 78 93 19 5 88 28 66 62 72 56 10 87 43 87 40 4 6 11 42 78 37 70 76 0 24 14 90 17 3 88 13 33 81 32 90 22 12 8 84 84 64 46 23 59 34 63 63 92 26 5 71 63 75 47 90 99 61 32 69 16 72 82 49 6 66 39 28 78 47 12 14 63 58 37 22 44 52 85 37 78 90 8 93 17 7 35 17 20 68 38 37 40 20 38 46 38 30 26 68 29 38 82 93 97 71 15 93 23 53 30 53 95 90 46 13 97 82 82 70 
2 20 59 94 92 49 93 30 79 19 98 61 10 32 54 59 3 21 52 26 26 83 79 22 73 77 35 23 11 17 45 65 89 4 60 0 53 5 63 85 76 13 46 86 45 0 45 0 73 98 78 0 33 9 74 58 86 9 81 50 78 26 15 19 82 27 0 36 32 15 21 9 28 19 47 25 71 45 25 44 43 3 96 28 12 70 86 50 31 20 0 61 98 68 80 33 95 32 69 28 99 42 89 27 61 88 52 84 33 29 28 28 84 77 56 96 99 95 99 83 67 51 96 17 19 29 50 15 13 19 
95 13 13 36 92 26 24 45 10 58 26 91 38 11 20 95 59 71 42 58 54 9 10 51 26 29 80 77 96 93 48 91 58 14 27 51 0 4 48 55 14 74 98 52 85 18 99 97 89 41 55 44 2 17 47 81 99 79 10 95 24 58 39 83 24 66 86 69 22 34 24 36 8 22 41 46 40 40 43 81 34 50 77 36 68 24 69 19 55 79 14 80 90 53 15 14 72 1 35 94 35 59 83 95 81 24 93 73 64 36 55 50 39 32 87 7 9 8 78 64 88 92 96 78 98 63 44 22 64 80 
68 51 91 51 47 73 75 92 98 92 29 5 42 68 38 81 27 99 90 57 15 78 49 64 8 99 27 4 21 44 84 90 95 28 93 94 1 0 87 51 13 68 57 7 88 47 89 67 98 31 24 13 9 25 77 69 25 57 73 98 1 10 40 96 38 34 43 91 55 30 94 20 98 51 27 86 98 68 5 96 99 29 62 60 54 91 29 31 48 55 30 49 17 22 98 7 8 41 50 63 71 44 35 21 96 15 59 46 83 64 95 83 93 57 95 47 48 77 31 49 32 61 98 1 35 96 8 44 89 58 
59 60 54 95 33 50 10 92 49 45 56 44 28 1 53 76 1 53 53 32 2 37 45 53 38 80 1 98 24 91 8 84 3 62 79 37 65 41 0 14 86 38 10 67 39 63 43 92 68 48 24 71 85 69 76 23 50 77 21 74 20 29 58 24 43 89 61 8 30 42 22 69 32 84 36 24 47 31 16 68 79 41 39 64 10 67 39 12 44 12 87 65 93 97 41 36 39 54 45 21 96 19 90 29 4 26 53 3 9 21 71 88 62 62 4 25 29 43 37 26 55 76 43 48 26 84 85 65 38 82 
86 86 53 77 67 9 55 72 65 17 94 36 5 56 51 10 33 32 5 71 10 61 99 53 61 25 89 98 42 79 80 29 18 86 58 85 95 65 58 0 82 4 49 40 12 0 50 46 84 7 69 95 68 68 0 82 46 90 80 88 21 13 69 39 99 79 25 94 45 35 7 79 91 56 19 3 8 21 1 92 29 70 39 49 91 40 31 37 82 64 77 3 77 99 95 28 78 72 22 75 7 29 55 50 37 26 53 45 0 55 38 81 77 29 30 68 21 14 57 3 30 35 59 7 34 54 35 64 26 9 
40 85 91 47 35 28 73 40 74 25 47 64 6 25 45 37 45 67 3 3 70 33 90 29 92 24 35 79 88 61 88 80 46 31 27 33 60 53 74 86 0 21 2 85 98 47 74 44 14 77 47 37 62 89 18 54 13 54 33 53 15 73 34 14 5 13 47 17 18 21 3 97 95 5 34 45 4 8 89 19 37 88 8 99 77 26 5 42 80 90 48 48 63 82 62 20 47 61 37 66 35 92 15 82 49 49 27 54 57 17 25 46 57 33 45 87 59 2 29 92 44 77 40 59 11 54 80 11 15 69 
77 2 62 92 84 11 93 12 65 50 81 90 96 90 75 93 77 35 47 59 79 91 88 19 50 0 25 30 63 92 52 40 95 14 84 79 25 77 43 43 79 0 33 27 15 9 72 44 96 19 3 27 62 92 46 12 44 23 95 7 15 47 99 62 61 35 94 38 64 37 81 95 14 67 22 81 28 94 25 24 13 81 3 27 73 49 39 69 24 86 76 91 33 27 54 46 14 48 85 78 37 18 73 51 85 47 84 13 41 10 89 6 91 92 33 16 93 24 85 17 11 13 61 96 92 15 43 6 15 80 
36 52 98 61 56 36 8 92 49 49 2 91 7 45 83 92 13 29 16 50 98 27 63 59 24 7 74 19 65 41 99 1 46 49 62 54 85 22 46 35 23 1 0 30 98 61 22 12 42 39 62 41 18 78 0 94 37 27 13 3 68 12 56 66 14 71 20 99 93 67 86 17 20 64 47 18 78 22 82 20 13 97 13 31 75 14 26 64 93 91 67 13 56 24 80 70 95 0 69 40 19 56 57 39 72 57 10 50 79 92 23 44 89 36 27 16 2 53 81 95 97 0 61 53 76 41 23 23 41 92 
64 13 0 21 4 25 30 14 27 9 7 50 53 96 39 33 65 93 86 46 41 35 46 2 88 75 43 11 98 36 56 14 49 8 36 54 85 18 20 13 28 27 15 0 76 6 66 41 0 5 39 41 40 37 43 81 12 38 44 63 74 0 77 76 61 65 82 46 84 2 11 64 82 27 49 10 33 68 51 85 73 42 26 65 79 21 98 44 59 43 7 86 95 84 62 56 2 96 55 86 98 66 50 32 93 99 42 79 67 93 64 92 87 43 10 67 64 8 11 76 3 70 62 99 54 76 55 56 72 10 
94 70 77 44 55 22 96 97 53 15 43 18 60 30 13 70 49 29 30 60 5 34 82 67 85 89 43 40 45 15 3 92 38 32 88 45 6 84 42 60 0 37 30 60 0 43 82 17 72 64 30 78 50 12 97 35 1 93 76 99 60 31 43 50 63 31 95 21 16 90 81 68 27 11 80 47 6 14 65 79 78 47 9 29 11 58 64 65 51 92 16 64 23 59 14 38 90 62 60 58 52 93 26 79 5 58 27 11 72 44 42 51 43 3 32 6 62 96 71 65 41 39 81 16 50 48 7 41 10 19 
99 62 12 78 93 69 88 72 33 61 68 75 64 11 31 96 70 45 44 93 62 37 33 44 54 83 92 61 76 2 80 28 16 44 58 61 14 46 34 47 7 2 74 71 66 0 19 36 50 16 81 65 53 14 9 7 50 53 20 26 7 52 54 23 97 64 84 11 11 70 58 18 73 84 42 91 90 61 79 92 29 60 57 83 27 18 90 77 71 63 55 78 15 62 53 12 26 38 75 37 60 85 8 33 70 50 76 60 63 55 4 93 68 62 76 95 80 18 72 4 81 79 34 97 41 88 61 68 78 37 
5 38 22 65 24 92 15 52 4 31 8 9 24 28 23 52 23 55 70 47 59 4 26 94 53 68 34 14 88 12 3 45 2 26 11 26 70 78 79 75 9 39 36 85 67 59 0 42 14 60 89 26 64 67 20 69 87 6 83 75 18 87 73 72 65 84 99 87 62 30 62 24 21 50 9 40 9 99 82 76 59 23 2 75 90 22 44 78 28 79 5 98 18 78 70 83 14 21 71 29 3 85 53 76 36 62 16 97 61 50 73 72 73 75 47 64 49 43 94 29 23 99 79 41 30 2 77 44 23 0 
73 79 37 26 55 25 41 24 23 54 74 48 27 0 76 26 16 25 22 10 7 45 61 86 38 91 88 67 88 64 67 61 95 5 40 50 30 33 26 5 87 53 6 66 53 82 45 0 7 67 83 66 64 44 53 54 88 93 22 28 57 89 89 52 46 81 55 29 66 33 86 54 86 92 72 91 74 69 12 34 88 95 0 52 92 5 7 80 99 81 8 8 22 49 13 69 83 20 50 49 53 36 55 92 29 80 83 55 49 96 89 38 91 90 42 83 47 1 15 46 82 75 7 57 77 20 78 60 40 28 
61 45 16 17 37 97 97 73 53 98 69 42 36 12 84 31 48 32 32 15 30 67 91 37 24 20 9 2 32 1 82 93 47 50 10 36 48 59 9 1 58 78 95 94 43 32 77 43 0 10 58 46 29 1 84 5 21 45 59 53 47 41 99 94 91 9 82 91 69 92 92 27 22 40 73 65 72 51 8 88 13 19 86 42 20 22 47 94 68 58 99 15 99 98 61 42 60 43 34 29 35 78 8 58 18 33 75 42 84 36 82 49 55 69 43 75 91 42 21 59 0 21 26 99 19 87 94 79 31 28 
60 18 58 20 28 77 54 4 71 90 40 54 92 95 23 35 22 66 78 44 78 78 17 4 30 88 44 24 68 27 4 80 45 62 1 74 91 7 78 63 49 70 17 41 17 92 77 91 10 0 35 88 85 4 45 15 93 89 91 13 16 47 93 13 10 46 87 1 5 17 16 55 87 85 96 56 29 25 48 40 32 83 80 18 40 25 85 33 66 29 46 34 76 91 48 86 90 35 40 95 53 8 50 92 94 99 49 75 76 97 67 9 32 48 79 72 25 64 57 92 93 55 26 22 47 74 60 37 62 0 
84 67 61 87 59 7 86 60 82 62 9 50 23 42 50 2 66 75 19 24 67 12 79 46 86 78 72 47 67 34 99 52 53 60 39 65 67 77 25 2 91 35 52 15 29 2 17 95 77 36 0 97 1 3 95 39 33 67 86 1 54 86 5 7 46 44 24 66 73 50 68 64 37 20 31 66 74 1 13 3 89 85 52 90 40 47 30 73 67 68 74 73 54 79 32 1 75 57 67 0 7 87 65 96 7 48 62 33 49 75 88 39 12 41 81 4 88 63 78 7 32 4 80 86 36 13 39 63 70 58 
64 29 45 81 25 4 29 39 89 31 66 78 70 31 19 3 35 59 67 65 67 99 22 99 37 10 12 77 73 34 35 89 15 33 70 40 37 52 31 27 35 98 57 5 29 76 8 16 35 75 82 0 26 56 54 64 66 18 41 39 53 28 29 68 13 51 61 3 55 92 82 90 42 39 47 71 15 8 40 2 83 74 57 62 30 11 26 96 29 19 87 34 99 68 55 13 20 16 68 27 60 50 18 3 89 17 26 4 25 66 58 61 40 15 23 22 78 1 18 60 72 6 94 71 74 1 36 46 17 4 
74 30 6 44 33 95 61 11 51 87 78 10 0 70 77 23 93 56 76 11 68 48 69 14 71 96 16 60 42 85 16 68 15 23 12 0 70 26 12 22 65 42 84 65 12 13 40 57 69 16 21 89 0 90 4 35 86 20 95 81 57 12 49 73 87 14 25 57 92 37 79 9 31 15 74 96 29 66 53 50 82 74 40 98 17 96 33 55 16 81 88 73 45 90 98 32 56 24 89 48 13 21 57 45 88 83 41 17 49 46 20 83 73 60 81 42 56 66 97 24 99 38 49 44 28 0 28 84 24 70 
