120
77 89 18 74 78 91 49 70 57 42 0 49 28 75 16 21 57 22 40 95 83 11 32 15 10 56 22 48 62 22 97 91 63 16 65 42 7 15 12 16 57 93 65 37 20 82 59 77 4 51 72 88 62 56 55 24 64 77 73 78 51 70 69 15 86 87 57 45 2 21 61 11 15 79 1 35 61 12 65 17 63 89 57 78 46 65 2 10 94 75 41 46 98 10 13 36 97 22 34 51 43 47 15 10 26 16 46 39 28 63 9 43 52 66 21 98 31 24 61 26 
51 2 24 1 64 37 38 62 11 24 65 0 71 80 65 98 96 63 89 76 78 98 72 30 17 93 81 48 69 42 26 73 96 50 26 60 39 64 74 50 40 40 57 12 72 74 62 21 89 51 97 67 2 69 97 19 15 78 19 36 72 46 61 20 48 88 33 40 4 7 90 45 99 99 57 72 73 19 93 62 22 42 81 24 64 79 95 31 9 15 67 34 13 29 54 61 17 87 1 21 47 44 18 46 95 75 70 69 46 15 83 21 58 17 97 22 96 93 5 57 
60 72 91 73 53 98 86 22 37 40 96 84 0 14 83 31 90 53 0 88 21 36 9 79 53 7 53 1 52 58 10 12 82 54 85 88 52 71 10 89 11 58 74 47 73 9 79 15 14 31 3 35 19 65 14 24 24 19 77 76 29 88 88 12 42 25 52 94 48 62 35 60 21 61 59 46 70 90 61 85 74 16 20 93 33 87 70 57 58 47 33 88 35 73 52 77 50 4 23 99 66 59 11 39 72 22 37 43 13 98 80 87 67 52 32 0 39 2 10 50 
50 95 38 85 21 90 15 71 94 38 22 12 49 0 4 22 56 41 17 69 92 97 8 11 49 40 63 41 43 73 91 93 69 81 30 90 71 45 13 17 36 36 81 37 69 85 11 77 79 28 46 23 77 6 34 27 47 97 20 42 71 63 35 40 44 17 82 67 63 95 84 51 31 65 40 53 3 52 30 34 32 29 57 10 35 91 89 34 88 61 76 11 24 63 3 68 81 85 87 44 33 71 47 64 88 87 69 43 39 0 77 24 29 86 34 16 77 23 51 18 
36 79 29 60 43 85 80 24 22 67 68 55 38 67 0 78 54 41 74 46 93 3 70 74 90 56 91 67 31 94 37 67 73 19 27 16 4 7 40 26 26 60 34 64 79 6 94 34 99 68 32 93 72 54 67 14 10 10 81 41 56 71 8 30 90 87 98 46 46 91 24 72 3 58 88 83 16 82 17 16 3 1 61 27 55 80 41 65 43 74 58 99 45 66 81 87 5 80 33 51 23 58 23 26 68 11 9 85 45 78 1 0 79 14 79 86 94 20 51 89 
47 61 89 44 27 70 32 84 2 17 35 77 27 10 4 0 21 65 81 19 44 34 71 75 48 51 14 94 23 17 84 70 79 25 15 58 47 99 43 50 16 78 27 44 89 83 40 62 49 73 33 45 7 5 72 7 56 38 53 79 56 37 2 35 14 69 93 62 68 36 12 36 67 91 32 8 27 24 22 28 97 8 73 4 13 97 63 21 36 17 0 44 6 54 79 21 23 24 83 91 13 47 80 80 38 12 40 17 37 14 45 34 22 70 91 35 20 54 56 56 
23 9 0 30 63 31 3 87 55 86 30 68 33 10 0 23 0 92 93 12 7 38 46 81 9 89 17 29 96 25 37 19 86 89 1 50 20 4 89 27 42 71 48 27 82 0 51 57 45 44 69 4 34 67 85 43 57 54 24 53 32 61 24 18 2 26 20 74 82 9 2 25 33 2 52 15 54 55 24 99 51 45 3 38 12 41 33 21 95 58 26 79 71 51 98 74 29 18 48 63 80 2 88 13 56 93 80 11 0 56 62 4 1 18 42 65 59 75 87 6 
85 13 86 57 16 84 83 97 54 31 61 86 86 1 51 42 46 0 53 99 39 16 3 40 34 97 6 45 24 45 51 62 58 89 19 27 25 2 24 32 85 37 18 71 39 70 14 37 53 19 36 93 87 91 33 73 40 91 18 17 36 22 79 47 11 98 74 89 52 50 21 37 40 39 61 79 61 75 68 15 46 57 60 34 48 45 7 41 37 26 58 73 0 37 72 63 87 46 52 91 49 73 80 89 65 41 20 26 68 40 93 15 97 53 49 46 99 56 39 36 
34 97 61 86 86 86 50 25 84 54 16 33 28 96 74 45 90 46 0 58 87 17 73 84 70 22 82 21 31 21 9 17 70 23 56 8 9 6 33 93 60 1 27 40 50 53 37 40 0 61 98 87 78 72 71 48 46 54 22 29 27 31 99 98 54 55 58 63 61 44 57 73 45 36 66 47 89 3 87 89 64 38 28 94 62 0 95 8 6 17 90 33 48 89 83 3 44 94 66 57 38 75 82 83 11 48 83 1 4 70 42 20 60 71 15 22 23 10 83 81 
27 73 14 27 62 50 30 58 44 97 15 34 24 97 69 36 98 52 89 0 23 31 74 83 54 41 58 29 51 41 10 30 14 77 58 28 79 40 86 75 89 53 9 14 2 78 50 0 31 39 54 6 22 81 89 29 22 47 58 26 40 69 8 54 98 18 82 77 59 20 52 48 73 61 62 76 39 12 28 70 3 35 28 78 16 18 7 90 17 17 16 58 86 77 64 36 95 99 13 54 19 65 55 93 26 17 21 18 82 49 40 37 36 69 15 52 39 74 95 8 
92 63 18 30 40 83 67 88 82 80 42 53 46 49 46 24 19 19 94 1 0 35 38 57 56 6 62 95 80 57 55 72 20 74 3 61 9 22 49 91 2 43 44 0 93 43 25 12 14 71 65 35 6 55 93 62 61 55 9 94 12 65 66 84 91 21 45 0 95 46 43 98 90 87 98 35 82 75 99 97 47 64 84 5 71 77 20 85 84 81 79 48 98 97 33 89 71 30 89 66 77 84 16 19 24 15 54 6 42 5 55 41 21 40 99 92 69 19 29 54 
52 8 54 51 58 87 40 29 18 82 47 47 66 64 66 90 31 72 49 73 77 0 67 98 96 66 42 66 37 72 72 89 32 26 40 90 66 33 71 36 67 19 83 85 83 1 28 14 73 77 39 2 33 58 52 30 24 94 96 61 18 20 3 51 46 43 93 12 28 65 48 95 36 83 81 19 84 9 85 9 86 76 11 71 35 63 1 59 10 49 73 28 21 28 31 68 71 77 32 0 42 33 47 30 16 28 1 53 37 86 62 75 14 74 99 49 37 52 61 47 
54 86 28 75 14 11 43 37 88 76 89 82 61 37 12 77 65 13 82 55 51 45 0 66 71 81 67 8 34 28 8 88 14 88 15 80 99 59 18 88 87 7 22 48 44 35 77 62 0 60 69 52 57 51 70 28 85 37 88 19 66 48 59 32 36 74 65 88 85 83 28 24 42 50 72 87 85 2 1 38 62 70 90 71 21 60 99 58 49 39 29 67 88 88 0 76 15 17 64 52 0 92 77 94 43 1 33 80 3 34 70 17 56 60 88 78 72 39 88 22 
79 18 89 67 6 41 43 73 58 60 26 10 52 55 57 47 56 90 80 60 25 50 29 0 63 18 11 35 9 52 9 88 70 99 55 28 92 51 2 3 11 80 65 15 35 22 15 43 13 95 55 90 97 85 23 60 55 87 48 64 39 57 53 9 8 60 37 53 63 91 56 74 23 21 42 10 96 57 54 9 4 9 51 1 46 74 14 1 13 62 66 4 71 19 13 80 31 3 85 95 46 41 69 70 14 63 80 10 20 86 71 24 48 22 26 94 49 40 96 14 
54 14 19 25 85 84 57 16 39 42 11 86 35 33 8 50 96 40 12 17 79 84 41 27 0 19 73 59 11 21 74 65 35 45 43 20 29 52 37 69 95 0 7 82 33 15 84 30 7 97 47 86 33 40 13 43 12 39 3 23 60 29 41 96 74 36 68 3 88 57 24 35 58 31 18 91 98 2 21 6 51 20 44 36 13 58 80 25 49 35 0 9 64 41 57 38 77 26 93 18 35 70 53 93 53 23 37 4 26 10 10 29 83 6 18 96 16 98 21 65 
85 73 75 49 15 84 39 44 62 84 62 98 54 16 43 8 91 80 12 17 91 74 99 26 32 0 22 49 67 95 14 52 68 41 53 35 26 92 80 88 28 94 86 35 62 30 95 54 62 7 23 5 33 74 31 65 91 53 14 10 0 81 62 21 22 67 56 48 11 88 37 40 83 75 75 97 57 70 51 20 29 75 25 14 49 9 31 93 62 98 3 15 79 18 36 1 85 92 2 49 33 91 89 16 66 16 13 76 86 17 96 67 92 73 81 93 82 64 38 97 
62 94 64 41 12 0 95 49 44 49 98 77 40 39 45 58 55 59 86 93 76 82 12 20 8 93 0 42 58 4 91 72 98 55 14 62 7 61 63 4 62 14 81 2 5 27 12 13 38 99 6 66 33 19 86 93 64 3 36 74 59 79 47 57 87 13 71 46 26 87 50 88 53 32 42 58 11 6 71 1 5 30 67 91 1 5 84 17 8 72 44 68 52 91 77 91 56 1 37 34 40 88 74 93 72 16 3 35 22 75 36 80 57 3 71 10 8 55 27 68 
80 71 88 32 14 18 75 22 19 12 56 59 52 30 4 24 98 7 11 73 34 47 53 43 50 76 53 0 83 81 31 63 52 19 47 19 89 22 41 8 35 50 19 39 32 75 16 31 83 27 56 69 75 61 13 77 37 66 40 20 47 71 84 52 42 31 71 32 6 64 92 93 14 64 32 47 39 48 30 74 28 38 44 55 99 57 32 36 23 24 8 23 47 44 27 42 28 50 26 34 14 18 27 29 82 59 28 74 60 10 48 40 48 92 95 47 1 79 35 77 
4 95 52 51 40 79 45 68 29 71 54 95 42 81 24 76 92 4 50 52 66 99 44 14 43 39 13 97 0 0 74 23 96 26 26 88 57 24 8 86 95 62 81 37 95 58 14 87 14 16 92 81 67 36 47 11 76 61 60 95 13 34 70 61 12 48 49 69 72 9 7 20 71 40 9 66 98 23 6 65 40 98 46 59 34 45 70 62 58 30 9 72 16 31 33 28 80 35 49 4 96 56 76 68 97 86 86 47 9 92 64 1 42 62 61 77 8 83 91 66 
66 1 90 34 32 76 15 64 11 64 69 7 73 45 27 22 31 66 21 93 58 86 46 1 48 59 30 56 43 0 75 61 74 65 95 7 41 10 23 4 27 44 64 0 42 43 74 25 9 95 18 20 81 17 21 82 76 3 90 71 76 65 32 51 31 80 10 24 42 33 29 69 78 45 21 20 88 95 45 98 43 16 18 76 33 91 58 61 46 49 33 22 66 17 25 49 97 87 74 40 21 55 61 51 0 35 23 40 30 68 90 25 36 60 2 21 3 12 83 49 
61 16 24 80 33 1 29 83 89 3 75 62 10 36 13 10 71 36 3 54 56 93 31 45 54 33 66 57 46 49 0 59 17 83 39 3 84 21 38 73 24 13 35 35 1 0 97 25 88 0 31 97 94 62 42 0 48 8 57 46 10 16 57 79 51 97 82 36 70 20 61 94 85 49 81 39 49 31 64 90 31 95 87 77 9 29 29 57 89 87 55 51 55 13 31 7 62 65 95 32 38 56 26 75 57 60 14 7 91 78 97 74 25 84 52 35 65 81 44 6 
20 0 58 28 13 41 87 75 6 82 7 96 90 85 72 48 45 86 7 88 65 56 63 42 92 15 77 57 48 74 63 0 26 73 1 39 14 88 66 73 22 25 69 64 62 41 12 8 28 71 96 45 27 11 87 19 78 17 76 79 43 92 0 69 17 53 60 32 41 78 57 15 3 26 79 65 20 44 25 0 15 74 45 43 85 84 62 64 53 91 43 96 35 95 17 52 48 77 36 41 55 93 56 10 72 35 76 92 79 53 92 95 27 89 90 65 25 52 81 79 
95 24 75 30 71 93 83 19 22 19 12 30 65 68 40 37 3 68 81 35 22 73 82 1 14 72 66 39 76 99 18 72 0 46 2 46 91 37 65 13 9 29 43 74 97 36 63 53 4 44 88 78 69 22 32 83 94 50 22 70 50 93 42 73 91 97 72 82 34 89 47 43 19 43 69 16 79 32 69 35 76 9 66 97 83 98 80 77 48 55 0 98 0 94 24 91 91 96 25 78 85 72 73 4 67 43 73 46 75 42 34 4 4 0 1 87 98 34 17 46 
41 69 97 41 63 21 32 7 69 57 85 54 81 58 11 49 53 84 47 81 78 81 85 82 33 38 22 83 24 91 30 65 60 0 6 23 0 90 30 21 99 67 75 33 78 86 82 31 22 81 12 1 15 49 35 48 40 9 32 64 0 14 82 60 93 40 36 45 31 18 66 82 38 93 15 16 32 49 47 54 83 12 7 98 61 43 98 1 52 82 18 5 96 0 17 41 40 53 38 23 24 56 6 62 50 73 78 34 75 77 88 58 89 48 56 51 91 54 4 95 
37 22 0 85 74 70 79 15 75 17 90 99 26 96 13 28 22 43 62 97 21 2 55 62 50 11 65 41 17 22 89 6 44 41 0 71 11 23 86 87 92 76 38 18 25 52 46 99 95 8 96 68 11 51 83 13 14 48 7 83 70 96 42 67 37 86 38 1 9 76 40 53 4 78 72 81 30 18 80 78 79 28 98 42 31 81 55 45 82 62 81 4 58 23 23 48 9 13 1 70 41 41 23 46 19 47 79 2 66 60 32 97 40 30 39 72 64 94 69 98 
9 50 2 19 25 78 19 86 91 20 56 33 61 32 31 33 79 10 35 97 22 19 46 63 49 85 35 65 32 4 63 93 7 18 12 0 96 32 19 87 4 27 72 66 11 3 51 43 66 86 92 88 5 39 3 6 76 38 24 8 95 87 1 2 5 66 86 53 50 57 41 54 85 65 72 48 21 23 91 87 61 36 75 18 75 79 77 51 69 1 12 16 40 65 18 46 83 57 99 33 14 92 40 51 10 64 52 31 88 43 18 1 31 93 72 6 24 49 10 46 
2 74 62 42 39 33 88 23 90 40 8 56 84 0 60 94 65 12 25 53 7 43 6 39 89 78 97 65 79 7 11 81 81 74 76 73 0 64 48 97 56 8 5 93 9 65 87 74 77 65 79 85 8 85 76 49 16 73 67 47 33 78 81 14 52 57 39 11 73 39 60 30 48 66 23 9 83 62 83 61 27 14 98 88 51 74 37 67 47 56 67 80 35 48 47 39 5 38 3 78 78 63 60 78 81 83 87 65 98 22 26 25 36 76 13 87 50 3 7 49 
59 74 82 46 22 81 38 79 71 41 57 1 4 18 79 86 53 18 3 3 92 29 29 28 57 94 68 7 49 75 8 61 1 42 7 75 23 0 54 95 38 63 96 95 81 28 33 87 98 36 90 91 65 71 71 22 66 39 81 67 66 41 28 67 84 88 94 59 85 48 54 24 12 3 71 45 83 4 84 33 40 27 24 57 98 48 31 16 87 12 84 6 5 64 25 89 52 20 49 38 20 55 14 84 10 85 82 45 89 66 79 29 45 55 86 96 3 17 12 43 
81 48 49 86 13 74 28 65 46 77 55 67 84 69 3 95 6 85 40 95 4 71 76 49 27 14 45 30 83 10 25 16 10 74 3 23 1 83 0 99 12 48 66 96 70 22 43 76 7 36 24 11 7 0 13 34 67 58 17 50 20 94 67 31 69 22 54 22 5 47 21 17 48 40 65 18 62 9 94 21 45 70 33 52 23 46 39 90 56 8 40 77 2 59 60 23 81 66 97 38 14 71 7 62 11 73 80 25 82 26 46 27 97 31 31 20 77 70 62 86 
30 54 15 85 14 75 8 47 41 6 86 7 77 93 69 40 66 1 65 48 80 63 27 29 95 59 1 24 81 63 10 64 17 25 49 31 52 57 79 0 15 17 1 44 62 23 36 29 24 1 29 56 17 9 85 12 20 86 36 1 49 99 17 19 76 66 2 29 76 33 23 91 50 76 88 13 99 24 94 76 78 23 32 95 84 18 59 4 56 95 58 58 46 75 77 23 42 31 52 18 65 27 61 15 3 1 80 3 26 74 79 56 50 63 3 34 33 62 39 90 
9 97 0 56 24 29 79 66 60 83 36 25 10 50 93 13 51 73 68 77 48 99 85 50 63 88 84 48 50 75 90 12 72 90 68 49 71 99 15 32 0 4 9 44 54 2 57 5 76 78 35 76 77 20 26 92 9 10 41 11 38 31 23 62 74 43 11 45 42 27 29 76 31 39 20 85 41 30 42 69 60 77 97 37 98 23 82 7 86 75 70 24 58 94 86 32 89 98 30 84 77 59 60 60 50 33 97 44 15 39 13 75 17 11 64 15 86 98 74 72 
73 96 48 32 90 35 16 32 85 46 16 62 58 28 74 8 61 71 52 28 10 18 55 79 81 72 46 67 70 72 92 96 69 92 28 11 79 96 43 64 95 0 78 53 88 52 61 1 23 66 30 86 36 37 17 17 9 64 36 32 36 80 28 5 73 8 69 52 4 12 69 99 72 47 4 60 52 66 13 27 84 95 13 72 33 31 89 42 47 77 74 35 58 54 93 83 62 62 87 67 74 56 18 46 4 23 58 8 41 72 35 77 67 1 49 52 84 38 47 31 
67 21 66 77 28 59 60 90 21 48 9 96 4 28 94 60 51 5 68 44 29 56 21 48 57 70 1 41 60 48 24 27 21 90 57 49 2 17 40 75 17 1 0 74 29 18 86 32 75 7 76 4 63 49 52 20 71 5 13 31 53 37 11 27 79 68 76 81 37 68 57 55 70 80 81 51 50 67 36 25 74 64 81 89 14 34 9 85 39 74 69 45 11 80 72 91 0 0 24 37 21 33 44 43 66 77 46 68 45 82 94 71 47 27 61 61 61 22 98 53 
97 19 50 60 99 74 3 51 74 28 41 47 61 37 42 27 15 89 96 60 71 42 83 18 69 96 31 83 19 82 88 68 1 90 80 53 64 84 4 90 12 97 38 0 35 80 5 50 21 53 62 93 95 97 63 16 94 95 51 65 29 91 33 30 81 13 35 45 49 92 36 61 89 26 87 24 58 44 26 80 97 40 25 44 38 88 60 32 35 64 97 64 7 82 47 89 47 34 86 97 26 74 58 68 52 97 44 63 41 71 95 90 11 20 34 49 60 47 81 96 
11 30 12 70 12 11 59 60 46 98 57 24 72 67 92 77 17 37 40 10 8 35 1 71 55 35 73 15 82 54 63 93 37 28 64 49 39 75 61 37 25 18 62 50 0 6 27 55 43 67 65 3 54 66 27 61 2 0 28 84 6 92 30 43 72 46 93 11 73 6 1 99 25 15 49 15 21 76 70 65 95 35 20 49 54 47 10 56 47 90 92 6 82 22 49 54 20 94 18 94 1 71 93 78 86 94 93 7 70 63 24 17 50 97 18 4 44 28 12 44 
18 57 2 53 79 51 59 52 46 29 46 99 0 91 77 86 85 70 46 7 85 70 24 87 67 42 44 64 22 56 60 92 13 62 97 45 65 57 49 63 38 95 62 39 38 0 77 75 61 23 82 98 94 58 86 13 52 30 29 26 38 41 70 4 55 68 49 21 77 98 84 15 45 99 6 35 90 84 10 4 7 44 2 53 54 40 19 58 22 0 84 61 42 6 17 97 74 18 70 3 16 7 71 13 6 77 0 96 13 10 0 21 6 55 26 12 47 45 70 22 
46 6 35 40 12 52 89 39 70 60 42 38 67 65 3 73 95 3 21 8 65 74 29 71 81 56 83 80 53 5 2 99 11 37 39 23 89 29 62 59 41 57 97 8 74 0 0 69 55 6 78 20 32 59 91 13 67 26 94 21 31 96 72 42 34 64 18 75 93 32 35 86 41 84 46 16 37 31 85 92 37 15 13 70 75 56 35 42 35 29 15 18 78 88 13 64 52 31 39 97 15 26 83 57 63 29 25 52 60 62 44 49 78 9 19 5 18 55 99 53 
36 15 71 66 3 84 30 55 67 22 4 35 0 87 92 15 68 69 67 28 83 64 77 13 25 49 18 43 56 70 48 92 85 72 11 40 8 41 95 28 15 99 63 68 38 7 83 0 76 51 86 11 15 63 25 92 64 43 36 20 65 36 65 50 60 76 90 21 69 37 49 85 88 64 5 78 71 88 84 99 39 70 10 6 86 35 51 2 31 39 23 96 75 40 99 88 68 89 9 37 79 10 74 19 74 79 98 45 68 82 44 59 5 6 18 43 42 69 45 25 
8 20 73 35 60 72 23 28 14 84 18 93 94 92 12 68 24 10 13 44 45 9 3 2 16 73 45 10 42 90 87 2 11 60 38 23 33 13 4 47 98 22 92 92 66 56 61 90 0 26 34 64 88 90 66 56 63 11 18 58 53 5 60 16 65 98 40 50 64 44 49 62 66 93 54 32 50 67 75 69 46 9 85 34 99 51 90 63 14 8 21 19 65 33 36 82 32 76 33 48 72 34 10 38 28 16 22 30 36 97 99 82 59 84 68 58 87 10 73 53 
70 46 72 35 80 60 17 64 88 2 12 60 37 22 50 17 90 73 47 26 22 98 60 81 82 80 92 21 90 65 26 60 12 50 95 44 11 65 8 99 67 20 60 56 94 62 25 84 35 0 63 10 22 75 43 4 56 35 77 98 53 3 59 17 6 6 61 17 71 69 68 91 89 80 99 35 43 77 71 30 1 86 40 24 62 36 80 70 71 58 68 76 13 27 93 19 86 54 88 9 23 57 52 64 89 4 99 32 81 23 15 82 9 7 6 71 43 87 93 15 
97 62 91 10 41 37 82 27 91 70 89 67 79 41 83 69 45 35 53 26 58 68 61 67 76 67 91 19 6 84 86 3 46 30 66 40 19 48 67 10 70 8 29 50 50 65 19 47 0 24 0 58 93 87 77 21 54 68 92 13 53 79 68 51 61 34 91 80 34 11 42 5 19 24 7 21 89 26 69 89 50 95 99 95 82 28 16 88 97 9 1 2 40 22 5 53 56 97 85 43 60 27 0 79 51 7 1 92 85 22 81 87 17 32 83 99 61 51 87 10 
60 41 12 52 63 69 5 71 18 90 66 78 70 66 10 73 73 63 66 58 85 99 46 2 84 81 53 45 32 92 55 45 33 19 97 48 88 55 72 59 97 38 37 67 5 47 93 30 62 11 41 0 62 87 1 46 20 54 91 52 47 98 49 32 69 47 33 10 54 5 69 51 43 58 71 0 6 16 31 68 27 72 68 89 11 69 36 31 76 79 35 75 30 85 7 51 84 92 61 38 97 82 89 93 41 12 93 99 28 76 19 55 48 87 97 11 9 85 42 85 
16 30 60 46 15 19 98 99 12 11 37 61 94 78 54 87 91 0 86 19 76 5 27 25 93 24 36 2 61 31 87 77 61 99 24 28 18 74 27 82 37 16 44 31 46 98 18 89 98 56 9 75 0 88 52 7 64 40 9 25 71 48 2 84 99 78 12 17 52 91 0 42 59 96 73 6 94 44 95 45 0 56 20 14 96 24 21 60 64 82 85 88 82 88 24 81 18 37 51 23 80 3 65 40 99 90 98 45 34 45 90 87 54 62 53 50 86 75 11 3 
57 48 91 92 88 15 73 7 4 24 30 37 79 95 29 78 37 79 24 24 24 66 11 30 29 16 81 15 91 44 70 1 92 61 93 33 29 18 40 85 95 22 22 74 69 3 5 6 82 81 30 59 47 0 89 76 10 22 44 53 66 14 6 11 28 51 44 9 70 36 46 17 10 21 43 79 24 48 37 7 29 20 66 77 13 7 5 75 30 1 81 96 68 87 59 96 91 55 57 13 43 3 30 53 24 73 32 1 74 22 60 3 42 78 32 55 85 90 83 15 
91 64 64 59 3 23 7 94 31 64 7 74 20 89 28 96 15 12 97 89 34 9 44 28 87 29 36 73 19 19 88 62 35 4 74 90 28 81 85 11 98 44 85 18 86 65 66 1 78 64 90 64 25 34 0 13 63 29 86 34 0 26 97 35 31 71 25 11 4 62 22 2 59 59 72 45 25 39 46 55 55 88 19 80 74 64 93 38 45 31 24 45 58 21 32 41 44 10 4 49 72 78 51 83 37 76 28 62 15 26 17 70 66 89 2 41 53 96 31 99 
79 55 96 89 29 29 30 73 39 34 22 63 12 26 99 2 2 79 16 17 6 34 39 24 75 93 65 80 41 96 31 21 4 28 10 33 9 93 58 0 27 81 63 92 59 14 94 61 94 10 30 52 96 21 76 0 66 42 4 8 90 87 29 46 67 91 79 76 84 38 28 12 71 44 56 82 58 2 43 52 12 25 4 61 98 81 36 64 75 92 72 17 80 53 64 99 45 43 76 29 33 56 93 56 0 1 38 59 3 33 11 68 10 16 81 8 49 17 25 24 
10 49 41 90 3 57 89 0 53 17 81 86 26 75 95 26 76 33 85 32 67 49 0 77 17 81 38 66 98 15 42 8 64 35 50 19 93 92 71 46 61 53 84 87 80 79 14 8 13 51 40 32 0 40 61 17 0 51 35 24 66 29 84 83 65 35 54 10 79 26 56 40 79 92 80 59 72 46 67 37 97 60 21 50 52 82 19 26 86 55 50 52 36 86 87 1 21 42 11 52 68 19 45 47 64 25 58 36 71 25 25 68 85 46 18 38 80 90 16 66 
45 18 71 81 4 58 35 78 0 98 30 68 70 75 67 34 0 25 22 23 3 47 44 40 93 14 30 25 4 46 92 49 16 63 83 73 21 70 51 74 68 33 42 90 9 62 24 61 87 98 37 42 45 81 83 90 95 0 16 0 12 60 1 80 23 36 53 96 6 4 70 27 90 65 17 99 27 94 12 66 92 49 9 90 82 92 32 78 57 0 30 21 60 31 2 83 68 7 32 26 12 2 5 2 19 75 53 46 69 17 13 13 19 74 55 1 66 88 31 75 
