150
99 35 79 69 43 11 85 71 53 5 27 20 98 31 25 60 1 91 63 73 60 83 0 34 15 88 56 19 32 92 92 84 27 71 53 22 83 38 94 88 95 73 60 93 57 85 53 58 29 69 31 89 4 91 75 19 31 32 90 15 76 83 99 55 6 52 77 41 42 23 29 37 97 89 30 6 27 84 64 8 5 48 49 9 91 24 80 22 8 70 89 84 5 89 39 64 41 17 5 36 92 35 73 41 76 4 47 55 40 12 63 45 12 12 54 3 37 34 77 97 56 66 82 62 7 73 78 1 42 83 37 35 70 10 76 99 66 76 54 6 40 18 3 52 82 57 7 71 43 84 
69 0 2 3 14 10 76 92 11 19 27 48 6 98 10 34 97 77 10 3 35 50 73 0 2 56 96 9 79 92 45 48 92 48 51 58 10 80 2 21 99 29 21 57 27 83 91 76 12 2 32 48 52 5 87 7 61 35 68 41 27 14 41 71 14 45 29 24 25 31 97 76 13 70 33 92 53 24 21 66 78 53 14 31 58 53 90 72 88 10 65 68 76 6 39 90 51 21 66 28 4 63 4 17 33 37 10 39 62 31 5 40 84 71 23 42 24 65 66 64 76 31 32 52 38 72 95 41 93 61 70 97 77 74 67 62 64 77 1 78 8 6 70 44 77 94 38 53 11 5 
18 39 36 50 44 26 74 91 20 67 52 42 17 81 16 84 44 32 13 45 10 73 4 81 0 33 27 55 87 38 12 5 78 1 7 74 27 82 65 99 1 69 41 70 51 10 54 95 42 19 92 53 92 96 34 9 30 61 17 69 99 81 26 29 82 33 55 62 67 20 61 69 90 3 39 93 13 46 40 55 65 32 8 58 29 94 19 11 55 88 80 7 70 58 88 4 91 44 66 11 16 28 80 6 83 71 51 48 69 91 3 35 24 64 45 5 10 16 68 66 57 0 73 79 58 13 83 1 57 50 12 74 30 44 32 13 16 84 61 37 75 16 72 51 32 69 56 43 38 76 
9 95 76 34 74 34 47 9 36 57 59 48 83 89 45 67 54 13 51 15 50 79 84 75 82 0 96 91 59 34 67 20 81 44 54 7 78 54 17 66 63 28 15 46 18 12 13 24 25 17 40 75 48 76 50 30 92 47 73 52 33 41 24 15 85 79 74 15 85 91 82 48 20 49 46 90 61 11 66 86 80 6 61 28 34 64 11 27 11 84 31 44 25 55 11 62 86 86 30 71 29 12 71 1 61 69 43 74 33 10 12 13 68 25 42 3 89 5 30 52 89 13 49 67 68 12 29 55 98 11 78 80 23 2 81 36 23 77 62 56 87 74 70 55 0 64 10 41 69 92 
94 10 5 95 77 26 7 59 33 58 70 63 38 46 65 71 82 41 48 45 97 35 71 19 43 71 0 53 13 4 98 59 15 3 54 44 81 13 3 14 71 26 78 9 72 95 81 54 36 81 51 86 17 23 57 60 94 41 65 59 97 63 70 64 19 76 9 0 90 12 67 13 38 97 75 62 44 8 17 33 89 20 19 6 43 76 18 90 69 36 1 19 51 72 83 70 0 92 23 90 57 42 56 95 39 31 10 35 39 27 68 28 47 39 35 43 16 5 85 37 41 86 56 93 10 40 15 11 84 90 53 41 32 9 89 23 40 99 59 79 26 27 8 25 19 95 20 87 0 5 
24 42 44 33 87 54 25 54 65 9 45 19 51 29 80 40 53 21 39 64 0 17 43 60 94 62 55 0 49 56 72 74 50 16 59 89 23 84 43 88 45 88 59 96 18 40 88 23 61 79 87 13 48 30 74 43 93 81 62 94 89 34 68 91 3 79 80 26 15 24 66 61 64 78 57 34 18 98 57 31 77 96 96 26 27 22 21 72 4 35 66 45 69 87 37 24 18 69 2 34 45 69 95 10 99 4 96 17 2 54 0 32 2 96 10 81 71 83 53 27 18 72 72 39 11 9 64 29 79 18 63 24 39 58 86 38 63 83 7 17 89 7 1 91 56 11 73 27 46 78 
54 64 2 78 4 13 88 20 43 19 90 58 95 30 69 82 68 84 17 28 1 6 35 3 49 43 66 22 0 13 53 76 29 55 55 33 69 95 5 64 66 96 74 61 78 43 95 98 27 12 26 81 70 62 36 20 5 2 94 28 67 47 56 97 55 63 82 76 10 40 92 76 88 66 90 66 10 37 64 89 2 91 70 72 5 6 44 62 61 91 42 80 90 51 29 45 14 12 21 77 4 65 53 92 32 95 10 94 33 74 35 35 17 6 59 22 64 4 85 77 47 27 10 37 30 39 83 45 3 56 22 7 22 27 51 6 75 61 0 60 36 87 95 53 93 6 28 10 62 13 
39 9 92 49 47 23 89 82 20 92 90 94 52 64 73 3 70 48 65 22 8 53 10 55 6 55 14 34 17 0 99 57 86 44 58 85 19 99 19 39 44 61 85 96 26 58 51 48 59 16 71 19 69 33 75 28 40 89 14 58 17 66 67 55 10 77 40 81 77 11 72 21 73 57 69 51 67 20 99 26 37 22 46 58 7 73 38 48 14 53 58 31 71 25 87 81 2 79 14 31 91 86 52 16 43 21 19 10 94 18 89 31 93 35 41 0 60 80 48 74 85 58 5 56 83 44 89 38 24 3 69 67 89 74 35 84 47 54 46 41 24 35 24 17 22 66 18 82 98 18 
56 83 77 14 39 12 58 28 2 34 83 72 53 72 98 88 8 97 94 54 39 19 42 15 88 64 81 6 47 31 0 55 14 54 69 5 18 80 85 21 14 68 45 20 92 43 60 52 40 55 7 31 26 1 47 14 65 80 73 64 12 50 20 78 56 41 36 74 21 21 47 36 42 92 8 86 87 68 39 80 23 98 11 49 99 10 16 16 91 89 81 55 39 53 85 95 94 21 21 16 95 69 4 89 13 12 75 1 80 66 81 4 64 92 5 15 3 21 32 46 62 65 1 1 18 86 48 12 60 22 80 55 43 84 96 56 96 71 57 29 38 90 33 54 35 90 70 90 64 2 
36 26 67 89 80 37 27 28 49 87 50 30 94 93 66 90 2 63 14 59 92 52 2 77 6 37 19 28 27 35 30 0 14 49 4 94 86 31 74 88 19 77 70 65 22 36 56 24 51 22 36 95 74 38 24 32 75 96 61 2 31 43 17 45 93 21 91 31 52 66 71 23 43 41 41 65 30 49 90 33 71 26 29 97 16 5 29 91 1 42 45 85 86 14 82 31 87 74 14 91 40 86 67 83 79 8 48 61 57 90 95 80 68 76 77 84 81 6 27 35 1 24 72 39 38 54 70 25 28 36 69 68 74 36 3 54 44 52 67 53 94 62 33 63 90 10 99 24 68 27 
11 69 3 83 60 94 37 30 19 66 19 88 86 93 76 90 99 20 94 67 73 88 81 58 3 24 68 3 48 89 82 59 0 85 94 71 79 31 53 51 49 72 91 36 66 68 26 17 40 72 84 14 60 18 72 64 42 93 19 90 34 1 1 44 38 95 67 18 78 21 21 28 93 12 16 11 32 94 29 73 66 65 39 26 83 63 42 25 56 13 67 42 14 20 39 5 67 6 75 46 27 96 26 73 60 42 36 93 36 17 66 2 83 5 80 18 68 75 96 77 88 63 71 55 36 10 12 3 17 87 1 96 83 79 21 43 21 58 88 9 75 6 63 10 11 96 81 32 71 77 
61 11 92 32 18 28 43 30 84 12 69 37 8 52 17 30 48 90 40 88 0 67 95 15 78 58 11 11 90 34 88 3 98 0 88 16 61 83 99 97 95 20 34 3 25 51 85 73 94 25 13 94 93 8 9 23 67 73 34 9 7 74 13 5 54 1 74 67 36 25 64 31 97 51 86 22 2 72 47 96 49 61 42 42 69 4 17 36 29 3 46 36 77 11 94 84 64 20 51 0 97 68 31 94 19 69 17 73 41 64 22 43 25 16 85 47 20 55 83 1 58 81 38 88 92 84 72 8 56 75 8 53 43 91 99 14 61 68 88 2 85 62 45 62 78 83 9 51 90 45 
52 0 26 42 88 71 26 60 79 34 88 40 39 83 31 39 98 92 59 38 47 44 0 44 7 30 79 68 81 69 13 34 22 92 0 10 15 7 23 46 41 11 86 81 94 70 72 44 62 31 82 61 28 34 58 87 65 37 7 46 59 21 32 81 65 13 43 80 20 66 26 61 29 65 94 24 35 66 68 49 50 3 11 30 37 69 17 2 58 24 1 69 97 85 50 62 98 46 94 18 12 21 32 42 38 26 18 73 45 38 22 95 41 85 25 31 54 94 85 65 18 86 34 68 24 85 82 22 83 77 93 95 50 25 89 88 3 7 61 48 98 35 95 39 21 72 22 27 66 8 
92 37 46 27 57 70 64 39 45 47 16 38 42 66 15 84 6 70 43 19 71 41 55 66 33 76 91 55 55 9 63 48 46 10 75 0 80 91 95 25 38 11 15 32 30 82 16 36 53 60 8 24 53 63 90 86 91 33 42 46 43 57 94 41 67 21 97 0 12 92 77 50 55 93 35 37 75 3 26 28 63 34 4 17 49 47 3 40 80 97 86 23 55 33 65 22 6 62 74 19 6 52 21 61 97 56 51 24 60 77 5 75 63 9 44 12 56 0 52 37 97 90 60 4 75 25 79 82 39 53 53 45 57 74 59 54 83 10 79 95 39 84 70 2 93 67 66 2 67 70 
39 16 12 51 21 40 29 0 22 68 53 27 66 11 1 25 17 36 87 96 31 26 32 54 80 78 21 98 80 88 68 71 4 80 22 25 0 51 77 94 72 83 21 38 46 75 63 63 63 2 12 95 80 44 49 12 74 22 10 54 10 78 25 66 10 0 44 83 3 21 29 75 4 3 13 50 30 28 66 93 82 78 40 62 74 41 74 49 63 84 55 25 14 33 92 77 33 36 12 36 9 41 64 66 44 29 16 26 58 82 20 40 12 60 55 87 2 29 36 65 14 43 43 80 76 35 57 9 23 69 98 84 63 62 50 59 43 67 86 1 1 6 94 14 66 49 53 20 30 89 
38 96 32 81 77 61 16 86 22 91 8 20 75 71 34 26 30 78 45 16 31 98 74 77 64 93 78 17 13 9 6 51 5 91 84 34 4 0 21 26 43 29 47 71 52 33 49 82 63 46 51 47 44 25 24 9 70 3 78 84 12 85 87 69 28 24 4 84 76 25 10 72 6 9 43 58 43 44 92 58 90 95 5 86 73 30 47 43 85 26 79 49 63 19 18 43 43 22 27 19 99 37 91 5 47 86 15 42 30 8 0 72 3 6 59 76 88 58 72 73 84 51 22 47 70 92 42 13 67 69 33 66 59 76 24 6 63 91 0 45 51 0 18 55 58 77 83 46 35 7 
19 72 59 93 71 29 86 14 95 53 35 80 71 94 56 47 52 71 39 52 17 90 5 87 97 63 64 33 10 51 40 81 75 99 27 47 81 65 0 28 18 0 8 41 95 16 89 99 40 28 4 57 18 9 44 16 72 60 49 34 63 41 68 91 41 95 90 74 60 3 2 30 3 10 71 50 78 12 2 18 92 6 27 11 15 23 79 39 83 80 26 99 21 94 90 14 89 80 88 1 35 42 31 90 52 54 93 83 19 95 1 11 1 29 74 68 52 53 59 88 85 85 39 59 79 29 25 20 61 14 21 48 8 4 38 13 11 31 96 82 78 97 93 79 78 68 99 31 73 59 
71 11 96 10 70 76 91 95 48 4 61 22 52 22 26 42 35 89 74 31 71 52 80 17 84 59 37 35 42 10 46 65 73 43 75 95 71 18 43 0 22 56 41 26 78 20 68 13 61 94 44 33 99 77 2 83 36 39 70 30 49 17 95 75 60 22 70 31 40 13 2 14 70 44 40 48 16 60 14 77 55 10 62 54 87 64 89 75 3 59 5 5 76 0 80 36 22 2 19 14 16 22 28 38 18 20 86 34 81 0 11 36 63 26 42 50 90 31 26 46 90 31 51 19 84 83 55 58 85 27 73 53 49 53 91 19 74 78 53 7 30 16 95 93 42 37 96 33 68 22 
31 10 5 82 29 89 17 37 48 54 64 73 8 65 78 99 84 4 29 37 11 12 53 6 57 48 43 53 33 63 75 64 74 33 98 3 22 15 92 22 0 56 47 29 21 26 29 57 30 10 94 94 22 0 0 80 0 96 33 33 11 61 97 37 94 47 93 68 62 85 43 83 42 90 65 15 68 94 73 51 4 19 45 79 71 97 59 71 93 44 4 57 57 53 94 3 0 87 72 14 73 67 50 67 57 15 82 78 61 7 29 17 27 74 96 50 71 7 22 17 4 78 74 61 84 68 65 84 8 89 51 81 8 1 48 17 68 30 95 29 90 24 98 69 50 95 19 22 54 93 
91 58 24 65 20 8 85 37 44 93 78 95 26 86 48 74 3 16 57 99 97 47 75 48 16 26 43 87 0 49 81 91 8 57 8 80 65 93 17 9 39 0 57 65 85 5 92 88 74 49 39 23 48 67 71 16 93 66 3 93 16 36 84 76 93 44 56 10 37 25 20 28 72 29 46 9 86 38 97 12 39 89 36 87 56 59 3 49 78 58 94 46 47 30 22 40 74 78 3 63 55 23 44 79 52 90 88 90 80 37 3 19 26 39 58 82 50 13 83 28 71 29 26 70 59 48 63 85 78 66 49 33 89 93 64 93 35 52 35 15 90 38 34 68 29 44 3 80 57 38 
60 80 68 87 51 79 87 14 65 66 80 66 51 21 11 16 66 98 20 1 13 62 40 99 83 69 43 86 1 0 24 14 80 44 1 83 76 40 97 93 6 29 0 10 2 22 78 68 20 50 22 85 13 14 84 96 35 79 34 37 31 58 3 63 55 4 47 31 96 96 24 3 26 35 65 80 9 43 49 81 93 23 66 58 37 2 54 72 33 40 61 64 99 64 79 6 20 26 89 17 75 65 72 53 0 37 33 61 32 34 42 77 57 60 36 46 14 42 19 47 83 32 63 34 49 42 40 69 21 29 38 48 46 62 1 46 99 34 59 83 69 53 61 26 13 97 25 27 91 44 
26 74 28 89 8 77 83 0 99 56 81 89 4 27 52 5 25 3 92 36 87 61 89 48 39 2 97 64 81 40 60 59 15 41 48 75 18 84 28 69 40 61 59 0 41 11 54 66 14 46 3 53 59 92 1 51 47 50 67 80 43 28 40 58 21 40 85 39 76 65 61 69 27 20 66 68 83 20 86 49 67 41 3 78 86 56 29 33 59 97 65 2 77 5 12 98 98 49 89 74 15 50 43 94 22 9 14 57 82 0 7 1 94 10 79 80 18 9 13 77 58 30 79 35 36 43 33 34 93 74 8 8 25 52 54 99 13 68 57 95 20 16 96 14 78 28 46 96 89 11 
26 47 42 57 34 78 1 19 64 94 93 24 54 70 28 8 70 42 28 79 89 0 47 38 67 25 66 13 73 55 25 99 2 19 57 88 97 58 7 13 4 0 37 58 0 66 18 93 60 98 24 49 50 71 87 17 96 5 83 21 60 60 21 14 79 78 2 28 88 9 41 92 62 78 50 85 96 20 78 56 18 54 58 68 25 45 38 73 51 21 94 63 33 67 78 12 97 32 40 85 94 33 77 56 63 79 41 60 51 71 68 69 77 26 90 54 24 80 79 27 53 73 90 86 93 20 50 90 53 42 76 99 75 5 7 38 37 48 50 88 71 19 10 0 97 52 54 21 32 33 
48 85 58 39 23 51 11 73 42 16 15 70 15 42 75 22 32 12 22 83 1 45 54 63 45 51 15 99 73 47 32 73 84 91 64 7 94 76 32 36 92 99 58 8 41 0 30 73 98 5 8 51 50 62 14 96 66 29 95 91 28 80 64 12 23 29 19 17 5 3 6 97 2 64 57 95 50 40 21 1 45 81 52 95 96 19 91 62 48 39 53 29 71 69 41 94 98 13 63 55 16 69 5 71 86 62 66 88 2 39 41 99 21 94 95 17 65 38 79 65 29 84 94 0 5 36 46 4 1 10 11 17 31 16 40 69 31 59 10 33 98 51 85 71 97 80 88 62 70 19 
