90
10 78 6 67 95 61 10 43 96 15 0 63 33 70 92 74 43 39 81 35 89 25 54 27 37 98 59 75 51 69 85 62 47 92 81 94 5 44 90 53 59 95 16 44 17 8 71 61 99 52 48 40 78 2 20 67 53 79 42 56 0 80 18 47 72 52 94 29 48 84 34 7 31 50 3 49 10 74 62 61 27 10 1 57 65 73 24 70 4 18 
26 4 98 97 4 22 1 98 3 49 34 0 8 65 39 11 14 49 86 28 62 65 91 16 22 8 89 98 78 94 16 56 98 67 53 54 41 6 52 45 55 86 82 63 4 22 75 18 23 61 47 86 78 38 54 0 98 43 50 76 89 18 32 40 85 38 94 27 44 47 72 52 85 6 15 89 80 90 60 56 3 59 94 81 49 48 33 47 91 83 
23 33 2 7 73 39 97 67 66 94 14 90 0 52 49 61 41 29 4 53 37 59 12 31 93 61 79 26 60 23 62 35 56 64 43 29 3 92 48 22 86 15 64 32 67 13 46 60 95 2 14 32 61 78 16 54 92 95 33 52 70 95 88 78 59 83 59 14 75 8 88 14 23 53 98 42 18 44 54 13 46 20 98 60 99 14 14 43 9 47 
95 32 42 35 10 53 70 22 20 98 30 60 12 0 65 10 99 84 55 53 97 53 74 47 13 25 61 80 68 23 27 15 55 22 3 17 75 73 39 47 71 21 8 35 78 73 46 77 9 53 31 59 6 57 6 72 34 68 52 2 91 79 69 98 53 72 15 29 98 7 28 69 28 88 5 7 14 3 36 23 56 67 82 14 76 41 86 10 9 90 
64 52 70 34 50 75 58 65 56 56 72 85 78 53 0 35 12 39 90 48 15 98 68 97 12 44 90 51 7 99 41 71 3 63 57 53 39 16 71 95 24 95 32 54 48 58 41 60 97 31 9 12 29 29 62 94 73 52 97 80 4 38 4 7 54 61 13 93 29 84 40 6 79 73 12 80 31 54 92 80 37 53 45 19 82 7 65 8 11 62 
88 67 0 44 27 54 6 40 99 87 24 40 93 55 65 0 87 48 60 80 28 49 33 73 68 68 32 85 76 44 47 16 11 48 61 38 54 67 30 6 54 6 46 48 62 63 6 1 11 18 81 91 67 67 65 88 35 49 73 63 45 21 79 57 21 40 47 27 7 30 33 14 36 31 14 50 94 20 52 5 38 85 49 57 52 66 97 39 15 23 
2 61 44 82 70 17 22 69 44 82 99 78 96 36 9 62 0 56 82 90 61 72 76 10 81 80 76 79 20 44 2 74 5 98 56 75 67 31 96 11 13 96 41 61 84 3 23 22 59 57 13 20 29 41 83 62 21 11 41 93 7 95 68 12 45 76 39 12 7 36 76 72 84 17 33 68 20 56 90 79 13 55 52 94 96 87 57 70 50 50 
63 10 98 83 22 43 60 14 8 19 2 84 92 38 53 25 6 0 34 48 57 99 4 9 94 52 48 3 22 51 53 38 61 51 73 35 47 33 1 55 53 3 39 45 93 44 22 99 70 56 0 28 56 4 89 2 8 38 5 83 41 10 73 54 14 46 89 61 80 43 16 85 98 7 82 92 51 4 91 22 13 91 50 21 47 39 75 8 29 80 
91 22 42 64 76 56 62 18 17 42 61 85 79 59 44 61 3 96 0 95 70 31 38 72 52 38 11 79 46 93 11 89 67 53 5 44 10 67 14 79 62 27 17 41 86 61 3 42 9 21 89 79 4 27 3 8 17 15 87 15 60 98 4 27 51 9 23 13 29 37 45 91 64 62 32 3 75 87 45 37 60 34 68 64 13 72 72 83 39 59 
98 99 57 3 78 61 64 2 74 45 91 71 36 8 85 21 11 61 60 0 98 21 94 66 85 7 38 58 90 77 69 89 28 27 44 7 88 60 61 14 6 52 86 94 12 71 67 23 84 28 83 34 49 77 53 86 85 43 44 27 73 66 68 1 93 64 60 33 77 73 99 35 78 37 29 90 61 49 14 45 77 97 32 78 27 85 64 12 28 61 
91 1 27 12 55 72 76 67 57 53 41 56 88 19 46 70 9 7 19 75 0 48 25 36 26 52 73 90 16 54 51 59 7 30 71 62 2 0 30 59 5 23 68 46 42 14 68 3 21 87 31 77 87 8 14 13 12 39 55 80 93 59 39 1 89 63 15 92 63 45 3 20 68 71 66 62 85 34 18 58 73 1 36 60 9 2 25 73 41 81 
53 87 92 44 88 81 7 3 25 22 1 29 43 21 52 61 36 90 48 54 48 0 7 36 34 68 38 11 41 32 92 94 19 36 38 59 18 98 14 95 20 15 76 15 89 29 29 25 19 77 31 67 50 38 56 84 6 94 96 47 26 40 93 97 77 83 56 47 81 71 42 54 38 19 69 27 0 98 52 19 27 83 38 78 73 94 62 79 41 10 
78 19 3 23 17 80 7 25 79 88 48 21 42 87 92 64 14 92 14 19 63 42 0 2 20 80 48 34 11 89 97 90 9 0 13 78 32 20 3 11 61 52 32 55 91 77 71 57 69 86 28 33 80 83 87 52 63 35 38 74 77 35 16 86 35 82 64 67 54 19 78 67 23 63 23 14 40 94 72 61 80 0 46 12 35 33 64 50 21 3 
77 98 38 45 84 26 27 0 45 34 19 76 1 43 91 24 9 83 71 33 44 3 86 0 16 73 76 32 24 97 35 53 95 26 98 31 4 78 31 49 64 3 25 65 98 68 42 59 51 13 93 96 16 79 39 84 52 15 17 28 13 4 81 8 82 32 92 86 62 23 36 26 78 13 91 28 82 85 88 33 50 81 81 19 12 20 3 64 36 72 
45 1 77 26 61 59 10 53 46 72 29 34 98 7 99 42 36 33 27 24 67 78 57 0 0 69 21 52 33 9 25 30 62 54 9 23 65 19 77 63 92 6 49 42 65 49 84 1 82 64 77 1 42 34 2 91 3 75 95 89 36 72 19 98 78 28 21 44 48 50 7 92 8 57 34 74 58 19 27 40 83 5 94 77 39 96 20 95 23 67 
84 59 40 55 9 18 84 82 14 84 85 22 28 93 31 62 19 89 33 47 81 68 52 75 97 0 23 17 38 98 85 74 57 77 30 18 95 66 1 10 2 38 84 30 31 67 44 51 8 78 98 89 98 2 17 96 97 92 13 88 91 50 62 0 27 44 19 75 62 72 85 64 10 21 46 93 88 91 44 96 21 94 37 19 48 54 67 46 99 81 
34 90 83 48 90 63 45 9 38 7 33 75 72 95 96 18 89 84 61 85 32 82 80 69 54 80 0 21 26 75 54 12 65 90 13 7 53 58 69 91 65 2 66 89 98 14 60 39 98 21 24 82 56 56 51 62 37 79 83 15 54 90 80 71 80 93 79 85 3 48 76 68 2 94 10 52 8 70 91 58 43 68 40 51 24 43 13 13 75 49 
81 29 91 61 53 71 6 84 56 9 84 84 29 38 30 39 91 38 61 34 48 5 2 40 8 79 35 0 44 10 23 25 92 14 86 97 85 44 81 93 53 17 29 35 55 59 26 46 97 88 33 97 45 35 89 53 66 24 27 11 87 50 36 79 16 75 76 53 19 9 46 25 26 75 12 81 34 38 80 83 78 13 32 23 0 21 29 67 98 8 
78 85 11 66 16 27 41 92 81 13 53 79 90 79 7 2 60 41 40 40 77 19 53 61 94 54 83 75 0 33 36 3 18 47 69 86 26 63 30 7 76 83 39 18 62 46 20 74 39 12 15 68 83 20 30 78 26 65 5 51 98 41 54 68 40 24 54 67 87 84 74 15 67 13 33 81 11 5 55 51 17 22 19 1 95 49 31 21 14 36 
73 64 30 79 32 70 3 38 89 42 74 16 9 93 29 42 74 93 47 82 44 17 4 15 18 99 65 49 73 0 37 98 96 19 77 80 42 33 71 31 75 45 47 37 91 29 79 65 22 79 99 18 96 4 33 66 55 98 67 28 82 4 26 30 76 56 10 18 89 33 49 16 79 97 53 22 26 85 39 0 16 39 18 64 43 51 30 50 2 97 
79 84 53 57 14 29 65 76 99 54 10 49 23 41 98 76 15 76 13 54 76 29 93 46 93 88 97 75 39 51 0 70 87 30 79 1 59 45 30 11 51 92 60 74 85 10 3 0 86 68 54 14 98 0 60 43 88 9 71 79 61 95 49 48 25 29 2 37 74 84 48 77 76 60 4 13 70 7 13 56 75 19 70 25 19 82 21 8 91 92 
87 4 87 89 5 65 70 59 54 96 43 2 73 71 14 77 84 84 36 97 92 12 68 14 89 88 96 10 48 39 2 0 44 42 28 1 7 98 60 61 94 3 15 68 74 29 45 58 65 82 7 57 46 27 23 87 15 19 98 15 58 52 3 54 94 31 55 53 30 15 66 76 18 33 44 44 14 42 54 79 76 13 88 74 41 11 61 56 30 11 
24 41 64 27 47 10 10 3 16 92 70 82 69 41 16 65 37 30 7 92 62 83 5 50 57 46 62 71 55 44 82 79 0 98 58 85 61 20 40 77 65 62 59 34 55 27 51 93 10 59 85 24 94 42 74 4 89 88 75 96 85 9 75 74 8 85 11 69 5 3 98 70 66 57 56 21 37 8 66 99 19 51 23 13 94 49 17 35 38 44 
31 75 54 58 49 14 43 61 35 0 64 33 71 30 42 79 4 31 39 70 30 58 74 53 72 20 3 41 55 93 86 86 68 0 96 17 6 39 30 93 39 95 26 62 77 68 94 33 52 33 4 82 92 30 88 64 50 43 5 5 36 43 43 56 35 39 25 93 30 56 86 69 3 64 84 80 85 78 14 37 11 70 19 3 0 59 19 50 2 77 
7 38 20 2 46 8 41 72 53 71 80 92 92 83 56 28 15 41 6 29 30 70 51 2 73 51 61 45 53 64 22 12 54 94 0 1 54 55 25 8 78 5 0 23 40 8 51 55 2 10 37 32 80 88 34 5 92 48 50 97 12 24 10 18 71 24 19 77 32 96 85 62 1 37 85 93 98 89 49 0 99 38 84 79 26 71 36 70 19 39 
68 83 63 78 1 86 2 21 64 34 17 1 49 71 91 34 16 89 23 17 41 74 55 25 5 82 96 42 4 67 81 72 50 96 50 0 83 5 25 99 39 94 0 40 65 91 75 34 80 50 51 21 25 7 99 30 41 95 72 45 63 5 18 65 2 68 17 37 73 42 36 65 37 36 5 54 28 32 88 60 83 40 34 60 99 85 42 40 32 15 
37 47 72 55 13 74 76 30 11 1 73 47 18 62 36 76 16 16 60 57 28 95 49 14 55 48 99 98 40 32 65 29 79 37 37 92 0 65 75 27 66 0 27 37 62 63 65 30 79 25 87 59 73 36 74 80 36 73 78 28 57 95 58 89 85 95 81 1 60 8 28 78 8 55 15 70 70 32 53 1 10 40 61 83 29 87 63 17 60 94 
46 70 89 4 59 26 99 92 27 11 1 8 89 9 15 57 32 86 89 85 39 99 77 52 34 58 39 98 76 0 92 22 22 33 26 81 12 0 73 39 88 74 99 77 36 15 86 20 53 76 57 44 27 34 97 62 93 36 12 69 88 4 91 10 89 69 91 1 46 17 93 86 43 44 15 79 11 2 51 64 78 8 9 57 43 58 19 88 94 31 
9 35 87 0 45 29 21 89 82 19 58 27 5 1 72 72 33 83 74 84 0 4 93 61 62 88 19 33 76 65 65 85 0 4 37 98 85 58 0 68 29 97 95 86 50 19 58 83 55 33 68 55 89 61 68 51 49 87 85 77 4 2 62 5 58 51 55 44 61 94 12 90 43 59 76 93 79 34 77 86 19 97 93 9 10 61 12 11 0 97 
88 4 51 2 61 10 5 68 54 66 62 18 56 57 77 84 3 8 70 32 46 90 29 39 99 91 0 11 2 0 61 42 57 64 96 18 74 1 87 0 67 1 50 75 11 80 11 14 88 81 46 87 71 27 26 22 18 27 86 72 79 99 14 36 63 10 7 38 63 46 70 82 99 21 57 10 1 68 24 41 49 22 28 73 49 55 47 19 34 33 
91 13 32 5 2 96 67 9 86 30 7 8 64 6 29 21 17 82 41 93 24 43 68 4 68 17 11 15 89 45 49 80 11 33 86 13 81 5 74 19 0 81 28 52 87 9 26 4 92 19 50 68 62 18 24 82 87 36 98 76 81 99 57 92 32 95 5 14 52 79 33 40 60 13 93 0 23 71 56 67 90 6 87 5 76 11 87 64 47 85 
92 81 84 49 73 17 96 31 83 49 62 68 41 75 82 86 75 57 57 31 76 48 90 63 53 66 74 40 82 74 26 75 55 62 76 80 31 25 11 66 74 0 35 15 1 69 2 28 78 59 59 54 59 1 17 12 20 43 5 54 69 83 81 24 45 58 5 29 83 68 95 9 94 30 76 47 51 78 75 29 90 87 83 49 88 52 14 60 96 19 
15 65 54 96 42 99 54 99 80 89 67 76 98 14 6 75 61 10 5 37 39 47 24 23 49 64 75 15 25 23 86 40 41 40 36 83 91 43 82 72 32 1 0 83 15 6 10 29 16 67 66 56 15 42 31 64 6 58 79 31 34 17 71 75 57 8 10 48 3 92 20 35 45 68 70 13 27 32 42 43 0 8 51 67 50 34 83 56 93 14 
88 27 31 11 54 88 71 64 36 74 8 9 62 53 29 32 66 56 65 8 0 17 68 3 84 70 38 67 79 83 81 19 62 12 30 16 0 2 80 88 76 40 97 0 93 79 23 12 35 40 72 87 57 93 91 41 63 81 60 42 64 93 61 26 5 92 94 57 46 74 97 22 66 47 61 11 26 84 23 61 24 48 1 33 41 44 26 4 25 86 
99 89 31 60 67 36 4 61 45 50 87 94 25 53 41 86 64 67 22 40 81 98 88 34 83 29 78 9 85 3 47 84 44 78 45 11 66 1 24 11 4 11 5 29 0 99 67 80 18 41 20 51 91 60 85 74 89 63 35 75 18 82 59 14 12 56 25 78 10 1 41 14 12 98 43 28 49 62 61 68 3 33 19 94 94 57 20 83 72 55 
10 91 89 22 5 1 30 83 31 40 36 24 6 49 22 49 29 24 63 42 92 66 76 63 12 70 72 32 5 45 87 16 88 76 90 45 29 20 80 60 61 17 84 67 18 0 69 47 83 32 42 27 51 18 42 63 40 15 96 45 60 83 13 0 12 3 45 41 24 26 2 37 95 38 56 13 97 25 60 32 10 54 59 61 72 54 76 12 69 72 
10 81 8 23 81 20 79 78 61 3 56 15 40 51 54 96 64 3 74 77 36 36 31 47 97 56 1 73 68 70 98 30 3 6 6 84 26 85 15 39 88 71 55 80 23 61 0 87 64 54 64 52 90 48 0 39 4 53 65 24 76 63 55 79 21 61 16 47 46 31 38 86 2 45 18 77 6 46 65 23 53 81 75 43 29 27 83 85 81 0 
10 57 63 65 36 84 78 4 83 76 35 73 14 90 19 32 67 25 30 84 48 83 66 76 79 47 3 62 33 84 14 43 93 77 60 82 13 90 86 48 66 74 21 32 64 92 16 0 18 46 16 18 82 34 94 61 81 98 75 66 34 89 61 28 18 21 10 83 63 48 31 81 22 4 13 86 97 29 70 67 28 38 37 10 72 32 71 5 82 98 
72 68 87 33 48 57 7 58 40 70 7 23 52 29 27 17 68 76 47 38 43 75 76 81 37 0 65 60 5 99 58 29 19 97 15 68 54 74 26 94 96 85 17 0 67 96 18 35 0 17 73 68 92 1 1 81 1 66 41 58 17 99 40 37 48 7 5 2 81 83 48 77 69 17 78 36 13 96 23 38 13 48 7 57 49 8 90 2 27 31 
12 44 82 52 33 30 59 38 84 92 22 32 70 43 1 0 31 14 48 54 5 13 2 64 22 3 72 12 57 51 43 21 48 77 74 81 59 85 72 43 30 46 27 0 41 28 52 72 94 0 78 99 13 32 63 35 35 88 99 44 91 94 65 39 71 91 73 30 29 97 25 59 43 52 11 84 32 63 8 78 15 86 78 80 18 93 67 5 33 66 
1 25 60 18 16 31 10 89 13 39 86 38 50 81 42 61 65 26 76 25 4 91 63 34 71 33 28 38 90 13 4 91 38 16 10 55 47 72 96 12 11 83 50 61 64 44 74 82 70 50 0 74 41 23 61 64 56 41 54 47 54 10 38 93 26 0 0 25 72 96 37 35 79 87 48 96 83 22 78 5 72 37 31 65 12 92 81 69 33 35 
16 88 45 6 33 23 59 33 48 31 81 85 19 13 24 67 9 7 90 39 12 14 28 96 32 41 88 13 10 22 1 78 62 98 36 95 22 95 80 70 79 61 8 98 74 32 17 35 92 59 74 0 74 55 52 6 96 93 71 58 15 72 88 77 71 24 24 45 72 4 15 3 65 75 53 40 60 70 75 52 30 2 60 56 9 65 14 57 58 37 
15 25 10 55 54 33 31 78 78 3 82 45 6 47 21 11 39 81 82 67 85 64 21 97 72 30 62 86 87 72 23 54 97 85 9 51 18 92 29 96 48 11 42 6 11 15 18 50 96 0 69 33 0 90 30 88 20 45 74 59 17 49 13 15 35 74 18 5 67 0 2 15 63 96 21 74 11 39 77 59 91 46 92 7 89 74 95 9 19 21 
69 37 23 34 4 58 9 22 15 76 22 17 43 86 65 64 12 28 56 89 39 47 88 31 55 77 58 2 38 77 76 7 14 99 94 70 57 3 45 24 31 67 42 26 5 59 90 70 40 98 59 79 46 0 63 53 76 21 7 15 98 83 74 65 82 68 87 91 23 32 16 6 52 10 32 57 69 75 79 61 73 91 41 71 90 4 76 67 77 84 
34 75 67 8 92 50 29 80 41 52 12 9 59 64 19 43 74 41 70 5 2 44 96 43 67 87 99 44 6 76 28 40 4 47 48 96 97 77 28 91 82 93 0 93 9 20 88 35 13 59 41 15 55 37 0 22 76 58 18 82 35 46 74 39 46 75 87 43 4 68 86 86 61 87 31 70 59 20 58 72 79 99 87 34 88 98 8 17 9 27 
51 96 25 26 35 71 53 74 67 57 42 53 96 3 92 27 26 3 47 36 75 78 87 15 64 27 65 73 44 74 0 48 70 77 74 57 49 27 32 16 36 26 21 32 82 14 60 60 17 59 96 45 90 83 12 0 62 77 79 7 4 31 55 26 9 81 84 58 60 68 26 48 46 47 81 28 13 93 88 31 4 36 76 94 71 88 1 34 17 80 
93 21 12 0 48 73 81 84 83 93 4 9 41 50 8 74 79 22 67 19 53 72 56 81 18 79 21 19 13 90 52 58 12 16 58 12 89 91 48 72 36 52 81 78 54 41 4 33 63 72 5 68 96 13 1 66 0 74 86 58 65 90 16 29 6 27 41 95 70 41 67 7 93 0 37 47 41 41 33 57 65 38 77 61 3 79 28 95 53 66 
5 70 56 74 99 14 1 40 9 71 81 28 30 26 80 67 26 21 9 11 30 26 1 8 88 4 39 68 99 44 86 5 15 94 79 14 8 32 7 69 55 40 97 86 19 77 53 45 50 14 8 33 41 9 93 81 13 0 1 64 28 87 69 95 33 0 10 41 84 69 62 40 9 11 26 28 88 31 25 90 98 33 23 91 42 16 72 7 0 25 
72 81 12 93 76 97 94 38 90 30 7 52 70 69 63 48 49 3 32 75 93 30 60 69 21 55 37 45 62 90 70 86 71 34 80 99 31 26 90 21 56 97 25 79 18 88 79 68 91 11 95 36 93 7 5 66 62 43 0 77 85 33 63 56 19 43 7 50 69 97 23 78 47 48 57 65 88 36 33 79 48 80 16 93 88 73 60 50 68 23 
79 53 9 95 9 28 38 69 31 60 66 6 38 13 55 95 79 95 31 64 75 31 97 43 77 85 68 37 87 37 12 67 90 21 62 52 50 52 21 33 12 87 39 2 53 46 97 84 42 81 0 69 64 97 64 41 82 32 30 0 69 95 89 60 16 3 64 18 7 85 3 20 24 43 74 77 89 72 61 83 5 62 52 21 11 68 15 94 1 45 
16 22 92 57 34 61 60 98 31 67 83 35 39 8 78 14 85 19 38 99 55 95 13 59 16 24 28 31 70 29 29 38 3 21 95 38 34 7 36 66 27 72 1 66 80 31 32 17 2 22 68 57 17 33 17 34 10 45 17 32 0 98 71 81 72 66 19 6 74 8 72 53 80 25 19 12 56 4 81 11 26 50 68 44 35 37 30 45 34 99 
78 12 98 49 94 70 67 65 76 93 73 1 46 53 26 18 17 83 22 99 46 0 1 14 44 36 4 26 82 90 26 12 3 76 13 49 46 80 14 74 26 88 75 72 93 54 42 11 89 64 10 35 65 11 1 61 47 5 40 81 96 0 45 51 94 58 52 92 91 66 18 17 6 46 41 0 0 84 11 89 0 73 24 17 36 25 31 35 83 71 
69 31 41 14 34 87 73 86 79 64 52 49 81 59 95 74 11 47 58 74 88 59 99 12 28 35 90 59 70 25 30 39 56 23 54 90 10 79 76 89 43 80 91 76 91 38 50 2 86 61 28 26 72 27 91 0 62 81 60 85 6 42 0 14 66 30 4 28 61 32 70 56 12 61 84 56 99 87 58 37 48 87 16 20 14 7 72 29 88 84 
14 46 79 90 60 97 73 16 25 34 48 95 43 12 56 27 68 8 14 79 97 62 18 13 34 84 72 59 13 60 43 79 58 22 70 18 19 95 86 97 29 34 92 72 99 1 52 67 61 66 98 10 29 16 76 15 1 48 74 14 61 70 46 0 92 16 90 64 11 76 61 92 11 5 17 10 6 69 29 19 35 28 30 16 96 6 84 97 54 58 
64 15 28 10 87 73 78 77 89 89 53 2 33 16 7 50 78 66 71 8 85 7 88 67 75 36 73 59 34 80 70 50 47 50 12 34 75 90 63 64 31 17 18 64 33 26 67 64 44 38 24 29 97 12 97 25 0 22 84 34 2 6 36 2 0 48 88 84 90 52 1 73 69 19 90 54 97 9 18 41 47 42 23 97 6 72 22 7 94 58 
93 49 17 82 51 26 82 39 62 25 91 63 98 12 35 88 19 32 97 37 26 97 32 49 46 90 21 20 97 15 78 43 16 47 25 19 73 59 11 88 84 54 51 83 67 38 23 38 71 73 75 97 70 59 98 68 50 19 88 99 86 18 94 3 66 0 74 39 31 85 79 15 40 31 50 59 69 74 97 92 47 24 41 69 84 39 37 86 58 77 
85 97 95 32 0 61 3 26 53 34 12 32 2 4 15 52 63 37 78 60 29 25 36 71 46 72 62 35 58 21 12 96 18 8 28 70 21 83 96 74 18 60 59 72 64 74 24 27 11 3 39 93 80 28 16 79 0 78 14 59 99 79 55 69 87 35 0 60 18 40 35 88 0 94 60 17 20 37 44 84 92 36 77 24 64 93 3 16 71 70 
75 23 49 82 44 88 69 36 48 88 76 35 28 28 81 41 45 2 78 42 86 22 30 63 46 46 8 2 62 79 72 90 54 21 72 99 61 42 35 9 82 63 45 62 91 26 3 89 80 33 31 18 55 61 81 54 7 41 56 21 73 80 11 27 53 84 26 0 78 61 23 12 76 20 26 68 99 30 57 79 63 40 98 71 53 31 77 60 25 33 
81 98 65 45 25 18 29 52 32 59 65 7 23 42 80 49 62 79 31 71 10 47 11 60 18 64 44 95 76 69 80 9 67 45 54 44 15 35 96 47 46 14 6 21 8 86 71 70 17 54 93 80 1 56 40 71 72 36 18 48 5 98 9 24 95 16 69 10 0 17 9 50 31 68 71 91 54 94 13 24 49 6 4 50 62 96 22 34 33 40 
34 90 91 96 15 38 12 36 1 15 5 62 17 89 30 89 80 37 83 94 61 32 0 17 35 15 65 9 1 98 1 88 41 44 84 8 83 48 44 36 15 49 98 33 38 29 22 71 66 57 65 79 42 17 48 29 84 13 38 86 64 39 26 5 84 62 13 67 10 0 55 25 10 53 10 1 34 84 72 52 42 37 83 36 6 31 65 91 45 3 
77 61 42 55 66 78 17 31 97 27 92 52 4 2 58 15 55 92 51 27 45 93 16 28 81 23 12 46 14 57 1 43 18 96 50 36 74 67 19 24 46 11 76 50 65 34 17 21 79 69 0 76 14 17 4 48 92 68 46 58 25 48 53 95 96 3 83 22 70 2 0 16 65 75 18 31 9 88 4 40 57 4 16 23 21 21 23 65 41 70 
23 67 70 76 14 18 79 50 40 49 4 87 17 70 14 36 53 23 24 9 16 33 13 32 8 87 5 32 52 47 54 28 66 24 4 80 94 36 82 34 85 87 73 55 9 87 43 14 63 67 75 79 52 88 11 60 27 69 44 32 16 50 60 82 74 64 14 20 52 97 55 0 36 80 45 97 68 88 63 83 7 38 62 59 78 25 71 58 94 16 
90 62 66 2 44 93 18 59 13 71 8 20 61 96 1 6 45 69 46 8 4 53 98 18 12 28 95 83 86 90 51 28 4 70 30 49 15 1 60 28 72 20 49 85 16 2 43 61 23 89 21 27 42 71 45 6 99 40 41 38 82 45 66 87 15 49 88 30 2 0 10 74 0 11 11 88 13 54 1 36 43 22 15 37 45 60 95 44 53 36 
82 87 33 1 26 48 2 14 30 4 66 41 30 86 4 41 74 18 95 75 6 90 49 22 79 94 34 74 91 39 62 73 27 96 26 53 96 28 20 27 32 86 20 14 25 24 55 99 94 2 27 1 92 28 75 71 23 9 97 14 49 12 39 28 8 18 33 56 46 5 35 31 44 0 45 69 32 53 20 26 55 99 27 0 28 2 23 51 64 21 
17 65 33 8 93 93 26 78 49 25 84 85 56 28 92 53 49 24 6 21 51 62 21 30 62 49 85 85 52 49 58 21 14 43 29 59 36 8 37 38 33 73 75 89 1 67 94 2 44 1 24 95 63 45 77 77 46 62 14 50 63 73 71 77 16 52 88 5 60 78 43 45 51 18 0 5 37 29 7 81 82 83 28 97 80 6 74 26 20 88 
28 84 13 51 13 30 4 2 35 16 80 30 62 83 0 48 88 89 29 48 23 11 31 3 8 12 61 34 90 82 75 19 66 88 70 79 70 26 33 57 95 65 39 57 49 39 57 89 81 87 37 4 50 69 7 11 33 69 97 23 3 72 94 69 13 17 0 35 43 86 45 38 51 84 47 0 76 5 42 57 44 79 13 46 0 20 9 33 41 7 
9 44 31 3 65 96 20 18 84 16 4 29 6 7 13 54 12 41 11 54 98 7 85 63 53 86 36 15 71 77 74 80 74 5 84 91 54 56 9 38 72 65 19 31 73 32 85 85 26 48 91 76 55 76 40 60 14 76 27 86 5 1 18 79 59 2 23 13 11 32 3 35 50 22 66 23 0 3 60 32 51 3 61 58 31 1 71 46 77 98 
